Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0016,Epsom,04/10/2018,04/10/2018 21:31:41,04/10/2018 22:57:48,5167,04/10/2018 22:02:52,04/10/2018 22:22:24,,04/10/2018 22:27:09,04/10/2018 22:32:33,324,04/10/2018 22:33:12,04/10/2018 22:34:48,96,,
England  UK,0021,Romford,04/10/2018,04/10/2018 20:44:22,-,-,-,-,,-,-,-,-,-,,,
England  UK,0022,Salisbury,04/10/2018,04/10/2018 17:39:04,04/10/2018 19:09:35,5431,04/10/2018 18:03:09,04/10/2018 18:44:42,,04/10/2018 18:49:57,04/10/2018 18:56:04,367,04/10/2018 18:56:13,04/10/2018 18:57:47,94,,
England  UK,0023,Derby,04/10/2018,04/10/2018 19:56:36,-,-,04/10/2018 20:20:54,-,,04/10/2018 20:34:00,04/10/2018 20:40:29,389,-,-,,,
England  UK,0024,Shrewsbury,04/10/2018,04/10/2018 18:42:18,04/10/2018 20:00:25,4687,04/10/2018 19:15:24,04/10/2018 19:42:14,,04/10/2018 19:47:50,04/10/2018 19:52:39,289,04/10/2018 19:53:12,04/10/2018 19:54:43,91,,
England  UK,0025,Ilkeston,04/10/2018,04/10/2018 19:16:29,04/10/2018 21:18:22,7313,04/10/2018 19:38:37,04/10/2018 20:12:13,,04/10/2018 20:18:09,04/10/2018 20:23:32,323,04/10/2018 20:24:15,04/10/2018 20:25:55,100,,
England  UK,0026,Dunstable,04/10/2018,04/10/2018 18:02:00,04/10/2018 19:19:52,4672,04/10/2018 18:35:58,04/10/2018 19:00:37,,04/10/2018 19:05:42,04/10/2018 19:10:37,295,04/10/2018 19:10:48,04/10/2018 19:12:21,93,,
England  UK,0028,Stourbridge,04/10/2018,04/10/2018 18:15:52,04/10/2018 19:25:02,4150,04/10/2018 18:49:58,04/10/2018 19:05:21,,04/10/2018 19:10:56,04/10/2018 19:16:00,304,04/10/2018 19:16:31,04/10/2018 19:18:13,102,,
England  UK,0029,Brighton,04/10/2018,-,-,-,-,-,,05/10/2018 09:01:35,05/10/2018 09:05:49,254,-,-,,,
England  UK,0031,Arnold,04/10/2018,04/10/2018 18:44:33,04/10/2018 21:04:56,8423,04/10/2018 19:25:34,04/10/2018 19:56:40,,04/10/2018 20:03:06,04/10/2018 20:08:45,339,04/10/2018 20:08:51,04/10/2018 20:10:26,95,,
England  UK,0032,Boston,04/10/2018,04/10/2018 17:54:51,04/10/2018 20:40:19,9928,04/10/2018 19:25:44,04/10/2018 20:09:15,,04/10/2018 20:16:41,04/10/2018 20:23:20,399,04/10/2018 20:23:47,04/10/2018 20:28:37,290,,
England  UK,0033,Cambridge,04/10/2018,04/10/2018 19:07:58,04/10/2018 20:26:41,4723,04/10/2018 19:38:43,04/10/2018 20:03:55,,04/10/2018 20:08:21,04/10/2018 20:13:20,299,04/10/2018 20:13:47,04/10/2018 20:15:20,93,,
England  UK,0034,Chelmsford,04/10/2018,04/10/2018 18:40:32,04/10/2018 21:22:16,9704,04/10/2018 19:02:47,04/10/2018 19:42:28,,04/10/2018 19:50:44,04/10/2018 19:56:19,335,04/10/2018 19:57:48,04/10/2018 19:59:44,116,,
England  UK,0035,Colchester,04/10/2018,04/10/2018 18:28:12,04/10/2018 21:27:26,10754,04/10/2018 19:13:14,04/10/2018 19:52:39,,04/10/2018 20:00:04,04/10/2018 20:05:43,339,04/10/2018 20:06:43,04/10/2018 20:08:29,106,,
England  UK,0036,Ipswich,04/10/2018,04/10/2018 18:06:36,04/10/2018 19:52:59,6383,04/10/2018 18:30:44,04/10/2018 19:19:14,,04/10/2018 19:26:19,04/10/2018 19:29:48,209,-,-,,,
England  UK,0037,Kettering,04/10/2018,04/10/2018 17:51:51,04/10/2018 19:05:14,4403,04/10/2018 18:27:02,04/10/2018 18:47:40,,04/10/2018 18:52:55,04/10/2018 18:57:54,299,04/10/2018 18:58:25,04/10/2018 18:59:58,93,,
England  UK,0039,Leicester,04/10/2018,04/10/2018 20:07:11,04/10/2018 23:16:00,11329,04/10/2018 20:30:27,04/10/2018 21:20:22,,04/10/2018 21:30:57,04/10/2018 21:37:22,385,04/10/2018 21:39:27,04/10/2018 21:41:28,121,,
England  UK,0040,Nottingham,04/10/2018,-,-,-,-,-,,05/10/2018 09:02:04,05/10/2018 09:07:04,300,-,-,,,
England  UK,0041,Southend,04/10/2018,04/10/2018 19:33:19,04/10/2018 21:43:02,7783,04/10/2018 19:54:44,04/10/2018 20:32:18,,04/10/2018 20:39:24,04/10/2018 20:44:42,318,04/10/2018 20:45:48,04/10/2018 20:47:21,93,,
England  UK,0045,Bromsgrove,04/10/2018,-,-,-,-,-,,05/10/2018 09:02:32,05/10/2018 09:05:25,173,-,-,,,
England  UK,0046,Cannock,04/10/2018,04/10/2018 18:26:00,04/10/2018 19:39:47,4427,04/10/2018 18:59:59,04/10/2018 19:21:32,,04/10/2018 19:26:08,04/10/2018 19:30:46,278,04/10/2018 19:31:07,04/10/2018 19:32:51,104,,
England  UK,0047,Cheltenham,04/10/2018,04/10/2018 18:19:15,04/10/2018 20:03:46,6271,04/10/2018 18:41:21,04/10/2018 19:06:49,,04/10/2018 19:12:04,04/10/2018 19:17:09,305,04/10/2018 19:17:50,04/10/2018 19:19:29,99,,
England  UK,0048,Congleton,04/10/2018,04/10/2018 18:17:23,04/10/2018 19:28:22,4259,04/10/2018 18:54:42,04/10/2018 19:11:57,,04/10/2018 19:15:43,04/10/2018 19:20:02,259,04/10/2018 19:20:07,04/10/2018 19:21:31,84,,
England  UK,0049,Croydon,04/10/2018,04/10/2018 19:42:19,04/10/2018 21:12:23,5404,04/10/2018 20:03:17,04/10/2018 20:21:12,,04/10/2018 20:29:17,04/10/2018 20:41:32,735,04/10/2018 20:41:51,04/10/2018 20:47:03,312,,
England  UK,0050,Eastbourne,04/10/2018,04/10/2018 18:50:00,04/10/2018 21:31:28,9688,04/10/2018 19:31:40,04/10/2018 20:10:50,,04/10/2018 20:18:15,04/10/2018 20:24:09,354,04/10/2018 20:25:48,04/10/2018 20:27:29,101,,
England  UK,0052,Bedford,04/10/2018,04/10/2018 19:22:58,05/10/2018 02:51:00,26882,04/10/2018 19:46:57,04/10/2018 22:41:57,,04/10/2018 23:05:23,04/10/2018 23:11:21,358,04/10/2018 23:41:29,04/10/2018 23:44:52,203,,
England  UK,0053,Hereford,04/10/2018,04/10/2018 18:14:21,04/10/2018 20:56:34,9733,04/10/2018 18:37:12,04/10/2018 19:20:15,,04/10/2018 19:30:20,04/10/2018 19:36:00,340,04/10/2018 19:37:30,04/10/2018 19:39:31,121,,
England  UK,0054,Hitchin,04/10/2018,04/10/2018 17:42:59,04/10/2018 18:38:46,3347,04/10/2018 18:03:57,04/10/2018 18:21:03,,04/10/2018 18:25:39,04/10/2018 18:31:02,323,04/10/2018 18:31:30,04/10/2018 18:33:12,102,,
Wales  UK,0055,Newport,04/10/2018,04/10/2018 19:18:26,04/10/2018 21:17:01,7115,04/10/2018 20:00:22,04/10/2018 20:27:18,,04/10/2018 20:33:13,04/10/2018 20:38:36,323,04/10/2018 20:38:48,04/10/2018 20:40:23,95,,
England  UK,0056,Nuneaton,04/10/2018,04/10/2018 18:16:05,04/10/2018 19:58:21,6136,04/10/2018 18:54:49,04/10/2018 19:17:39,,04/10/2018 19:24:24,04/10/2018 19:29:49,325,04/10/2018 19:30:50,04/10/2018 19:32:38,108,,
England  UK,0057,Portsmouth,04/10/2018,04/10/2018 19:14:17,04/10/2018 21:01:31,6434,04/10/2018 19:39:13,04/10/2018 20:08:25,,04/10/2018 20:14:20,04/10/2018 20:19:25,305,04/10/2018 20:20:11,04/10/2018 20:21:55,104,,
England  UK,0059,Barnstaple,04/10/2018,04/10/2018 19:03:28,-,-,04/10/2018 19:42:11,-,,04/10/2018 20:15:38,04/10/2018 20:20:48,310,-,-,,,
England  UK,0060,Camborne,04/10/2018,04/10/2018 18:22:05,04/10/2018 19:52:53,5448,04/10/2018 18:46:15,04/10/2018 19:09:09,,04/10/2018 19:13:44,04/10/2018 19:18:43,299,04/10/2018 19:19:11,04/10/2018 19:20:48,97,,
England  UK,0061,Rugby,04/10/2018,04/10/2018 18:08:35,04/10/2018 19:25:11,4596,04/10/2018 18:29:32,04/10/2018 18:49:05,,04/10/2018 18:53:50,04/10/2018 18:59:04,314,04/10/2018 18:59:15,04/10/2018 19:00:42,87,,
England  UK,0063,Swindon,04/10/2018,04/10/2018 20:15:09,04/10/2018 23:43:28,12499,04/10/2018 20:41:21,04/10/2018 21:31:17,,04/10/2018 21:50:52,04/10/2018 21:58:29,457,-,-,,,
England  UK,0064,Tamworth,04/10/2018,04/10/2018 17:44:24,-,-,04/10/2018 18:23:06,-,,04/10/2018 18:27:11,04/10/2018 18:32:20,309,-,-,,,
England  UK,0065,Tiverton,04/10/2018,04/10/2018 18:07:12,04/10/2018 18:56:19,2947,04/10/2018 18:28:19,04/10/2018 18:40:19,,04/10/2018 18:42:04,04/10/2018 18:43:44,100,-,-,,,
England  UK,0066,Warminster,04/10/2018,04/10/2018 17:39:31,04/10/2018 18:22:50,2599,04/10/2018 18:07:02,04/10/2018 18:14:26,,04/10/2018 18:15:52,04/10/2018 18:18:50,178,-,-,,,
England  UK,0067,Winchester,04/10/2018,04/10/2018 18:09:55,04/10/2018 19:42:02,5527,04/10/2018 18:42:53,04/10/2018 19:08:24,,04/10/2018 19:11:59,04/10/2018 19:17:08,309,04/10/2018 19:17:14,04/10/2018 19:18:58,104,,
England  UK,0068,Torquay,04/10/2018,04/10/2018 18:29:59,04/10/2018 21:31:14,10875,04/10/2018 18:53:08,04/10/2018 19:17:12,,04/10/2018 19:21:57,-,-,04/10/2018 20:50:41,-,,,
England  UK,0069,Truro,04/10/2018,04/10/2018 18:41:29,04/10/2018 20:08:01,5192,04/10/2018 19:25:34,04/10/2018 19:47:52,,04/10/2018 19:53:07,04/10/2018 19:58:05,298,04/10/2018 19:59:08,04/10/2018 20:00:52,104,,
England  UK,0071,Leamington Spa,04/10/2018,04/10/2018 18:14:49,04/10/2018 20:33:33,8324,04/10/2018 18:47:47,04/10/2018 19:18:36,,04/10/2018 19:23:42,04/10/2018 19:28:45,303,04/10/2018 19:29:25,04/10/2018 19:31:07,102,,
England  UK,0072,Newbury,04/10/2018,04/10/2018 18:46:11,04/10/2018 20:15:19,5348,04/10/2018 19:22:06,04/10/2018 19:47:30,,04/10/2018 19:52:55,04/10/2018 19:57:50,295,04/10/2018 19:58:01,04/10/2018 19:59:36,95,,
England  UK,0073,Poole,04/10/2018,04/10/2018 19:27:06,04/10/2018 21:55:09,8883,04/10/2018 19:51:34,04/10/2018 20:27:56,,04/10/2018 20:36:01,04/10/2018 20:41:12,311,04/10/2018 20:43:01,04/10/2018 20:44:47,106,,
England  UK,0074,Reading,04/10/2018,04/10/2018 19:58:23,04/10/2018 22:23:54,8731,04/10/2018 20:21:56,04/10/2018 21:04:26,,04/10/2018 21:15:02,04/10/2018 21:21:56,414,04/10/2018 21:24:00,04/10/2018 21:25:59,119,,
England  UK,0075,Sutton Coldfield,04/10/2018,04/10/2018 19:47:08,04/10/2018 21:53:42,7594,04/10/2018 20:30:27,04/10/2018 20:59:23,,04/10/2018 21:05:38,04/10/2018 21:11:22,344,04/10/2018 21:12:40,04/10/2018 21:14:24,104,,
England  UK,0076,Taunton,04/10/2018,04/10/2018 18:19:48,04/10/2018 20:18:59,7151,04/10/2018 18:46:02,04/10/2018 19:14:07,,04/10/2018 19:23:02,04/10/2018 19:28:23,321,04/10/2018 19:29:43,04/10/2018 19:31:35,112,,
England  UK,0077,West Bromwich,04/10/2018,04/10/2018 20:21:18,04/10/2018 22:34:35,7997,04/10/2018 21:02:21,04/10/2018 21:30:30,,04/10/2018 21:37:26,04/10/2018 21:43:29,363,04/10/2018 21:44:18,04/10/2018 21:46:10,112,,
England  UK,0079,Boscombe,04/10/2018,04/10/2018 21:20:01,04/10/2018 22:52:28,5547,04/10/2018 21:48:07,04/10/2018 22:16:18,,04/10/2018 22:21:03,04/10/2018 22:25:49,286,04/10/2018 22:26:21,04/10/2018 22:27:50,89,,
England  UK,0080,Bridgwater,04/10/2018,04/10/2018 20:22:26,04/10/2018 22:27:45,7519,04/10/2018 20:59:36,04/10/2018 21:27:25,,04/10/2018 21:34:20,04/10/2018 21:40:00,340,04/10/2018 21:41:24,04/10/2018 21:43:21,117,,
Wales  UK,0082,Carmarthen,04/10/2018,04/10/2018 17:42:34,04/10/2018 19:04:08,4894,04/10/2018 18:26:31,04/10/2018 18:40:28,,04/10/2018 18:44:23,04/10/2018 18:48:08,225,04/10/2018 18:48:28,04/10/2018 18:50:09,101,,
England  UK,0083,Penzance,04/10/2018,04/10/2018 18:17:04,04/10/2018 21:39:58,12174,04/10/2018 18:38:18,04/10/2018 19:46:12,,04/10/2018 20:01:49,04/10/2018 20:07:38,349,04/10/2018 20:08:34,04/10/2018 20:11:10,156,,
England  UK,0084,Dudley,04/10/2018,04/10/2018 20:12:42,04/10/2018 21:54:00,6078,04/10/2018 20:44:25,04/10/2018 21:09:46,,04/10/2018 21:14:11,04/10/2018 21:19:25,314,04/10/2018 21:19:56,04/10/2018 21:21:28,92,,
England  UK,0085,Ealing Broadway,04/10/2018,-,-,-,-,-,,05/10/2018 09:03:29,05/10/2018 09:06:38,189,-,-,,,
England  UK,0086,Frome,04/10/2018,04/10/2018 19:32:15,04/10/2018 20:38:26,3971,04/10/2018 20:04:13,04/10/2018 20:18:27,,04/10/2018 20:22:13,04/10/2018 20:27:06,293,04/10/2018 20:27:27,04/10/2018 20:28:58,91,,
England  UK,0087,Gloucester,04/10/2018,04/10/2018 18:02:39,04/10/2018 20:52:33,10194,04/10/2018 18:49:07,04/10/2018 19:31:37,,04/10/2018 19:41:42,04/10/2018 19:47:22,340,04/10/2018 19:48:46,04/10/2018 19:50:50,124,,
Channel Islands,0088,Guernsey,04/10/2018,04/10/2018 17:50:41,04/10/2018 18:44:06,3205,04/10/2018 18:11:39,04/10/2018 18:27:59,,04/10/2018 18:31:54,04/10/2018 18:36:44,290,04/10/2018 18:37:05,04/10/2018 18:38:35,90,,
England  UK,0091,Weymouth,04/10/2018,04/10/2018 21:25:57,04/10/2018 23:00:03,5646,04/10/2018 21:46:52,04/10/2018 22:10:12,,04/10/2018 22:14:38,04/10/2018 22:19:42,304,04/10/2018 22:20:13,04/10/2018 22:21:49,96,,
England  UK,0093,Bristol City Centre,04/10/2018,04/10/2018 19:47:47,04/10/2018 22:10:28,8561,04/10/2018 20:15:34,04/10/2018 21:03:20,,04/10/2018 21:10:45,04/10/2018 21:15:49,304,-,-,,,
England  UK,0095,Wigan,04/10/2018,05/10/2018 02:49:22,05/10/2018 05:07:51,8309,05/10/2018 02:55:16,05/10/2018 03:41:47,,05/10/2018 03:55:42,05/10/2018 04:02:32,410,05/10/2018 04:02:46,05/10/2018 04:04:56,130,,
Scotland  UK,0096,Aberdeen,04/10/2018,04/10/2018 19:37:30,04/10/2018 21:34:15,7005,04/10/2018 20:00:29,04/10/2018 20:30:46,,04/10/2018 20:38:11,04/10/2018 20:43:35,324,-,-,,,
Scotland  UK,0099,Cumbernauld,04/10/2018,04/10/2018 19:37:08,04/10/2018 20:44:57,4069,04/10/2018 20:11:47,04/10/2018 20:27:51,,04/10/2018 20:31:56,04/10/2018 20:36:46,290,04/10/2018 20:37:03,04/10/2018 20:38:55,112,,
Scotland  UK,0100,Edinburgh,04/10/2018,04/10/2018 20:07:49,04/10/2018 22:22:32,8083,04/10/2018 20:36:19,04/10/2018 21:03:50,,04/10/2018 21:09:35,04/10/2018 21:14:50,315,04/10/2018 21:15:27,04/10/2018 21:17:15,108,,
Scotland  UK,0102,Glasgow,04/10/2018,04/10/2018 20:03:09,05/10/2018 02:28:46,23137,04/10/2018 20:25:48,04/10/2018 22:49:05,,04/10/2018 23:08:51,04/10/2018 23:15:40,409,04/10/2018 23:17:51,04/10/2018 23:20:05,134,,
England  UK,0103,Wallasey,04/10/2018,04/10/2018 17:52:46,04/10/2018 19:19:00,5174,04/10/2018 18:27:07,04/10/2018 18:47:11,,04/10/2018 18:51:16,04/10/2018 18:55:01,225,04/10/2018 18:55:09,04/10/2018 18:56:42,93,,
England  UK,0104,Halifax,04/10/2018,04/10/2018 17:51:37,04/10/2018 20:16:10,8673,04/10/2018 18:13:15,04/10/2018 19:32:15,,04/10/2018 19:43:31,04/10/2018 19:50:15,404,04/10/2018 19:50:30,04/10/2018 19:52:38,128,,
England  UK,0106,Leeds,04/10/2018,04/10/2018 20:18:09,04/10/2018 23:08:32,10223,04/10/2018 21:01:35,04/10/2018 21:46:28,,04/10/2018 21:56:23,04/10/2018 22:02:48,385,04/10/2018 22:03:00,04/10/2018 22:04:57,117,,
Scotland  UK,0108,Livingston,04/10/2018,04/10/2018 19:11:12,04/10/2018 20:48:33,5841,04/10/2018 19:33:57,04/10/2018 20:01:51,,04/10/2018 20:07:07,04/10/2018 20:12:35,328,04/10/2018 20:13:04,04/10/2018 20:14:40,96,,
Scotland  UK,0110,Perth,04/10/2018,04/10/2018 19:07:10,04/10/2018 20:46:32,5962,04/10/2018 19:38:11,04/10/2018 19:58:30,,04/10/2018 20:02:56,04/10/2018 20:07:34,278,04/10/2018 20:08:05,04/10/2018 20:09:41,96,,
England  UK,0111,Preston,04/10/2018,04/10/2018 19:32:31,04/10/2018 22:27:11,10480,04/10/2018 20:21:56,04/10/2018 21:05:27,,04/10/2018 21:17:43,04/10/2018 21:23:57,374,04/10/2018 21:26:32,04/10/2018 21:28:12,100,,
England  UK,0113,Bradford Idle,04/10/2018,04/10/2018 19:52:36,04/10/2018 21:16:25,5029,04/10/2018 20:15:33,04/10/2018 20:47:10,,04/10/2018 20:53:06,04/10/2018 20:58:14,308,04/10/2018 20:59:01,04/10/2018 21:00:41,100,,
England  UK,0114,Dewsbury,04/10/2018,04/10/2018 17:53:45,04/10/2018 19:21:05,5240,04/10/2018 18:30:54,04/10/2018 18:57:58,,04/10/2018 19:04:24,04/10/2018 19:09:18,294,04/10/2018 19:10:15,04/10/2018 19:12:02,107,,
England  UK,0116,Hull,04/10/2018,04/10/2018 18:14:05,04/10/2018 21:48:21,12856,04/10/2018 18:54:17,04/10/2018 19:25:23,,04/10/2018 19:33:09,04/10/2018 19:37:52,283,04/10/2018 19:39:26,04/10/2018 19:41:12,106,,
England  UK,0117,Middlesbrough,04/10/2018,-,-,-,-,-,,05/10/2018 09:04:25,05/10/2018 09:08:44,259,-,-,,,
England  UK,0118,Northwich,04/10/2018,04/10/2018 17:38:44,04/10/2018 19:36:44,7080,04/10/2018 18:22:40,04/10/2018 18:41:41,,04/10/2018 18:45:56,04/10/2018 18:50:39,283,04/10/2018 18:50:52,04/10/2018 18:52:29,97,,
England  UK,0119,Sheffield,04/10/2018,04/10/2018 19:36:40,04/10/2018 21:36:48,7208,04/10/2018 20:24:55,04/10/2018 20:56:57,,04/10/2018 21:08:13,04/10/2018 21:14:14,361,04/10/2018 21:16:37,04/10/2018 21:18:26,109,,
England  UK,0120,Grimsby,04/10/2018,04/10/2018 17:42:09,04/10/2018 18:45:24,3795,04/10/2018 18:04:15,04/10/2018 18:29:34,,04/10/2018 18:35:19,04/10/2018 18:39:04,225,-,-,,,
England  UK,0121,York,04/10/2018,04/10/2018 17:46:15,04/10/2018 19:59:41,8006,04/10/2018 18:25:14,04/10/2018 19:01:56,,04/10/2018 19:09:41,04/10/2018 19:15:10,329,04/10/2018 19:15:19,04/10/2018 19:17:04,105,,
England  UK,0122,Wakefield,04/10/2018,04/10/2018 21:30:01,04/10/2018 23:14:57,6296,04/10/2018 22:13:53,04/10/2018 22:42:51,,04/10/2018 22:54:37,04/10/2018 23:01:17,400,04/10/2018 23:03:15,04/10/2018 23:05:17,122,,
England  UK,0123,Widnes,04/10/2018,04/10/2018 17:50:07,04/10/2018 20:13:35,8608,04/10/2018 18:48:48,04/10/2018 19:36:15,,04/10/2018 19:45:31,04/10/2018 19:54:57,566,04/10/2018 19:55:38,04/10/2018 19:59:54,256,,
England  UK,0125,Stockton,04/10/2018,04/10/2018 18:31:57,04/10/2018 19:58:01,5164,04/10/2018 18:55:06,04/10/2018 19:32:06,,04/10/2018 19:39:41,04/10/2018 19:45:36,355,04/10/2018 19:48:00,04/10/2018 19:49:55,115,,
England  UK,0126,Stafford,04/10/2018,04/10/2018 19:10:16,04/10/2018 21:11:22,7266,04/10/2018 19:30:51,04/10/2018 20:36:12,,04/10/2018 20:46:28,04/10/2018 20:51:37,309,04/10/2018 20:51:45,04/10/2018 20:53:19,94,,
England  UK,0127,Redditch,04/10/2018,04/10/2018 18:27:18,04/10/2018 21:47:37,12019,04/10/2018 18:49:10,04/10/2018 20:06:25,,04/10/2018 20:18:00,04/10/2018 20:23:29,329,04/10/2018 20:25:09,04/10/2018 20:27:20,131,,
England  UK,0129,Luton,04/10/2018,04/10/2018 18:41:00,04/10/2018 20:59:23,8303,04/10/2018 19:03:00,04/10/2018 19:43:03,,04/10/2018 19:49:18,04/10/2018 19:55:02,344,04/10/2018 19:56:21,04/10/2018 19:57:58,97,,
England  UK,0131,Macclesfield,04/10/2018,04/10/2018 18:12:29,04/10/2018 20:06:37,6848,04/10/2018 18:33:28,04/10/2018 19:04:28,,04/10/2018 19:09:03,04/10/2018 19:13:47,284,04/10/2018 19:14:15,04/10/2018 19:15:58,103,,
England  UK,0132,Norris Green,04/10/2018,04/10/2018 17:40:08,04/10/2018 18:42:52,3764,04/10/2018 18:01:16,04/10/2018 18:22:56,,04/10/2018 18:27:02,04/10/2018 18:32:20,318,04/10/2018 18:32:41,04/10/2018 18:34:20,99,,
England  UK,0133,Weston-Super-Mare,04/10/2018,04/10/2018 17:43:06,04/10/2018 19:12:08,5342,04/10/2018 18:23:03,04/10/2018 18:49:47,,04/10/2018 18:54:12,04/10/2018 18:59:16,304,04/10/2018 18:59:46,04/10/2018 19:01:25,99,,
England  UK,0134,Bolton,04/10/2018,04/10/2018 19:32:00,04/10/2018 22:14:04,9724,04/10/2018 20:16:11,04/10/2018 20:55:26,,04/10/2018 21:08:21,04/10/2018 21:15:15,414,04/10/2018 21:17:26,04/10/2018 21:19:37,131,,
England  UK,0143,St Helens,04/10/2018,04/10/2018 19:18:44,04/10/2018 21:38:11,8367,04/10/2018 20:06:08,04/10/2018 20:44:42,,04/10/2018 20:53:37,04/10/2018 20:58:21,284,-,-,,,
Wales  UK,0144,Haverfordwest,04/10/2018,04/10/2018 18:18:51,04/10/2018 19:45:37,5206,04/10/2018 18:52:59,04/10/2018 19:12:04,,04/10/2018 19:16:09,04/10/2018 19:21:22,313,04/10/2018 19:21:50,04/10/2018 19:23:27,97,,
England  UK,0145,Sunderland,04/10/2018,04/10/2018 18:50:56,04/10/2018 20:39:48,6532,04/10/2018 19:29:52,04/10/2018 19:59:43,,04/10/2018 20:21:39,04/10/2018 20:27:04,325,04/10/2018 20:29:10,04/10/2018 20:31:04,114,,
England  UK,0146,Farnborough,04/10/2018,04/10/2018 17:38:58,04/10/2018 19:12:48,5630,04/10/2018 18:11:53,04/10/2018 18:32:10,,04/10/2018 18:36:26,04/10/2018 18:40:54,268,04/10/2018 18:41:01,04/10/2018 18:42:29,88,,
England  UK,0147,Yeovil,04/10/2018,04/10/2018 20:27:34,04/10/2018 22:55:32,8878,04/10/2018 21:14:14,04/10/2018 21:41:59,,04/10/2018 21:50:24,04/10/2018 21:55:35,311,04/10/2018 21:56:43,04/10/2018 21:58:29,106,,
England  UK,0148,Hatfield,04/10/2018,04/10/2018 17:58:14,04/10/2018 19:38:36,6022,04/10/2018 18:19:21,04/10/2018 19:11:51,,04/10/2018 19:18:58,04/10/2018 19:24:37,339,04/10/2018 19:24:59,04/10/2018 19:27:27,148,,
Wales  UK,0149,Rhyl,04/10/2018,04/10/2018 17:15:15,04/10/2018 18:05:12,2997,04/10/2018 17:36:08,04/10/2018 17:50:05,,04/10/2018 17:54:01,04/10/2018 17:57:44,223,04/10/2018 17:58:09,04/10/2018 17:59:46,97,,
England  UK,0150,Southport,04/10/2018,04/10/2018 18:20:58,04/10/2018 22:05:39,13481,04/10/2018 18:42:46,04/10/2018 19:57:04,,04/10/2018 20:09:49,04/10/2018 20:15:14,325,04/10/2018 20:15:27,04/10/2018 20:17:03,96,,
England  UK,0152,Eastleigh,04/10/2018,04/10/2018 19:44:53,04/10/2018 21:22:00,5827,04/10/2018 20:23:01,04/10/2018 20:47:02,,04/10/2018 20:51:58,04/10/2018 20:57:02,304,04/10/2018 20:57:43,04/10/2018 20:59:27,104,,
Wales  UK,0153,Abergavenny,04/10/2018,04/10/2018 17:36:28,04/10/2018 18:36:03,3575,04/10/2018 18:08:12,04/10/2018 18:21:35,,04/10/2018 18:25:11,04/10/2018 18:28:50,219,04/10/2018 18:29:02,04/10/2018 18:30:43,101,,
