Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0029,Brighton,15/04/2019,15/04/2019 19:29:51,15/04/2019 21:44:59,8108,15/04/2019 20:14:43,15/04/2019 20:47:10,,15/04/2019 20:54:16,15/04/2019 20:59:25,309,15/04/2019 20:59:40,15/04/2019 21:01:20,100,,
England  UK,0031,Arnold,15/04/2019,15/04/2019 17:43:36,15/04/2019 19:59:11,8135,15/04/2019 18:25:19,15/04/2019 18:57:28,,15/04/2019 19:02:53,15/04/2019 19:07:47,294,15/04/2019 19:08:03,15/04/2019 19:09:29,86,,
England  UK,0032,Boston,15/04/2019,15/04/2019 17:41:20,15/04/2019 18:43:48,3748,15/04/2019 18:25:27,15/04/2019 18:35:54,,15/04/2019 18:37:30,15/04/2019 18:40:14,164,15/04/2019 18:40:38,15/04/2019 18:40:59,21,,
England  UK,0033,Cambridge,15/04/2019,15/04/2019 19:18:08,-,-,15/04/2019 19:48:42,-,,15/04/2019 19:53:07,15/04/2019 19:58:15,308,-,-,,,
England  UK,0034,Chelmsford,15/04/2019,15/04/2019 18:35:39,15/04/2019 21:00:44,8705,15/04/2019 18:57:38,15/04/2019 19:29:07,,16/04/2019 00:02:04,16/04/2019 00:03:42,98,15/04/2019 19:43:21,-,,,
England  UK,0035,Colchester,15/04/2019,-,-,-,-,-,,16/04/2019 00:02:32,16/04/2019 00:07:10,278,-,-,,,
England  UK,0036,Ipswich,15/04/2019,15/04/2019 18:18:59,15/04/2019 20:22:51,7432,15/04/2019 18:42:08,15/04/2019 19:40:32,,15/04/2019 19:49:47,15/04/2019 19:55:01,314,15/04/2019 19:55:22,15/04/2019 19:56:54,92,,
England  UK,0037,Kettering,15/04/2019,15/04/2019 17:51:01,15/04/2019 19:11:58,4857,15/04/2019 18:26:40,15/04/2019 18:52:55,,15/04/2019 18:58:00,15/04/2019 19:03:10,310,15/04/2019 19:04:10,15/04/2019 19:05:37,87,,
England  UK,0039,Leicester,15/04/2019,15/04/2019 20:20:08,15/04/2019 23:43:08,12180,15/04/2019 20:43:19,15/04/2019 21:39:34,,15/04/2019 21:50:49,15/04/2019 21:56:29,340,15/04/2019 21:58:47,15/04/2019 22:00:31,104,,
England  UK,0040,Nottingham,15/04/2019,-,-,-,-,-,,16/04/2019 00:03:05,16/04/2019 00:12:33,568,-,-,,,
England  UK,0041,Southend,15/04/2019,15/04/2019 19:44:38,15/04/2019 21:53:31,7733,15/04/2019 20:06:36,15/04/2019 20:43:35,,15/04/2019 20:50:20,15/04/2019 20:55:44,324,15/04/2019 20:57:43,15/04/2019 20:59:18,95,,
England  UK,0045,Bromsgrove,15/04/2019,15/04/2019 17:38:42,15/04/2019 18:40:47,3725,15/04/2019 18:09:09,15/04/2019 18:26:13,,15/04/2019 18:29:28,15/04/2019 18:34:08,280,15/04/2019 18:34:27,15/04/2019 18:35:53,86,,
England  UK,0046,Cannock,15/04/2019,15/04/2019 17:51:55,15/04/2019 19:10:47,4732,15/04/2019 18:27:24,15/04/2019 18:51:25,,15/04/2019 18:56:11,15/04/2019 19:00:54,283,15/04/2019 19:01:31,15/04/2019 19:03:31,120,,
England  UK,0047,Cheltenham,15/04/2019,15/04/2019 18:20:34,15/04/2019 20:06:32,6358,15/04/2019 18:42:38,15/04/2019 19:09:09,,15/04/2019 19:14:25,15/04/2019 19:19:29,304,15/04/2019 19:20:23,15/04/2019 19:21:55,92,,
England  UK,0048,Congleton,15/04/2019,15/04/2019 18:20:45,15/04/2019 19:32:14,4289,15/04/2019 18:57:40,15/04/2019 19:15:52,,15/04/2019 19:19:37,15/04/2019 19:25:01,324,15/04/2019 19:25:15,15/04/2019 19:26:40,85,,
England  UK,0049,Croydon,15/04/2019,15/04/2019 17:50:31,15/04/2019 19:14:14,5023,15/04/2019 18:11:29,15/04/2019 18:30:46,,15/04/2019 18:37:11,15/04/2019 18:47:05,594,15/04/2019 18:47:37,15/04/2019 18:51:39,242,,
England  UK,0050,Eastbourne,15/04/2019,15/04/2019 19:42:52,15/04/2019 22:33:04,10212,15/04/2019 20:25:36,15/04/2019 21:07:16,,15/04/2019 21:14:32,15/04/2019 21:21:55,443,15/04/2019 21:25:38,15/04/2019 21:27:20,102,,
England  UK,0052,Bedford,15/04/2019,15/04/2019 19:23:19,15/04/2019 21:44:04,8445,15/04/2019 19:46:16,15/04/2019 20:28:42,,15/04/2019 20:38:08,15/04/2019 20:41:37,209,15/04/2019 20:43:38,15/04/2019 20:44:23,45,,
England  UK,0053,Hereford,15/04/2019,15/04/2019 18:18:56,15/04/2019 21:07:50,10134,15/04/2019 18:42:20,15/04/2019 19:27:46,,15/04/2019 19:38:12,15/04/2019 19:43:18,306,15/04/2019 19:47:22,15/04/2019 19:49:16,114,,
England  UK,0054,Hitchin,15/04/2019,15/04/2019 18:11:58,15/04/2019 19:09:16,3438,15/04/2019 18:32:56,15/04/2019 18:50:19,,15/04/2019 18:54:45,15/04/2019 19:00:14,329,15/04/2019 19:01:02,15/04/2019 19:02:41,99,,
Wales  UK,0055,Newport,15/04/2019,15/04/2019 18:14:55,15/04/2019 20:16:49,7314,15/04/2019 18:57:27,15/04/2019 19:26:09,,15/04/2019 19:32:05,15/04/2019 19:37:45,340,15/04/2019 19:37:55,15/04/2019 19:39:12,77,,
England  UK,0056,Nuneaton,15/04/2019,15/04/2019 18:13:24,15/04/2019 19:53:37,6013,15/04/2019 18:51:05,15/04/2019 19:14:31,,15/04/2019 19:21:07,15/04/2019 19:26:30,323,15/04/2019 19:26:49,15/04/2019 19:28:28,99,,
England  UK,0057,Portsmouth,15/04/2019,15/04/2019 17:47:34,15/04/2019 19:36:32,6538,15/04/2019 18:12:34,15/04/2019 18:43:33,,15/04/2019 18:49:18,15/04/2019 18:54:15,297,15/04/2019 18:55:08,15/04/2019 18:56:37,89,,
England  UK,0059,Barnstaple,15/04/2019,15/04/2019 18:07:41,15/04/2019 20:33:36,8755,15/04/2019 18:47:37,15/04/2019 19:17:05,,15/04/2019 19:22:50,15/04/2019 19:27:44,294,15/04/2019 19:28:01,15/04/2019 19:29:26,85,,
England  UK,0060,Camborne,15/04/2019,15/04/2019 17:50:33,15/04/2019 19:23:54,5601,15/04/2019 18:15:28,15/04/2019 18:39:56,,15/04/2019 18:44:22,15/04/2019 18:49:20,298,15/04/2019 18:49:52,15/04/2019 18:51:44,112,,
England  UK,0061,Rugby,15/04/2019,15/04/2019 18:21:09,15/04/2019 19:37:35,4586,15/04/2019 18:42:05,15/04/2019 19:02:47,,15/04/2019 19:07:23,15/04/2019 19:12:12,289,15/04/2019 19:12:23,15/04/2019 19:13:45,82,,
England  UK,0063,Swindon,15/04/2019,15/04/2019 19:32:36,15/04/2019 23:09:44,13028,15/04/2019 19:56:49,15/04/2019 20:50:34,,15/04/2019 21:10:39,15/04/2019 21:17:30,411,15/04/2019 21:22:04,15/04/2019 21:24:03,119,,
England  UK,0064,Tamworth,15/04/2019,15/04/2019 18:00:26,15/04/2019 19:35:08,5682,15/04/2019 18:39:05,15/04/2019 18:56:21,,15/04/2019 19:00:16,15/04/2019 19:05:30,314,15/04/2019 19:06:55,15/04/2019 19:08:27,92,,
England  UK,0065,Tiverton,15/04/2019,15/04/2019 18:13:56,15/04/2019 19:24:06,4210,15/04/2019 18:47:27,15/04/2019 19:01:19,,15/04/2019 19:04:05,15/04/2019 19:08:09,244,15/04/2019 19:08:35,15/04/2019 19:09:34,59,,
England  UK,0066,Warminster,15/04/2019,15/04/2019 17:37:38,15/04/2019 18:29:31,3113,15/04/2019 18:06:18,15/04/2019 18:15:15,,15/04/2019 18:17:40,15/04/2019 18:21:45,245,15/04/2019 18:22:04,15/04/2019 18:23:27,83,,
England  UK,0067,Winchester,15/04/2019,15/04/2019 18:19:18,15/04/2019 20:02:37,6199,15/04/2019 18:51:56,15/04/2019 19:24:55,,15/04/2019 19:28:20,15/04/2019 19:31:56,216,-,-,,,
England  UK,0068,Torquay,15/04/2019,15/04/2019 18:12:41,15/04/2019 19:47:18,5677,15/04/2019 18:35:47,15/04/2019 19:02:32,,15/04/2019 19:07:18,15/04/2019 19:12:02,284,15/04/2019 19:12:35,15/04/2019 19:14:14,99,,
England  UK,0069,Truro,15/04/2019,15/04/2019 18:02:30,15/04/2019 19:30:13,5263,15/04/2019 18:48:32,15/04/2019 19:11:28,,15/04/2019 19:16:34,15/04/2019 19:21:23,289,15/04/2019 19:21:59,15/04/2019 19:23:32,93,,
England  UK,0071,Leamington Spa,15/04/2019,15/04/2019 18:12:50,15/04/2019 20:34:13,8483,15/04/2019 18:46:40,15/04/2019 19:18:38,,15/04/2019 19:23:43,15/04/2019 19:28:37,294,15/04/2019 19:29:38,15/04/2019 19:31:08,90,,
England  UK,0072,Newbury,15/04/2019,15/04/2019 17:50:26,15/04/2019 19:27:55,5849,15/04/2019 18:28:40,15/04/2019 18:56:39,,15/04/2019 19:02:05,15/04/2019 19:07:33,328,15/04/2019 19:07:47,15/04/2019 19:09:26,99,,
England  UK,0073,Poole,15/04/2019,15/04/2019 18:59:12,-,-,15/04/2019 19:22:33,-,,15/04/2019 20:07:23,15/04/2019 20:12:17,294,-,-,,,
England  UK,0074,Reading,15/04/2019,15/04/2019 18:46:25,15/04/2019 21:13:35,8830,15/04/2019 19:09:47,15/04/2019 19:54:59,,15/04/2019 20:06:04,15/04/2019 20:10:54,290,15/04/2019 20:13:35,15/04/2019 20:15:35,120,,
England  UK,0075,Sutton Coldfield,15/04/2019,15/04/2019 18:24:01,15/04/2019 20:30:52,7611,15/04/2019 19:06:18,15/04/2019 19:36:25,,15/04/2019 19:42:21,15/04/2019 19:47:54,333,15/04/2019 19:49:33,15/04/2019 19:51:03,90,,
England  UK,0076,Taunton,15/04/2019,15/04/2019 18:28:53,15/04/2019 20:30:35,7302,15/04/2019 18:54:04,15/04/2019 19:24:28,,15/04/2019 19:33:43,15/04/2019 19:39:17,334,15/04/2019 19:41:05,15/04/2019 19:43:00,115,,
England  UK,0077,West Bromwich,15/04/2019,15/04/2019 20:22:53,15/04/2019 22:38:58,8165,15/04/2019 21:02:14,15/04/2019 21:34:36,,15/04/2019 21:41:21,15/04/2019 21:46:40,319,15/04/2019 21:48:17,15/04/2019 21:49:56,99,,
England  UK,0079,Boscombe,15/04/2019,15/04/2019 18:24:59,15/04/2019 19:40:35,4536,15/04/2019 18:48:06,15/04/2019 19:13:02,,15/04/2019 19:17:38,15/04/2019 19:22:31,293,15/04/2019 19:23:13,15/04/2019 19:24:43,90,,
England  UK,0080,Bridgwater,15/04/2019,15/04/2019 18:36:02,15/04/2019 20:45:53,7791,15/04/2019 19:15:39,15/04/2019 19:44:51,,15/04/2019 19:51:46,15/04/2019 19:56:56,310,15/04/2019 19:57:56,15/04/2019 19:59:52,116,,
Wales  UK,0082,Carmarthen,15/04/2019,15/04/2019 17:46:32,15/04/2019 19:11:03,5071,15/04/2019 18:31:02,15/04/2019 18:46:04,,15/04/2019 18:50:00,15/04/2019 18:54:33,273,15/04/2019 18:54:57,15/04/2019 18:56:33,96,,
England  UK,0083,Penzance,15/04/2019,15/04/2019 17:43:45,15/04/2019 19:06:06,4941,15/04/2019 18:13:49,15/04/2019 18:33:16,,15/04/2019 18:36:11,15/04/2019 18:38:51,160,15/04/2019 18:39:34,15/04/2019 18:40:08,34,,
England  UK,0084,Dudley,15/04/2019,15/04/2019 18:23:12,15/04/2019 20:09:34,6382,15/04/2019 18:58:09,15/04/2019 19:25:02,,15/04/2019 19:29:17,15/04/2019 19:35:10,353,15/04/2019 19:35:53,15/04/2019 19:37:14,81,,
England  UK,0085,Ealing Broadway,15/04/2019,15/04/2019 18:12:54,15/04/2019 19:45:49,5575,15/04/2019 18:48:50,15/04/2019 19:07:12,,15/04/2019 19:11:07,15/04/2019 19:15:50,283,15/04/2019 19:16:33,15/04/2019 19:18:04,91,,
England  UK,0086,Frome,15/04/2019,15/04/2019 17:58:59,15/04/2019 19:06:29,4050,15/04/2019 18:31:01,15/04/2019 18:46:42,,15/04/2019 18:50:17,15/04/2019 18:55:11,294,15/04/2019 18:55:41,15/04/2019 18:57:14,93,,
England  UK,0087,Gloucester,15/04/2019,15/04/2019 18:23:41,15/04/2019 21:12:11,10110,15/04/2019 19:11:42,15/04/2019 19:57:32,,15/04/2019 20:07:27,15/04/2019 20:12:47,320,15/04/2019 20:14:47,15/04/2019 20:16:35,108,,
Channel Islands,0088,Guernsey,15/04/2019,15/04/2019 19:16:30,15/04/2019 20:12:10,3340,15/04/2019 19:37:23,15/04/2019 19:55:19,,15/04/2019 19:58:55,15/04/2019 20:04:34,339,15/04/2019 20:05:14,15/04/2019 20:06:49,95,,
England  UK,0091,Weymouth,15/04/2019,15/04/2019 17:40:24,15/04/2019 19:48:38,7694,15/04/2019 18:20:30,15/04/2019 18:47:08,,15/04/2019 18:51:03,15/04/2019 18:55:47,284,15/04/2019 18:56:24,15/04/2019 18:57:50,86,,
England  UK,0093,Bristol City Centre,15/04/2019,15/04/2019 19:06:46,15/04/2019 21:18:53,7927,15/04/2019 19:33:57,15/04/2019 20:18:29,,15/04/2019 20:25:14,15/04/2019 20:28:58,224,15/04/2019 20:29:34,15/04/2019 20:30:15,41,,
England  UK,0095,Wigan,15/04/2019,15/04/2019 19:45:52,15/04/2019 22:34:35,10123,15/04/2019 20:28:48,15/04/2019 21:15:45,,15/04/2019 21:29:30,15/04/2019 21:36:06,396,15/04/2019 21:36:26,15/04/2019 21:38:00,94,,
Scotland  UK,0096,Aberdeen,15/04/2019,15/04/2019 19:18:10,15/04/2019 21:27:11,7741,15/04/2019 19:41:09,15/04/2019 20:17:58,,15/04/2019 20:25:34,15/04/2019 20:30:23,289,15/04/2019 20:30:38,15/04/2019 20:32:11,93,,
Scotland  UK,0099,Cumbernauld,15/04/2019,15/04/2019 17:43:33,15/04/2019 18:50:40,4027,15/04/2019 18:18:19,15/04/2019 18:35:13,,15/04/2019 18:38:59,15/04/2019 18:43:38,279,15/04/2019 18:44:03,15/04/2019 18:45:32,89,,
Scotland  UK,0100,Edinburgh,15/04/2019,15/04/2019 19:57:38,15/04/2019 22:13:57,8179,15/04/2019 20:26:21,15/04/2019 20:54:48,,15/04/2019 21:00:14,15/04/2019 21:05:18,304,15/04/2019 21:05:58,15/04/2019 21:07:31,93,,
Scotland  UK,0102,Glasgow,15/04/2019,15/04/2019 20:06:48,16/04/2019 03:05:49,25141,15/04/2019 20:29:32,15/04/2019 23:00:39,,15/04/2019 23:23:56,15/04/2019 23:31:00,424,15/04/2019 23:34:11,15/04/2019 23:37:26,195,,
England  UK,0103,Wallasey,15/04/2019,15/04/2019 17:46:04,15/04/2019 19:14:01,5277,15/04/2019 18:20:28,15/04/2019 18:41:56,,15/04/2019 18:46:02,15/04/2019 18:49:35,213,15/04/2019 18:49:47,15/04/2019 18:51:22,95,,
England  UK,0104,Halifax,15/04/2019,15/04/2019 19:24:17,15/04/2019 21:58:40,9263,15/04/2019 19:45:46,15/04/2019 21:10:25,,15/04/2019 21:21:31,15/04/2019 21:27:00,329,15/04/2019 21:27:16,15/04/2019 21:30:49,213,,
England  UK,0106,Leeds,15/04/2019,15/04/2019 20:14:08,15/04/2019 23:05:40,10292,15/04/2019 20:57:56,15/04/2019 21:43:21,,15/04/2019 21:53:07,15/04/2019 21:58:20,313,15/04/2019 21:58:42,15/04/2019 22:00:33,111,,
Scotland  UK,0108,Livingston,15/04/2019,15/04/2019 17:43:24,15/04/2019 19:23:05,5981,15/04/2019 18:05:25,15/04/2019 18:34:42,,15/04/2019 18:39:37,15/04/2019 18:45:35,358,15/04/2019 18:46:20,15/04/2019 18:47:57,97,,
Scotland  UK,0110,Perth,15/04/2019,15/04/2019 18:23:08,15/04/2019 20:17:19,6851,15/04/2019 18:54:56,15/04/2019 19:16:41,,15/04/2019 19:20:56,15/04/2019 19:27:05,369,15/04/2019 19:27:42,15/04/2019 19:29:10,88,,
England  UK,0111,Preston,15/04/2019,15/04/2019 18:51:21,15/04/2019 22:00:51,11370,15/04/2019 19:42:42,15/04/2019 20:30:15,,15/04/2019 20:42:51,15/04/2019 20:48:10,319,15/04/2019 20:51:40,15/04/2019 20:53:31,111,,
England  UK,0113,Bradford Idle,15/04/2019,15/04/2019 18:27:41,15/04/2019 19:54:01,5180,15/04/2019 18:50:39,15/04/2019 19:24:00,,15/04/2019 19:29:46,15/04/2019 19:35:44,358,15/04/2019 19:36:41,15/04/2019 19:38:14,93,,
England  UK,0114,Dewsbury,15/04/2019,15/04/2019 17:52:07,15/04/2019 19:26:41,5674,15/04/2019 18:32:06,15/04/2019 19:01:09,,15/04/2019 19:07:54,15/04/2019 19:13:06,312,15/04/2019 19:15:04,15/04/2019 19:16:31,87,,
England  UK,0116,Hull,15/04/2019,15/04/2019 18:03:08,15/04/2019 21:26:57,12229,15/04/2019 18:44:01,15/04/2019 19:23:06,,15/04/2019 19:30:51,15/04/2019 19:35:47,296,15/04/2019 19:37:59,15/04/2019 19:39:42,103,,
England  UK,0117,Middlesbrough,15/04/2019,15/04/2019 18:26:10,15/04/2019 20:26:03,7193,15/04/2019 19:17:10,15/04/2019 19:53:00,,15/04/2019 20:02:55,15/04/2019 20:07:54,299,15/04/2019 20:09:57,15/04/2019 20:11:33,96,,
England  UK,0118,Northwich,15/04/2019,15/04/2019 17:37:28,15/04/2019 19:35:16,7068,15/04/2019 18:21:34,15/04/2019 18:41:47,,15/04/2019 18:46:02,-,-,15/04/2019 18:48:11,15/04/2019 18:49:43,92,,
England  UK,0119,Sheffield,15/04/2019,15/04/2019 19:20:44,15/04/2019 20:55:26,5682,15/04/2019 20:09:05,15/04/2019 20:32:02,,15/04/2019 20:38:28,15/04/2019 20:43:11,283,-,-,,,
England  UK,0120,Grimsby,15/04/2019,-,-,-,-,-,,16/04/2019 00:04:13,16/04/2019 00:11:47,454,-,-,,,
England  UK,0121,York,15/04/2019,15/04/2019 17:45:25,15/04/2019 20:11:04,8739,15/04/2019 18:28:13,15/04/2019 19:09:47,,15/04/2019 19:17:43,15/04/2019 19:23:06,323,15/04/2019 19:23:25,15/04/2019 19:25:09,104,,
England  UK,0122,Wakefield,15/04/2019,15/04/2019 20:19:04,15/04/2019 22:05:30,6386,15/04/2019 21:05:14,15/04/2019 21:36:44,,15/04/2019 21:47:29,15/04/2019 21:52:52,323,15/04/2019 21:56:05,15/04/2019 21:57:45,100,,
England  UK,0123,Widnes,15/04/2019,15/04/2019 17:53:15,15/04/2019 20:10:36,8241,15/04/2019 18:52:04,15/04/2019 19:42:51,,15/04/2019 19:50:26,15/04/2019 19:56:41,375,15/04/2019 19:57:28,15/04/2019 19:59:58,150,,
England  UK,0125,Stockton,15/04/2019,15/04/2019 18:31:29,15/04/2019 20:00:30,5341,15/04/2019 18:54:39,15/04/2019 19:34:55,,15/04/2019 19:42:10,15/04/2019 19:47:44,334,15/04/2019 19:52:04,15/04/2019 19:53:52,108,,
England  UK,0126,Stafford,15/04/2019,15/04/2019 18:39:38,-,-,15/04/2019 19:00:38,-,,15/04/2019 19:19:08,15/04/2019 19:20:52,104,-,-,,,
England  UK,0127,Redditch,15/04/2019,15/04/2019 18:25:25,15/04/2019 22:10:53,13528,15/04/2019 18:47:20,15/04/2019 20:06:15,,15/04/2019 20:17:51,15/04/2019 20:22:35,284,15/04/2019 20:27:16,15/04/2019 20:30:54,218,,
England  UK,0129,Luton,15/04/2019,15/04/2019 18:35:07,15/04/2019 20:56:41,8494,15/04/2019 18:57:10,15/04/2019 19:39:35,,15/04/2019 19:46:10,15/04/2019 19:51:20,310,15/04/2019 19:53:00,15/04/2019 19:54:29,89,,
England  UK,0131,Macclesfield,15/04/2019,15/04/2019 17:43:15,15/04/2019 19:38:31,6916,15/04/2019 18:04:14,15/04/2019 18:37:04,,15/04/2019 18:41:19,15/04/2019 18:45:57,278,15/04/2019 18:46:44,15/04/2019 18:48:20,96,,
England  UK,0132,Norris Green,15/04/2019,15/04/2019 17:32:14,15/04/2019 18:35:34,3800,15/04/2019 17:53:37,15/04/2019 18:17:03,,15/04/2019 18:20:38,15/04/2019 18:25:32,294,15/04/2019 18:26:02,15/04/2019 18:27:28,86,,
England  UK,0133,Weston-Super-Mare,15/04/2019,15/04/2019 17:50:27,15/04/2019 19:22:44,5537,15/04/2019 18:31:36,15/04/2019 19:01:19,,15/04/2019 19:05:44,15/04/2019 19:10:33,289,15/04/2019 19:11:06,15/04/2019 19:12:30,84,,
England  UK,0134,Bolton,15/04/2019,15/04/2019 19:43:44,15/04/2019 22:31:46,10082,15/04/2019 20:27:10,15/04/2019 21:10:11,,15/04/2019 21:22:57,15/04/2019 21:27:46,289,15/04/2019 21:30:29,15/04/2019 21:32:17,108,,
England  UK,0143,St Helens,15/04/2019,15/04/2019 18:41:48,15/04/2019 21:11:53,9005,15/04/2019 19:29:20,15/04/2019 20:14:13,,15/04/2019 20:24:39,15/04/2019 20:30:07,328,15/04/2019 20:30:27,15/04/2019 20:31:52,85,,
Wales  UK,0144,Haverfordwest,15/04/2019,15/04/2019 18:16:53,15/04/2019 19:45:46,5333,15/04/2019 18:51:01,15/04/2019 19:11:50,,15/04/2019 19:15:45,15/04/2019 19:20:39,294,15/04/2019 19:21:20,15/04/2019 19:23:00,100,,
England  UK,0145,Sunderland,15/04/2019,15/04/2019 19:15:03,15/04/2019 21:07:14,6731,15/04/2019 19:54:47,15/04/2019 20:29:33,,15/04/2019 20:51:39,15/04/2019 20:57:02,323,15/04/2019 20:57:25,15/04/2019 20:59:13,108,,
England  UK,0146,Farnborough,15/04/2019,15/04/2019 17:40:13,15/04/2019 19:16:52,5799,15/04/2019 18:12:25,15/04/2019 18:34:27,,15/04/2019 18:38:32,15/04/2019 18:44:32,360,15/04/2019 18:44:41,15/04/2019 18:46:10,89,,
England  UK,0147,Yeovil,15/04/2019,15/04/2019 17:57:18,15/04/2019 20:28:04,9046,15/04/2019 18:43:56,15/04/2019 19:13:00,,15/04/2019 19:21:25,15/04/2019 19:26:49,324,15/04/2019 19:28:15,15/04/2019 19:30:07,112,,
England  UK,0148,Hatfield,15/04/2019,15/04/2019 17:51:53,15/04/2019 19:27:35,5742,15/04/2019 18:12:47,15/04/2019 19:06:50,,15/04/2019 19:12:36,15/04/2019 19:16:40,244,15/04/2019 19:17:15,15/04/2019 19:19:01,106,,
Wales  UK,0149,Rhyl,15/04/2019,15/04/2019 17:11:30,15/04/2019 18:15:42,3852,15/04/2019 17:48:21,15/04/2019 18:00:11,,15/04/2019 18:04:07,15/04/2019 18:08:42,275,15/04/2019 18:09:14,15/04/2019 18:10:51,97,,
England  UK,0150,Southport,15/04/2019,15/04/2019 18:10:22,15/04/2019 19:55:20,6298,15/04/2019 18:38:50,15/04/2019 18:57:52,,15/04/2019 19:03:07,15/04/2019 19:08:06,299,15/04/2019 19:08:18,15/04/2019 19:09:41,83,,
England  UK,0152,Eastleigh,15/04/2019,15/04/2019 19:05:18,15/04/2019 20:39:59,5681,15/04/2019 19:43:54,15/04/2019 20:07:50,,15/04/2019 20:12:45,15/04/2019 20:17:54,309,15/04/2019 20:18:44,15/04/2019 20:20:08,84,,
