Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0021,Romford,29/04/2019,29/04/2019 19:18:19,29/04/2019 22:09:25,10266,29/04/2019 20:00:14,29/04/2019 21:01:12,,29/04/2019 21:06:07,29/04/2019 21:09:18,191,29/04/2019 21:10:17,29/04/2019 21:11:02,45,,
England  UK,0022,Salisbury,29/04/2019,29/04/2019 17:48:16,29/04/2019 19:18:06,5390,29/04/2019 18:12:27,29/04/2019 18:54:46,,29/04/2019 18:59:42,29/04/2019 19:03:35,233,29/04/2019 19:03:51,29/04/2019 19:06:12,141,,
England  UK,0023,Derby,29/04/2019,-,-,-,-,-,,30/04/2019 00:01:34,30/04/2019 00:05:29,235,-,-,,,
England  UK,0024,Shrewsbury,29/04/2019,29/04/2019 17:51:39,29/04/2019 19:08:36,4617,29/04/2019 18:25:08,29/04/2019 18:50:04,,29/04/2019 18:55:19,29/04/2019 18:59:43,264,29/04/2019 19:00:34,29/04/2019 19:02:54,140,,
England  UK,0025,Ilkeston,29/04/2019,29/04/2019 17:57:03,29/04/2019 19:57:56,7253,29/04/2019 18:19:07,29/04/2019 18:53:26,,29/04/2019 18:58:31,29/04/2019 19:02:50,259,29/04/2019 19:03:36,29/04/2019 19:06:43,187,,
England  UK,0026,Dunstable,29/04/2019,29/04/2019 17:50:57,29/04/2019 19:13:37,4960,29/04/2019 18:25:45,29/04/2019 18:52:18,,29/04/2019 18:57:43,29/04/2019 19:02:27,284,29/04/2019 19:02:41,29/04/2019 19:05:11,150,,
England  UK,0028,Stourbridge,29/04/2019,29/04/2019 18:17:48,29/04/2019 19:31:57,4449,29/04/2019 18:52:30,29/04/2019 19:13:35,,29/04/2019 19:18:40,29/04/2019 19:23:14,274,29/04/2019 19:23:58,29/04/2019 19:26:23,145,,
England  UK,0029,Brighton,29/04/2019,29/04/2019 19:33:19,29/04/2019 21:41:29,7690,29/04/2019 20:18:11,29/04/2019 20:47:29,,29/04/2019 20:54:24,29/04/2019 20:58:03,219,29/04/2019 20:58:17,29/04/2019 21:01:54,217,,
England  UK,0031,Arnold,29/04/2019,29/04/2019 17:50:30,29/04/2019 20:06:56,8186,29/04/2019 18:31:32,29/04/2019 19:04:30,,29/04/2019 19:09:45,29/04/2019 19:14:14,269,29/04/2019 19:14:24,29/04/2019 19:16:37,133,,
England  UK,0032,Boston,29/04/2019,29/04/2019 19:25:33,29/04/2019 20:28:53,3800,29/04/2019 20:09:38,29/04/2019 20:20:15,,29/04/2019 20:21:51,29/04/2019 20:24:29,158,29/04/2019 20:24:48,29/04/2019 20:25:59,71,,
England  UK,0033,Cambridge,29/04/2019,29/04/2019 19:16:46,29/04/2019 20:40:45,5039,29/04/2019 19:47:26,29/04/2019 20:17:10,,29/04/2019 20:21:16,29/04/2019 20:25:44,268,29/04/2019 20:26:27,29/04/2019 20:28:58,151,,
England  UK,0034,Chelmsford,29/04/2019,29/04/2019 18:30:37,29/04/2019 20:58:18,8861,29/04/2019 18:52:37,29/04/2019 19:24:23,,29/04/2019 19:30:58,29/04/2019 19:36:22,324,29/04/2019 19:37:39,29/04/2019 19:41:19,220,,
England  UK,0035,Colchester,29/04/2019,29/04/2019 22:07:33,30/04/2019 00:34:26,8813,29/04/2019 22:13:00,29/04/2019 22:55:54,,29/04/2019 23:03:30,29/04/2019 23:08:59,329,29/04/2019 23:10:22,29/04/2019 23:14:13,231,,
England  UK,0036,Ipswich,29/04/2019,29/04/2019 18:00:54,29/04/2019 20:07:01,7567,29/04/2019 18:24:02,29/04/2019 19:23:16,,29/04/2019 19:32:31,29/04/2019 19:37:45,314,29/04/2019 19:38:06,29/04/2019 19:40:35,149,,
England  UK,0037,Kettering,29/04/2019,29/04/2019 17:53:19,29/04/2019 19:15:05,4906,29/04/2019 18:28:15,29/04/2019 18:54:39,,29/04/2019 18:59:34,29/04/2019 19:03:58,264,29/04/2019 19:05:40,29/04/2019 19:09:01,201,,
England  UK,0039,Leicester,29/04/2019,29/04/2019 19:26:18,29/04/2019 22:53:25,12427,29/04/2019 19:49:24,29/04/2019 20:45:40,,29/04/2019 20:56:36,29/04/2019 21:01:36,300,29/04/2019 21:04:52,29/04/2019 21:09:34,282,,
England  UK,0040,Nottingham,29/04/2019,29/04/2019 19:51:35,29/04/2019 23:14:46,12191,29/04/2019 20:39:27,29/04/2019 21:29:35,,29/04/2019 21:39:30,29/04/2019 21:44:45,315,-,-,,,
England  UK,0041,Southend,29/04/2019,29/04/2019 17:54:23,29/04/2019 20:04:37,7814,29/04/2019 18:16:22,29/04/2019 18:53:42,,29/04/2019 19:00:28,29/04/2019 19:05:27,299,29/04/2019 19:06:34,29/04/2019 19:10:03,209,,
England  UK,0045,Bromsgrove,29/04/2019,29/04/2019 18:18:53,29/04/2019 19:26:18,4045,29/04/2019 18:49:35,29/04/2019 19:10:46,,29/04/2019 19:13:42,29/04/2019 19:18:06,264,29/04/2019 19:18:32,29/04/2019 19:20:58,146,,
England  UK,0046,Cannock,29/04/2019,29/04/2019 18:00:57,29/04/2019 19:18:01,4624,29/04/2019 18:36:21,29/04/2019 19:00:28,,29/04/2019 19:04:53,29/04/2019 19:08:22,209,29/04/2019 19:08:55,29/04/2019 19:11:26,151,,
England  UK,0047,Cheltenham,29/04/2019,29/04/2019 18:21:31,29/04/2019 20:08:34,6423,29/04/2019 18:43:38,29/04/2019 19:10:11,,29/04/2019 19:15:16,29/04/2019 19:19:59,283,29/04/2019 19:20:57,29/04/2019 19:24:21,204,,
England  UK,0048,Congleton,29/04/2019,29/04/2019 18:33:16,29/04/2019 19:45:44,4348,29/04/2019 19:10:11,29/04/2019 19:28:18,,29/04/2019 19:32:03,29/04/2019 19:37:02,299,29/04/2019 19:37:09,29/04/2019 19:39:29,140,,
England  UK,0049,Croydon,29/04/2019,29/04/2019 18:03:32,29/04/2019 19:25:40,4928,29/04/2019 18:24:29,29/04/2019 18:44:05,,29/04/2019 18:50:21,29/04/2019 18:58:14,473,29/04/2019 18:58:45,29/04/2019 19:03:34,289,,
England  UK,0050,Eastbourne,29/04/2019,29/04/2019 18:54:55,-,-,29/04/2019 19:37:27,-,,29/04/2019 20:25:04,29/04/2019 20:28:45,221,-,-,,,
England  UK,0052,Bedford,29/04/2019,29/04/2019 21:17:34,29/04/2019 23:41:04,8610,29/04/2019 21:40:43,29/04/2019 22:23:49,,29/04/2019 22:32:54,29/04/2019 22:36:32,218,29/04/2019 22:38:41,29/04/2019 22:41:32,171,,
England  UK,0053,Hereford,29/04/2019,29/04/2019 18:23:24,-,-,29/04/2019 18:45:45,-,,29/04/2019 18:55:41,29/04/2019 19:00:34,293,-,-,,,
England  UK,0054,Hitchin,29/04/2019,29/04/2019 18:12:18,29/04/2019 19:10:33,3495,29/04/2019 18:33:16,29/04/2019 18:50:55,,29/04/2019 18:55:30,29/04/2019 18:59:58,268,29/04/2019 19:00:35,29/04/2019 19:03:00,145,,
Wales  UK,0055,Newport,29/04/2019,29/04/2019 18:24:49,29/04/2019 20:27:36,7367,29/04/2019 19:07:40,29/04/2019 19:36:19,,29/04/2019 19:41:54,29/04/2019 19:46:33,279,29/04/2019 19:46:45,29/04/2019 19:50:08,203,,
England  UK,0056,Nuneaton,29/04/2019,29/04/2019 18:24:58,29/04/2019 20:05:17,6019,29/04/2019 19:02:41,29/04/2019 19:26:16,,29/04/2019 19:32:32,29/04/2019 19:36:25,233,29/04/2019 19:36:44,29/04/2019 19:40:11,207,,
England  UK,0057,Portsmouth,29/04/2019,29/04/2019 17:52:49,-,-,29/04/2019 18:17:47,-,,29/04/2019 18:53:18,29/04/2019 18:57:44,266,-,-,,,
England  UK,0059,Barnstaple,29/04/2019,29/04/2019 18:11:31,29/04/2019 20:38:21,8810,29/04/2019 18:51:29,29/04/2019 19:21:02,,29/04/2019 19:26:37,29/04/2019 19:30:37,240,29/04/2019 19:30:47,29/04/2019 19:34:00,193,,
England  UK,0060,Camborne,29/04/2019,29/04/2019 18:29:44,29/04/2019 20:03:05,5601,29/04/2019 18:54:30,29/04/2019 19:18:37,,29/04/2019 19:23:02,29/04/2019 19:27:45,283,29/04/2019 19:28:19,29/04/2019 19:30:57,158,,
England  UK,0061,Rugby,29/04/2019,29/04/2019 18:12:55,29/04/2019 19:30:02,4627,29/04/2019 18:33:52,29/04/2019 18:54:37,,29/04/2019 18:58:52,29/04/2019 19:03:16,264,29/04/2019 19:03:31,29/04/2019 19:06:28,177,,
England  UK,0063,Swindon,29/04/2019,29/04/2019 21:42:00,30/04/2019 01:18:23,12983,29/04/2019 22:06:11,29/04/2019 22:59:19,,29/04/2019 23:19:14,29/04/2019 23:25:14,360,29/04/2019 23:29:27,29/04/2019 23:34:30,303,,
England  UK,0064,Tamworth,29/04/2019,-,-,-,-,-,,30/04/2019 00:02:02,30/04/2019 00:05:21,199,-,-,,,
England  UK,0065,Tiverton,29/04/2019,29/04/2019 18:10:56,29/04/2019 19:21:57,4261,29/04/2019 18:44:21,29/04/2019 18:58:25,,29/04/2019 19:01:00,29/04/2019 19:05:04,244,29/04/2019 19:05:30,29/04/2019 19:07:29,119,,
England  UK,0066,Warminster,29/04/2019,29/04/2019 18:16:07,29/04/2019 19:08:17,3130,29/04/2019 18:43:35,29/04/2019 18:52:42,,29/04/2019 18:55:07,29/04/2019 18:59:10,243,29/04/2019 18:59:30,29/04/2019 19:01:49,139,,
England  UK,0067,Winchester,29/04/2019,29/04/2019 18:10:31,29/04/2019 19:54:56,6265,29/04/2019 18:43:30,29/04/2019 19:16:33,,29/04/2019 19:19:48,29/04/2019 19:24:11,263,-,-,,,
England  UK,0068,Torquay,29/04/2019,29/04/2019 18:38:55,29/04/2019 20:14:01,5706,29/04/2019 19:02:02,29/04/2019 19:28:56,,29/04/2019 19:33:31,29/04/2019 19:37:50,259,29/04/2019 19:38:36,29/04/2019 19:41:27,171,,
England  UK,0069,Truro,29/04/2019,29/04/2019 18:00:03,29/04/2019 19:29:02,5339,29/04/2019 18:45:51,29/04/2019 19:08:49,,29/04/2019 19:13:54,29/04/2019 19:18:53,299,29/04/2019 19:19:27,29/04/2019 19:22:49,202,,
England  UK,0071,Leamington Spa,29/04/2019,-,-,-,-,-,,30/04/2019 00:02:30,30/04/2019 00:05:59,209,-,-,,,
England  UK,0072,Newbury,29/04/2019,29/04/2019 17:51:31,29/04/2019 19:29:21,5870,29/04/2019 18:30:05,29/04/2019 18:57:58,,29/04/2019 19:03:13,29/04/2019 19:07:57,284,29/04/2019 19:08:15,29/04/2019 19:10:44,149,,
England  UK,0073,Poole,29/04/2019,29/04/2019 18:57:10,29/04/2019 21:32:12,9302,29/04/2019 19:21:30,29/04/2019 19:59:24,,29/04/2019 20:07:50,29/04/2019 20:12:29,279,29/04/2019 20:16:09,29/04/2019 20:19:58,229,,
England  UK,0074,Reading,29/04/2019,29/04/2019 18:50:18,29/04/2019 21:22:43,9145,29/04/2019 19:13:43,29/04/2019 19:59:07,,29/04/2019 20:10:12,29/04/2019 20:15:03,291,29/04/2019 20:18:05,29/04/2019 20:23:22,317,,
England  UK,0075,Sutton Coldfield,29/04/2019,29/04/2019 18:23:20,29/04/2019 20:31:29,7689,29/04/2019 19:05:37,29/04/2019 19:35:49,,29/04/2019 19:41:34,29/04/2019 19:46:38,304,29/04/2019 19:48:15,29/04/2019 19:51:36,201,,
England  UK,0076,Taunton,29/04/2019,29/04/2019 18:36:15,29/04/2019 20:39:23,7388,29/04/2019 19:01:24,29/04/2019 19:31:59,,29/04/2019 19:41:25,29/04/2019 19:46:14,289,29/04/2019 19:47:58,29/04/2019 19:51:16,198,,
England  UK,0077,West Bromwich,29/04/2019,29/04/2019 20:24:43,29/04/2019 22:43:33,8330,29/04/2019 21:04:00,29/04/2019 21:36:53,,29/04/2019 21:43:59,29/04/2019 21:49:33,334,29/04/2019 21:51:54,29/04/2019 21:54:23,149,,
England  UK,0079,Boscombe,29/04/2019,29/04/2019 19:02:09,-,-,29/04/2019 19:24:11,-,,29/04/2019 19:28:36,29/04/2019 19:33:15,279,-,-,,,
England  UK,0080,Bridgwater,29/04/2019,29/04/2019 20:28:23,29/04/2019 22:40:29,7926,29/04/2019 21:08:05,29/04/2019 21:37:24,,29/04/2019 21:44:10,29/04/2019 21:49:15,305,29/04/2019 21:51:22,29/04/2019 21:55:02,220,,
Wales  UK,0082,Carmarthen,29/04/2019,29/04/2019 17:44:34,29/04/2019 19:09:43,5109,29/04/2019 18:29:11,29/04/2019 18:44:23,,29/04/2019 18:48:09,29/04/2019 18:52:33,264,29/04/2019 18:52:57,29/04/2019 18:55:23,146,,
England  UK,0083,Penzance,29/04/2019,29/04/2019 17:52:50,-,-,29/04/2019 18:23:09,-,,29/04/2019 18:26:04,29/04/2019 18:28:32,148,-,-,,,
England  UK,0084,Dudley,29/04/2019,29/04/2019 18:15:29,29/04/2019 20:01:30,6361,29/04/2019 18:50:25,29/04/2019 19:17:36,,29/04/2019 19:21:42,29/04/2019 19:26:05,263,29/04/2019 19:26:52,29/04/2019 19:29:13,141,,
England  UK,0085,Ealing Broadway,29/04/2019,29/04/2019 18:40:55,29/04/2019 20:15:23,5668,29/04/2019 19:17:30,29/04/2019 19:36:13,,29/04/2019 19:39:59,29/04/2019 19:43:37,218,29/04/2019 19:44:12,29/04/2019 19:47:44,212,,
England  UK,0086,Frome,29/04/2019,29/04/2019 17:58:07,29/04/2019 19:06:27,4100,29/04/2019 18:30:33,29/04/2019 18:46:11,,29/04/2019 18:49:46,29/04/2019 18:54:31,285,29/04/2019 18:54:59,29/04/2019 18:57:21,142,,
England  UK,0087,Gloucester,29/04/2019,29/04/2019 18:11:37,29/04/2019 21:02:52,10275,29/04/2019 18:59:35,29/04/2019 19:45:39,,29/04/2019 19:55:44,29/04/2019 20:00:54,310,29/04/2019 20:03:01,29/04/2019 20:05:54,173,,
Channel Islands,0088,Guernsey,29/04/2019,29/04/2019 20:20:23,29/04/2019 21:18:56,3513,29/04/2019 20:42:19,29/04/2019 21:00:26,,29/04/2019 21:04:01,29/04/2019 21:08:30,269,29/04/2019 21:09:11,29/04/2019 21:13:37,266,,
England  UK,0091,Weymouth,29/04/2019,29/04/2019 19:46:13,29/04/2019 21:53:42,7649,29/04/2019 20:26:38,29/04/2019 20:53:19,,29/04/2019 20:57:25,29/04/2019 21:01:59,274,29/04/2019 21:02:36,29/04/2019 21:04:03,87,,
England  UK,0093,Bristol City Centre,29/04/2019,29/04/2019 18:52:33,29/04/2019 21:02:10,7777,29/04/2019 19:20:42,29/04/2019 20:05:06,,29/04/2019 20:11:42,29/04/2019 20:15:10,208,-,-,,,
England  UK,0095,Wigan,29/04/2019,29/04/2019 21:20:05,30/04/2019 00:12:09,10324,29/04/2019 22:02:58,29/04/2019 22:50:38,,29/04/2019 23:05:13,29/04/2019 23:10:03,290,29/04/2019 23:10:22,29/04/2019 23:14:51,269,,
Scotland  UK,0096,Aberdeen,29/04/2019,29/04/2019 18:00:40,29/04/2019 20:11:35,7855,29/04/2019 18:23:49,29/04/2019 19:00:55,,29/04/2019 19:08:50,29/04/2019 19:13:25,275,29/04/2019 19:13:45,29/04/2019 19:16:08,143,,
Scotland  UK,0099,Cumbernauld,29/04/2019,29/04/2019 17:47:51,29/04/2019 18:56:04,4093,29/04/2019 18:22:35,29/04/2019 18:39:15,,29/04/2019 18:42:51,29/04/2019 18:47:20,269,29/04/2019 18:47:50,29/04/2019 18:50:44,174,,
Scotland  UK,0100,Edinburgh,29/04/2019,29/04/2019 20:09:57,29/04/2019 22:26:25,8188,29/04/2019 20:38:43,29/04/2019 21:07:06,,29/04/2019 21:12:22,29/04/2019 21:16:06,224,29/04/2019 21:16:50,29/04/2019 21:19:21,151,,
Scotland  UK,0102,Glasgow,29/04/2019,29/04/2019 20:21:02,30/04/2019 03:21:03,25201,29/04/2019 20:43:47,29/04/2019 23:16:10,,29/04/2019 23:37:38,29/04/2019 23:46:03,505,29/04/2019 23:49:06,29/04/2019 23:54:17,311,,
England  UK,0103,Wallasey,29/04/2019,29/04/2019 17:48:37,29/04/2019 19:16:37,5280,29/04/2019 18:22:37,29/04/2019 18:44:22,,29/04/2019 18:48:18,29/04/2019 18:52:32,254,29/04/2019 18:52:43,29/04/2019 18:54:05,82,,
England  UK,0104,Halifax,29/04/2019,29/04/2019 18:15:36,29/04/2019 20:50:50,9314,29/04/2019 18:37:19,29/04/2019 20:02:13,,29/04/2019 20:13:39,29/04/2019 20:18:38,299,29/04/2019 20:18:53,29/04/2019 20:23:21,268,,
England  UK,0106,Leeds,29/04/2019,29/04/2019 20:20:58,29/04/2019 23:21:27,10829,29/04/2019 21:04:42,29/04/2019 21:51:05,,29/04/2019 22:01:30,29/04/2019 22:06:54,324,29/04/2019 22:07:15,29/04/2019 22:09:57,162,,
Scotland  UK,0108,Livingston,29/04/2019,29/04/2019 17:45:11,29/04/2019 19:26:13,6062,29/04/2019 18:07:11,29/04/2019 18:36:41,,29/04/2019 18:41:37,29/04/2019 18:46:20,283,29/04/2019 18:47:08,29/04/2019 18:50:45,217,,
Scotland  UK,0110,Perth,29/04/2019,29/04/2019 18:29:27,29/04/2019 20:22:58,6811,29/04/2019 19:00:59,29/04/2019 19:22:50,,29/04/2019 19:26:56,29/04/2019 19:31:29,273,29/04/2019 19:32:08,29/04/2019 19:34:30,142,,
England  UK,0111,Preston,29/04/2019,29/04/2019 18:40:29,29/04/2019 21:53:50,11601,29/04/2019 19:31:56,29/04/2019 20:23:26,,29/04/2019 20:36:21,29/04/2019 20:41:45,324,29/04/2019 20:46:03,29/04/2019 20:51:25,322,,
England  UK,0113,Bradford Idle,29/04/2019,29/04/2019 18:24:38,29/04/2019 19:51:09,5191,29/04/2019 18:46:38,29/04/2019 19:20:23,,29/04/2019 19:26:08,29/04/2019 19:30:34,266,29/04/2019 19:31:38,29/04/2019 19:35:13,215,,
England  UK,0114,Dewsbury,29/04/2019,29/04/2019 19:01:57,29/04/2019 20:36:27,5670,29/04/2019 19:41:52,29/04/2019 20:11:03,,29/04/2019 20:17:38,29/04/2019 20:21:18,220,29/04/2019 20:22:38,29/04/2019 20:26:09,211,,
England  UK,0116,Hull,29/04/2019,29/04/2019 18:06:23,-,-,29/04/2019 18:47:24,-,,29/04/2019 19:33:25,29/04/2019 19:38:45,320,-,-,,,
England  UK,0117,Middlesbrough,29/04/2019,29/04/2019 18:26:43,29/04/2019 20:29:03,7340,29/04/2019 19:17:40,29/04/2019 19:51:57,,29/04/2019 20:01:32,29/04/2019 20:06:36,304,29/04/2019 20:10:22,29/04/2019 20:15:02,280,,
England  UK,0118,Northwich,29/04/2019,29/04/2019 17:37:11,29/04/2019 19:38:24,7273,29/04/2019 18:21:38,29/04/2019 18:42:06,,29/04/2019 18:46:21,29/04/2019 18:50:35,254,29/04/2019 18:50:50,29/04/2019 18:53:04,134,,
England  UK,0119,Sheffield,29/04/2019,29/04/2019 19:17:18,29/04/2019 20:52:12,5694,29/04/2019 20:05:34,29/04/2019 20:28:37,,29/04/2019 20:35:03,29/04/2019 20:39:52,289,-,-,,,
England  UK,0120,Grimsby,29/04/2019,29/04/2019 17:44:06,29/04/2019 18:49:48,3942,29/04/2019 18:06:11,29/04/2019 18:32:38,,29/04/2019 18:38:03,29/04/2019 18:42:42,279,-,-,,,
England  UK,0121,York,29/04/2019,29/04/2019 17:50:16,29/04/2019 20:17:01,8805,29/04/2019 18:33:20,29/04/2019 19:13:28,,29/04/2019 19:22:03,29/04/2019 19:27:27,324,29/04/2019 19:27:51,29/04/2019 19:31:02,191,,
England  UK,0122,Wakefield,29/04/2019,29/04/2019 19:23:16,29/04/2019 21:10:42,6446,29/04/2019 20:07:46,29/04/2019 20:39:48,,29/04/2019 20:51:14,29/04/2019 20:56:13,299,29/04/2019 20:59:09,29/04/2019 21:03:53,284,,
England  UK,0123,Widnes,29/04/2019,29/04/2019 15:54:30,-,-,29/04/2019 16:53:10,-,,30/04/2019 00:04:20,30/04/2019 00:07:09,169,-,-,,,
England  UK,0125,Stockton,29/04/2019,29/04/2019 20:23:06,29/04/2019 21:55:38,5552,29/04/2019 20:46:15,29/04/2019 21:27:21,,29/04/2019 21:34:46,29/04/2019 21:40:01,315,29/04/2019 21:44:42,29/04/2019 21:49:31,289,,
England  UK,0126,Stafford,29/04/2019,29/04/2019 18:00:04,29/04/2019 18:51:21,3077,29/04/2019 18:21:03,29/04/2019 18:38:13,,29/04/2019 18:40:58,29/04/2019 18:42:53,115,29/04/2019 18:43:07,29/04/2019 18:44:13,66,,
England  UK,0127,Redditch,29/04/2019,29/04/2019 18:30:07,29/04/2019 22:08:38,13111,29/04/2019 18:51:59,29/04/2019 20:13:41,,29/04/2019 20:25:07,29/04/2019 20:30:06,299,29/04/2019 20:35:05,29/04/2019 20:38:36,211,,
England  UK,0129,Luton,29/04/2019,29/04/2019 18:34:16,29/04/2019 20:54:53,8437,29/04/2019 18:56:14,29/04/2019 19:37:22,,29/04/2019 19:43:48,29/04/2019 19:48:27,279,29/04/2019 19:51:47,29/04/2019 19:55:14,207,,
England  UK,0131,Macclesfield,29/04/2019,29/04/2019 17:44:20,29/04/2019 19:41:03,7003,29/04/2019 18:05:18,29/04/2019 18:37:49,,29/04/2019 18:42:04,29/04/2019 18:46:43,279,29/04/2019 18:47:33,29/04/2019 18:50:18,165,,
England  UK,0132,Norris Green,29/04/2019,29/04/2019 17:40:11,29/04/2019 18:42:45,3754,29/04/2019 18:01:20,29/04/2019 18:24:28,,29/04/2019 18:28:03,29/04/2019 18:32:22,259,29/04/2019 18:32:43,29/04/2019 18:35:00,137,,
England  UK,0133,Weston-Super-Mare,29/04/2019,29/04/2019 17:43:09,29/04/2019 19:16:23,5594,29/04/2019 18:24:27,29/04/2019 18:54:11,,29/04/2019 18:58:16,29/04/2019 19:03:05,289,29/04/2019 19:03:39,29/04/2019 19:06:09,150,,
England  UK,0134,Bolton,29/04/2019,29/04/2019 20:31:20,29/04/2019 23:23:12,10312,29/04/2019 21:15:17,29/04/2019 21:58:15,,29/04/2019 22:11:01,29/04/2019 22:16:16,315,29/04/2019 22:19:20,29/04/2019 22:23:20,240,,
England  UK,0143,St Helens,29/04/2019,29/04/2019 18:29:43,29/04/2019 21:01:44,9121,29/04/2019 19:16:11,29/04/2019 20:01:28,,29/04/2019 20:12:14,29/04/2019 20:17:28,314,29/04/2019 20:17:49,29/04/2019 20:21:29,220,,
Wales  UK,0144,Haverfordwest,29/04/2019,29/04/2019 18:15:14,29/04/2019 19:43:29,5295,29/04/2019 18:51:07,29/04/2019 19:11:05,,29/04/2019 19:14:31,29/04/2019 19:18:09,218,29/04/2019 19:18:31,29/04/2019 19:22:01,210,,
England  UK,0145,Sunderland,29/04/2019,29/04/2019 19:31:36,29/04/2019 21:23:46,6730,29/04/2019 20:11:25,29/04/2019 20:46:49,,29/04/2019 21:08:55,29/04/2019 21:14:03,308,29/04/2019 21:14:24,29/04/2019 21:17:16,172,,
England  UK,0146,Farnborough,29/04/2019,29/04/2019 17:48:24,29/04/2019 19:23:34,5710,29/04/2019 18:20:17,29/04/2019 18:42:37,,29/04/2019 18:46:42,29/04/2019 18:51:07,265,29/04/2019 18:51:21,29/04/2019 18:52:49,88,,
England  UK,0147,Yeovil,29/04/2019,29/04/2019 17:56:54,29/04/2019 20:28:31,9097,29/04/2019 18:43:21,29/04/2019 19:12:18,,29/04/2019 19:20:53,29/04/2019 19:25:52,299,29/04/2019 19:27:14,29/04/2019 19:30:02,168,,
England  UK,0148,Hatfield,29/04/2019,29/04/2019 18:01:50,29/04/2019 19:37:30,5740,29/04/2019 18:22:43,29/04/2019 19:17:31,,29/04/2019 19:23:17,29/04/2019 19:27:07,230,29/04/2019 19:27:38,29/04/2019 19:29:21,103,,
Wales  UK,0149,Rhyl,29/04/2019,29/04/2019 17:08:41,29/04/2019 18:18:04,4163,29/04/2019 17:45:52,29/04/2019 18:02:14,,29/04/2019 18:05:59,29/04/2019 18:10:13,254,29/04/2019 18:10:41,29/04/2019 18:13:03,142,,
England  UK,0150,Southport,29/04/2019,29/04/2019 18:14:48,29/04/2019 19:59:35,6287,29/04/2019 18:43:06,29/04/2019 19:01:18,,29/04/2019 19:06:23,29/04/2019 19:11:06,283,29/04/2019 19:11:23,29/04/2019 19:15:29,246,,
England  UK,0152,Eastleigh,29/04/2019,29/04/2019 18:54:10,29/04/2019 20:34:05,5995,29/04/2019 19:32:44,29/04/2019 19:59:21,,29/04/2019 20:04:07,29/04/2019 20:08:35,268,29/04/2019 20:09:25,29/04/2019 20:12:27,182,,
