Country,Store,Name,Date,EOD_Start,EOD_Finish,EOD_Duration,Backup_Start,Backup_end,Replication_Start,Replication_End,Replication_Duration,Deployment_Start,Deployment_End,Dep_Duration
England  UK,1192,Westway Cross,18/03/2018,18/03/2018 17:19:29,18/03/2018 18:08:46,2957,18/03/2018 17:46:14,18/03/2018 17:56:40,18/03/2018 17:58:15,18/03/2018 18:01:49,214,18/03/2018 18:02:02,18/03/2018 18:04:36,154
England  UK,1191,Canvey Island,18/03/2018,18/03/2018 16:33:52,18/03/2018 17:29:37,3345,18/03/2018 16:54:56,18/03/2018 17:10:27,18/03/2018 17:12:12,18/03/2018 17:15:49,217,18/03/2018 17:16:03,18/03/2018 17:17:33,90
Wales  UK,1194,Capital (Leckwith),18/03/2018,18/03/2018 17:01:42,18/03/2018 17:56:56,3314,18/03/2018 17:29:30,18/03/2018 17:39:32,18/03/2018 17:41:17,18/03/2018 17:45:54,277,18/03/2018 17:46:02,18/03/2018 17:49:54,232
England  UK,1973,Romsey,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
Wales  UK,1958,Porthcawl,18/03/2018,18/03/2018 16:04:41,0,0,18/03/2018 16:33:27,0,18/03/2018 16:34:22,18/03/2018 16:38:02,220,0,0,0
England  UK,1462,Whiteley,18/03/2018,18/03/2018 16:36:34,18/03/2018 17:30:27,3233,18/03/2018 17:08:17,18/03/2018 17:17:13,18/03/2018 17:18:58,18/03/2018 17:22:59,241,18/03/2018 17:23:14,18/03/2018 17:26:14,180
England  UK,1195,Manchester Fort,18/03/2018,18/03/2018 17:39:04,18/03/2018 18:36:05,3421,18/03/2018 18:12:51,18/03/2018 18:20:28,18/03/2018 18:22:33,18/03/2018 18:27:19,286,18/03/2018 18:27:28,18/03/2018 18:31:16,228
England  UK,1464,Crown Point,18/03/2018,18/03/2018 17:03:52,0,0,18/03/2018 17:35:44,0,18/03/2018 17:36:49,18/03/2018 17:41:09,260,0,0,0
England  UK,1463,Killingworth,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1481,Longbridge,18/03/2018,18/03/2018 16:07:30,0,0,18/03/2018 16:35:24,0,18/03/2018 16:35:49,18/03/2018 16:39:19,210,0,0,0
England  UK,1470,Plymouth Marsh Mills,18/03/2018,18/03/2018 15:57:05,18/03/2018 16:36:49,2384,18/03/2018 16:22:01,18/03/2018 16:25:33,18/03/2018 16:26:38,18/03/2018 16:30:51,253,18/03/2018 16:31:01,18/03/2018 16:33:23,142
England  UK,1465,Upminster,18/03/2018,18/03/2018 16:08:20,0,0,18/03/2018 16:33:49,0,18/03/2018 16:34:04,18/03/2018 16:37:10,186,0,0,0
England  UK,1468,Blaby,18/03/2018,18/03/2018 16:25:18,18/03/2018 17:12:32,2834,18/03/2018 16:54:24,18/03/2018 17:02:13,18/03/2018 17:03:18,18/03/2018 17:06:44,206,18/03/2018 17:06:52,18/03/2018 17:09:11,139
England  UK,1485,Glossop,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1197,Biggleswade,18/03/2018,18/03/2018 15:38:57,18/03/2018 16:39:07,3610,18/03/2018 16:06:39,18/03/2018 16:27:19,18/03/2018 16:28:45,18/03/2018 16:32:59,254,18/03/2018 16:33:13,18/03/2018 16:35:44,151
England  UK,1466,Matlock,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1472,Cheltenham North West,18/03/2018,18/03/2018 16:06:53,0,0,18/03/2018 16:32:49,0,18/03/2018 16:33:34,18/03/2018 16:36:34,180,0,0,0
England  UK,1476,Kings Lynn Hardwick,18/03/2018,18/03/2018 16:16:53,18/03/2018 17:04:53,2880,18/03/2018 16:47:18,18/03/2018 16:51:36,18/03/2018 16:53:01,18/03/2018 16:56:55,234,18/03/2018 16:57:06,18/03/2018 16:59:48,162
England  UK,1196,Acocks Green,18/03/2018,18/03/2018 16:10:05,18/03/2018 17:10:59,3654,18/03/2018 16:37:56,18/03/2018 16:58:35,18/03/2018 17:00:10,18/03/2018 17:03:56,226,18/03/2018 17:04:08,18/03/2018 17:06:51,163
England  UK,1198,Tunstall,18/03/2018,18/03/2018 16:01:45,0,0,18/03/2018 16:32:42,0,18/03/2018 16:33:28,18/03/2018 16:37:39,251,0,0,0
England  UK,1979,Broughton Shopping Park,18/03/2018,18/03/2018 17:11:23,18/03/2018 18:07:37,3374,18/03/2018 17:44:11,18/03/2018 17:52:26,18/03/2018 17:54:52,18/03/2018 17:59:06,254,18/03/2018 17:59:16,18/03/2018 18:02:46,210
Scotland  UK,1461,Glasgow Fort,18/03/2018,18/03/2018 18:04:47,18/03/2018 18:58:39,3232,18/03/2018 18:35:47,18/03/2018 18:44:13,18/03/2018 18:46:08,18/03/2018 18:50:01,233,18/03/2018 18:50:15,18/03/2018 18:53:27,192
Scotland  UK,1471,Wick,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1493,Swanley,18/03/2018,18/03/2018 16:08:27,0,0,18/03/2018 16:35:51,0,18/03/2018 16:36:16,18/03/2018 16:39:29,193,0,0,0
Scotland  UK,1490,Corstorphine,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1447,Bingham,18/03/2018,18/03/2018 17:05:59,18/03/2018 17:46:26,2427,18/03/2018 17:32:31,18/03/2018 17:36:14,18/03/2018 17:37:09,18/03/2018 17:40:30,201,18/03/2018 17:40:43,18/03/2018 17:42:35,112
England  UK,1450,Faversham,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1446,Leigh On Sea,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
Northern Ireland  UK,1449,Downpatrick,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1487,Blaydon,18/03/2018,18/03/2018 17:32:26,0,0,18/03/2018 17:59:12,0,18/03/2018 17:59:57,18/03/2018 18:03:44,227,0,0,0
England  UK,1486,Stanmore,18/03/2018,18/03/2018 17:08:20,18/03/2018 17:46:02,2262,18/03/2018 17:36:32,18/03/2018 17:39:25,18/03/2018 17:39:50,18/03/2018 17:42:09,139,18/03/2018 17:42:13,18/03/2018 17:43:41,88
Wales  UK,1193,Llanishen,18/03/2018,18/03/2018 15:04:26,18/03/2018 15:52:19,2873,18/03/2018 15:36:00,18/03/2018 15:40:52,18/03/2018 15:42:07,18/03/2018 15:45:47,220,18/03/2018 15:45:53,18/03/2018 15:48:33,160
Northern Ireland  UK,1482,Banbridge,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1857,Openshaw,18/03/2018,18/03/2018 16:58:14,18/03/2018 17:40:48,2554,18/03/2018 17:29:09,18/03/2018 17:32:23,18/03/2018 17:33:08,18/03/2018 17:36:09,181,18/03/2018 17:36:22,18/03/2018 17:38:07,105
England  UK,1483,Helston,18/03/2018,18/03/2018 14:02:42,18/03/2018 14:46:35,2633,18/03/2018 14:31:37,18/03/2018 14:36:00,18/03/2018 14:36:55,18/03/2018 14:40:39,224,18/03/2018 14:40:48,18/03/2018 14:42:52,124
England  UK,1469,Crosby,18/03/2018,18/03/2018 16:36:17,18/03/2018 17:14:00,2263,18/03/2018 17:02:39,18/03/2018 17:07:11,18/03/2018 17:07:46,18/03/2018 17:10:20,154,18/03/2018 17:10:29,18/03/2018 17:11:14,45
Northern Ireland  UK,1492,Cookstown,18/03/2018,18/03/2018 17:03:03,18/03/2018 17:44:50,2507,18/03/2018 17:32:10,18/03/2018 17:34:55,18/03/2018 17:35:51,18/03/2018 17:39:29,218,18/03/2018 17:39:34,18/03/2018 17:41:35,121
England  UK,1443,Ledbury,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1494,Eastwood,18/03/2018,18/03/2018 15:59:39,18/03/2018 16:42:43,2584,18/03/2018 16:29:01,18/03/2018 16:34:24,18/03/2018 16:35:09,18/03/2018 16:38:09,180,18/03/2018 16:38:13,18/03/2018 16:39:28,75
England  UK,1478,Mere Green,18/03/2018,18/03/2018 16:39:28,18/03/2018 17:27:16,2868,18/03/2018 17:12:23,18/03/2018 17:16:14,18/03/2018 17:17:19,18/03/2018 17:20:49,210,18/03/2018 17:20:52,18/03/2018 17:22:57,125
England  UK,1491,Acton,18/03/2018,18/03/2018 16:13:37,0,0,18/03/2018 16:42:04,0,18/03/2018 16:42:19,18/03/2018 16:45:10,171,0,0,0
Scotland  UK,1445,Grangemouth,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
Scotland  UK,1480,Nairn,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1474,Godalming,18/03/2018,18/03/2018 16:35:06,18/03/2018 17:16:14,2468,18/03/2018 17:04:37,18/03/2018 17:06:55,18/03/2018 17:07:50,18/03/2018 17:10:34,164,18/03/2018 17:10:45,18/03/2018 17:13:00,135
England  UK,1473,Hampton,18/03/2018,18/03/2018 16:09:38,0,0,18/03/2018 16:35:05,0,18/03/2018 16:35:20,18/03/2018 16:38:19,179,0,0,0
Wales  UK,1458,Treorchy,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1720,Notts RTC,18/03/2018,18/03/2018 21:23:16,0,0,18/03/2018 21:51:15,0,0,0,0,0,0,0
England  UK,1442,Alnwick,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1992,Blandford Forum,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1444,Worcester Park,18/03/2018,18/03/2018 16:53:08,0,0,18/03/2018 17:25:56,0,18/03/2018 17:26:31,18/03/2018 17:29:24,173,0,0,0
Scotland  UK,1454,Newton Mearns ,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1499,Hailsham,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1496,Oakham,18/03/2018,18/03/2018 16:32:38,18/03/2018 17:10:19,2261,18/03/2018 16:59:39,18/03/2018 17:01:28,18/03/2018 17:02:03,18/03/2018 17:04:36,153,18/03/2018 17:04:47,18/03/2018 17:06:58,131
England  UK,1489,Maghull,18/03/2018,18/03/2018 17:03:26,18/03/2018 17:51:09,2863,18/03/2018 17:39:31,18/03/2018 17:41:20,18/03/2018 17:41:55,18/03/2018 17:45:40,225,18/03/2018 17:45:49,18/03/2018 17:47:43,114
Scotland  UK,1455,Bishopbriggs,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1459,Blackheath,18/03/2018,18/03/2018 17:29:52,18/03/2018 18:06:05,2173,18/03/2018 17:55:46,18/03/2018 17:57:43,18/03/2018 17:58:08,18/03/2018 18:01:37,209,18/03/2018 18:01:42,18/03/2018 18:03:15,93
England  UK,1580,Horley,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1710,Deepdale ,18/03/2018,18/03/2018 16:58:34,18/03/2018 17:37:55,2361,18/03/2018 17:26:29,18/03/2018 17:28:21,18/03/2018 17:28:56,18/03/2018 17:32:39,223,18/03/2018 17:32:49,18/03/2018 17:34:41,112
England  UK,1456,Tottenham High,18/03/2018,18/03/2018 17:10:15,18/03/2018 17:52:27,2532,18/03/2018 17:41:07,18/03/2018 17:43:28,18/03/2018 17:44:04,18/03/2018 17:47:49,225,18/03/2018 17:47:57,18/03/2018 17:49:32,95
England  UK,1460,Winton,18/03/2018,18/03/2018 17:00:59,18/03/2018 17:54:20,3201,18/03/2018 17:43:52,18/03/2018 17:45:45,18/03/2018 17:46:10,18/03/2018 17:49:24,194,18/03/2018 17:49:33,18/03/2018 17:51:30,117
Northern Ireland  UK,1850,Strabane,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1740,Heswall,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1880,Kingswinford,18/03/2018,18/03/2018 16:07:57,18/03/2018 17:01:52,3235,18/03/2018 16:51:22,18/03/2018 16:53:15,18/03/2018 16:54:00,18/03/2018 16:56:34,154,18/03/2018 16:56:43,18/03/2018 16:58:40,117
England  UK,1620,Oakwood,18/03/2018,18/03/2018 16:04:44,18/03/2018 16:58:38,3234,18/03/2018 16:47:51,18/03/2018 16:49:46,18/03/2018 16:50:21,18/03/2018 16:53:40,199,18/03/2018 16:53:49,18/03/2018 16:55:41,112
England  UK,1630,Leyland,18/03/2018,18/03/2018 16:39:26,18/03/2018 17:34:13,3287,18/03/2018 17:22:20,18/03/2018 17:24:25,18/03/2018 17:25:00,18/03/2018 17:28:20,200,18/03/2018 17:28:33,18/03/2018 17:30:53,140
England  UK,1497,Malvern Retail Park,18/03/2018,18/03/2018 17:24:58,18/03/2018 18:17:04,3126,18/03/2018 18:08:16,18/03/2018 18:10:04,18/03/2018 18:10:29,18/03/2018 18:12:36,127,18/03/2018 18:12:42,18/03/2018 18:14:19,97
Wales  UK,1680,Welshpool,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1780,Wealdstone,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
Northern Ireland  UK,1810,Belfast Training Centre,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1610,Syston,18/03/2018,18/03/2018 16:13:24,18/03/2018 16:55:34,2530,18/03/2018 16:44:18,18/03/2018 16:46:03,18/03/2018 16:46:28,18/03/2018 16:49:29,181,18/03/2018 16:49:43,18/03/2018 16:52:28,165
England  UK,1900,Sheringham,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1770,Newport Pagnell,18/03/2018,18/03/2018 17:24:46,18/03/2018 18:00:24,2138,18/03/2018 17:51:09,18/03/2018 17:52:49,18/03/2018 17:53:15,18/03/2018 17:56:24,189,18/03/2018 17:56:27,18/03/2018 17:57:31,64
England  UK,1700,Ashbourne Derby,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1840,Portsmouth North End,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1304,Holbeach,18/03/2018,18/03/2018 16:31:43,18/03/2018 17:06:02,2059,18/03/2018 16:58:03,18/03/2018 16:59:34,18/03/2018 17:00:00,18/03/2018 17:02:35,155,18/03/2018 17:02:43,18/03/2018 17:03:18,35
Scotland  UK,1993,Larkhall,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1760,Purley,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
Wales  UK,1670,Cowbridge,18/03/2018,18/03/2018 14:41:20,18/03/2018 15:15:50,2070,18/03/2018 15:07:41,18/03/2018 15:09:24,18/03/2018 15:09:39,18/03/2018 15:12:19,160,18/03/2018 15:12:34,18/03/2018 15:13:26,52
England  UK,1730,Halewood,18/03/2018,18/03/2018 16:15:03,18/03/2018 16:51:48,2205,18/03/2018 16:42:21,18/03/2018 16:44:08,18/03/2018 16:44:33,18/03/2018 16:47:17,164,18/03/2018 16:47:30,18/03/2018 16:49:08,98
England  UK,1920,Gorleston,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1890,Strood,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,1477,White Rose ,18/03/2018,18/03/2018 17:18:15,0,0,18/03/2018 17:46:18,0,18/03/2018 17:46:34,18/03/2018 17:49:07,153,0,0,0
England  UK,1690,South Elmsall,18/03/2018,0,0,0,0,0,0,0,0,0,0,0
