Country,Store,Name,Date,EOD_Start,EOD_Finish,EOD_Duration,Backup_Start,Backup_end,Replication_Start,Replication_End,Replication_Duration,Deployment_Start,Deployment_End,Dep_Duration
England  UK,36,Ipswich,11/12/2017,11/12/2017 18:36,11/12/2017 23:00,15794,11/12/2017 19:01,11/12/2017 21:32,11/12/2017 21:50,11/12/2017 21:56,344,11/12/2017 21:57,11/12/2017 21:58,110
England  UK,37,Kettering,11/12/2017,11/12/2017 17:51,11/12/2017 19:02,4269,11/12/2017 18:26,11/12/2017 18:45,11/12/2017 18:50,11/12/2017 18:54,258,11/12/2017 18:55,11/12/2017 18:57,95
England  UK,39,Leicester,11/12/2017,11/12/2017 19:19,11/12/2017 22:24,11105,11/12/2017 19:42,11/12/2017 20:31,11/12/2017 20:41,11/12/2017 20:46,305,11/12/2017 20:49,11/12/2017 20:51,122
England  UK,40,Nottingham,11/12/2017,11/12/2017 19:01,11/12/2017 22:32,12684,11/12/2017 19:46,11/12/2017 20:43,11/12/2017 20:55,11/12/2017 21:01,343,11/12/2017 21:04,11/12/2017 21:06,120
England  UK,41,Southend,11/12/2017,11/12/2017 19:42,11/12/2017 21:48,7571,11/12/2017 20:04,11/12/2017 20:42,11/12/2017 20:48,11/12/2017 20:52,224,11/12/2017 20:53,11/12/2017 20:55,90
England  UK,45,Bromsgrove,11/12/2017,11/12/2017 17:39,11/12/2017 18:39,3600,11/12/2017 18:09,11/12/2017 18:23,11/12/2017 18:26,11/12/2017 18:31,264,11/12/2017 18:31,11/12/2017 18:34,189
England  UK,46,Cannock,11/12/2017,11/12/2017 17:06,11/12/2017 18:15,4096,11/12/2017 17:42,11/12/2017 17:56,11/12/2017 18:00,11/12/2017 18:05,259,11/12/2017 18:05,11/12/2017 18:09,210
England  UK,47,Cheltenham,11/12/2017,11/12/2017 18:15,0,0,11/12/2017 18:37,0,11/12/2017 18:41,11/12/2017 18:46,273,0,0,0
England  UK,48,Congleton,11/12/2017,0,0,0,0,0,12/12/2017 8:01,12/12/2017 8:03,148,0,0,0
England  UK,49,Croydon,11/12/2017,11/12/2017 18:28,11/12/2017 20:41,8002,11/12/2017 18:48,11/12/2017 19:38,11/12/2017 19:46,11/12/2017 19:52,395,11/12/2017 19:54,11/12/2017 19:56,152
England  UK,50,Eastbourne,11/12/2017,0,0,0,0,0,0,0,0,0,0,0
England  UK,52,Bedford,11/12/2017,11/12/2017 18:55,12/12/2017 2:47,28326,11/12/2017 19:19,11/12/2017 23:24,11/12/2017 23:45,11/12/2017 23:51,340,11/12/2017 23:56,11/12/2017 23:58,100
England  UK,53,Hereford,11/12/2017,11/12/2017 18:06,11/12/2017 20:41,9323,11/12/2017 18:28,11/12/2017 19:11,11/12/2017 19:20,11/12/2017 19:24,271,11/12/2017 19:26,11/12/2017 19:28,117
England  UK,54,Hitchin,11/12/2017,11/12/2017 17:38,11/12/2017 18:30,3093,11/12/2017 17:59,11/12/2017 18:14,11/12/2017 18:18,11/12/2017 18:23,259,11/12/2017 18:23,11/12/2017 18:25,99
Wales  UK,55,Newport,11/12/2017,11/12/2017 18:14,11/12/2017 20:11,7001,11/12/2017 18:57,11/12/2017 19:22,11/12/2017 19:27,11/12/2017 19:32,288,11/12/2017 19:32,11/12/2017 19:36,193
England  UK,56,Nuneaton,11/12/2017,11/12/2017 18:17,11/12/2017 20:00,6192,11/12/2017 18:54,11/12/2017 19:16,11/12/2017 19:23,11/12/2017 19:28,299,11/12/2017 19:29,11/12/2017 19:31,105
England  UK,57,Portsmouth,11/12/2017,11/12/2017 18:17,11/12/2017 20:01,6262,11/12/2017 18:42,11/12/2017 19:10,11/12/2017 19:15,11/12/2017 19:20,284,11/12/2017 19:21,11/12/2017 19:23,101
England  UK,59,Barnstaple,11/12/2017,11/12/2017 18:21,11/12/2017 20:41,8412,11/12/2017 18:58,11/12/2017 19:25,11/12/2017 19:30,11/12/2017 19:35,274,11/12/2017 19:35,11/12/2017 19:37,98
England  UK,60,Camborne,11/12/2017,11/12/2017 18:11,11/12/2017 19:36,5071,11/12/2017 18:35,11/12/2017 18:55,11/12/2017 18:59,11/12/2017 19:04,276,11/12/2017 19:04,11/12/2017 19:05,90
England  UK,61,Rugby,11/12/2017,11/12/2017 17:40,11/12/2017 18:54,4410,11/12/2017 18:02,11/12/2017 18:20,11/12/2017 18:24,11/12/2017 18:28,254,11/12/2017 18:28,11/12/2017 18:30,89
England  UK,63,Swindon,11/12/2017,11/12/2017 18:51,11/12/2017 22:09,11853,11/12/2017 19:15,11/12/2017 20:05,11/12/2017 20:22,11/12/2017 20:28,349,11/12/2017 20:31,11/12/2017 20:33,113
England  UK,64,Tamworth,11/12/2017,11/12/2017 17:48,11/12/2017 19:18,5419,11/12/2017 18:26,11/12/2017 18:41,11/12/2017 18:45,11/12/2017 18:50,268,11/12/2017 18:51,11/12/2017 18:52,98
England  UK,65,Tiverton,11/12/2017,11/12/2017 18:25,11/12/2017 20:53,8900,11/12/2017 18:45,11/12/2017 19:39,11/12/2017 19:46,11/12/2017 19:52,365,11/12/2017 19:53,11/12/2017 19:57,238
England  UK,66,Warminster,11/12/2017,11/12/2017 18:00,11/12/2017 19:33,5574,11/12/2017 18:21,11/12/2017 19:03,11/12/2017 19:09,11/12/2017 19:15,344,11/12/2017 19:15,11/12/2017 19:17,139
England  UK,67,Winchester,11/12/2017,11/12/2017 18:13,11/12/2017 19:41,5314,11/12/2017 18:37,11/12/2017 19:05,11/12/2017 19:08,11/12/2017 19:13,278,11/12/2017 19:13,11/12/2017 19:14,93
England  UK,68,Torquay,11/12/2017,11/12/2017 18:54,11/12/2017 22:40,13528,11/12/2017 19:16,11/12/2017 20:37,11/12/2017 20:49,11/12/2017 20:54,295,11/12/2017 20:55,11/12/2017 20:57,112
England  UK,69,Truro,11/12/2017,11/12/2017 18:12,11/12/2017 19:37,5070,11/12/2017 18:57,11/12/2017 19:17,11/12/2017 19:22,11/12/2017 19:26,273,11/12/2017 19:28,11/12/2017 19:31,195
England  UK,71,Leamington Spa,11/12/2017,11/12/2017 17:30,11/12/2017 19:45,8121,11/12/2017 18:04,11/12/2017 18:32,11/12/2017 18:37,11/12/2017 18:42,283,11/12/2017 18:42,11/12/2017 18:44,100
England  UK,72,Newbury,11/12/2017,0,0,0,0,0,12/12/2017 8:03,12/12/2017 8:06,169,0,0,0
England  UK,73,Poole,11/12/2017,11/12/2017 18:58,11/12/2017 21:17,8296,11/12/2017 19:22,11/12/2017 19:57,11/12/2017 20:04,11/12/2017 20:08,225,11/12/2017 20:10,11/12/2017 20:11,104
England  UK,74,Reading,11/12/2017,11/12/2017 18:48,11/12/2017 21:07,8357,11/12/2017 19:11,11/12/2017 19:53,11/12/2017 20:03,11/12/2017 20:07,290,11/12/2017 20:09,11/12/2017 20:11,107
England  UK,75,Sutton Coldfield,11/12/2017,11/12/2017 18:14,11/12/2017 20:11,7027,11/12/2017 18:55,11/12/2017 19:22,11/12/2017 19:28,11/12/2017 19:33,274,0,0,0
England  UK,76,Taunton,11/12/2017,11/12/2017 18:37,11/12/2017 20:28,6692,11/12/2017 19:03,11/12/2017 19:30,11/12/2017 19:38,11/12/2017 19:42,223,11/12/2017 19:43,11/12/2017 19:45,105
England  UK,77,West Bromwich,11/12/2017,11/12/2017 19:19,11/12/2017 21:28,7790,11/12/2017 19:59,11/12/2017 20:28,11/12/2017 20:34,11/12/2017 20:39,280,11/12/2017 20:41,11/12/2017 20:43,99
England  UK,79,Boscombe,11/12/2017,11/12/2017 19:03,11/12/2017 20:23,4812,11/12/2017 19:25,11/12/2017 19:51,11/12/2017 19:56,11/12/2017 20:00,259,11/12/2017 20:01,11/12/2017 20:04,195
England  UK,80,Bridgwater,11/12/2017,11/12/2017 18:10,11/12/2017 20:11,7259,11/12/2017 18:48,11/12/2017 19:15,11/12/2017 19:22,11/12/2017 19:26,280,11/12/2017 19:27,11/12/2017 19:29,113
Wales  UK,82,Carmarthen,11/12/2017,0,0,0,0,0,12/12/2017 8:03,12/12/2017 8:06,149,0,0,0
England  UK,83,Penzance,11/12/2017,11/12/2017 18:11,11/12/2017 21:30,11891,11/12/2017 18:33,11/12/2017 19:37,11/12/2017 19:52,11/12/2017 19:59,371,11/12/2017 19:59,11/12/2017 20:02,172
England  UK,84,Dudley,11/12/2017,11/12/2017 16:16,11/12/2017 17:43,5211,11/12/2017 16:37,11/12/2017 16:59,11/12/2017 17:03,11/12/2017 17:08,268,11/12/2017 17:08,11/12/2017 17:10,136
England  UK,85,Ealing Broadway,11/12/2017,11/12/2017 18:35,11/12/2017 22:06,12608,11/12/2017 18:56,11/12/2017 20:09,11/12/2017 20:18,11/12/2017 20:26,475,11/12/2017 20:28,11/12/2017 20:31,198
England  UK,86,Frome,11/12/2017,11/12/2017 17:46,11/12/2017 18:41,3348,11/12/2017 18:17,11/12/2017 18:26,11/12/2017 18:29,11/12/2017 18:32,193,11/12/2017 18:32,11/12/2017 18:34,103
England  UK,87,Gloucester,11/12/2017,11/12/2017 18:00,11/12/2017 21:04,11039,11/12/2017 18:47,11/12/2017 19:34,11/12/2017 19:43,11/12/2017 19:48,290,11/12/2017 19:50,11/12/2017 19:52,110
Channel Islands,88,Guernsey,11/12/2017,11/12/2017 19:05,11/12/2017 19:56,3088,11/12/2017 19:26,11/12/2017 19:40,11/12/2017 19:44,11/12/2017 19:48,243,11/12/2017 19:49,11/12/2017 19:51,146
England  UK,91,Weymouth,11/12/2017,11/12/2017 20:15,11/12/2017 23:20,11072,11/12/2017 20:36,11/12/2017 21:36,11/12/2017 21:44,11/12/2017 21:48,219,11/12/2017 21:50,11/12/2017 21:51,111
England  UK,93,Bristol City Centre,11/12/2017,11/12/2017 18:57,11/12/2017 21:19,8511,11/12/2017 19:23,11/12/2017 20:09,11/12/2017 20:16,11/12/2017 20:22,319,11/12/2017 20:22,11/12/2017 20:24,111
England  UK,95,Wigan,11/12/2017,11/12/2017 22:07,12/12/2017 0:13,7515,11/12/2017 22:13,11/12/2017 22:58,11/12/2017 23:11,11/12/2017 23:16,315,11/12/2017 23:16,11/12/2017 23:18,111
Scotland  UK,96,Aberdeen,11/12/2017,11/12/2017 18:07,11/12/2017 20:00,6781,11/12/2017 18:30,11/12/2017 19:01,11/12/2017 19:08,11/12/2017 19:13,300,0,0,0
England  UK,97,Blackburn,11/12/2017,11/12/2017 18:38,11/12/2017 19:54,4594,11/12/2017 18:59,11/12/2017 19:19,11/12/2017 19:24,11/12/2017 19:28,207,11/12/2017 19:28,11/12/2017 19:30,114
Scotland  UK,99,Cumbernauld,11/12/2017,0,0,0,0,0,0,0,0,0,0,0
Scotland  UK,100,Edinburgh,11/12/2017,11/12/2017 19:59,11/12/2017 22:11,7917,11/12/2017 20:27,11/12/2017 20:55,11/12/2017 21:00,11/12/2017 21:05,279,11/12/2017 21:05,11/12/2017 21:07,111
Scotland  UK,102,Glasgow,11/12/2017,11/12/2017 19:59,12/12/2017 2:13,22392,11/12/2017 20:24,11/12/2017 22:40,11/12/2017 22:59,11/12/2017 23:05,360,11/12/2017 23:08,11/12/2017 23:10,133
England  UK,103,Wallasey,11/12/2017,11/12/2017 17:34,11/12/2017 18:41,4021,11/12/2017 17:56,11/12/2017 18:14,11/12/2017 18:17,11/12/2017 18:21,193,11/12/2017 18:21,11/12/2017 18:23,104
England  UK,104,Halifax,11/12/2017,11/12/2017 17:58,11/12/2017 20:11,7970,11/12/2017 18:20,11/12/2017 19:36,11/12/2017 19:47,11/12/2017 19:52,304,11/12/2017 19:53,11/12/2017 19:54,110
England  UK,106,Leeds,11/12/2017,11/12/2017 20:26,11/12/2017 23:23,10613,11/12/2017 21:07,11/12/2017 21:53,11/12/2017 22:05,11/12/2017 22:10,293,11/12/2017 22:10,11/12/2017 22:12,121
Scotland  UK,108,Livingston,11/12/2017,11/12/2017 17:43,11/12/2017 19:18,5644,11/12/2017 18:05,11/12/2017 18:32,11/12/2017 18:36,11/12/2017 18:41,290,11/12/2017 18:42,11/12/2017 18:46,188
Scotland  UK,110,Perth,11/12/2017,11/12/2017 18:11,11/12/2017 19:50,5910,11/12/2017 18:42,11/12/2017 19:02,11/12/2017 19:07,11/12/2017 19:12,309,11/12/2017 19:12,11/12/2017 19:14,107
England  UK,111,Preston,11/12/2017,11/12/2017 19:04,11/12/2017 22:07,10974,11/12/2017 19:54,11/12/2017 20:40,11/12/2017 20:52,11/12/2017 20:57,323,11/12/2017 21:00,11/12/2017 21:02,106
England  UK,113,Bradford Idle,11/12/2017,11/12/2017 18:17,11/12/2017 19:29,4312,11/12/2017 18:40,11/12/2017 19:03,11/12/2017 19:09,11/12/2017 19:13,280,11/12/2017 19:14,11/12/2017 19:16,101
England  UK,114,Dewsbury,11/12/2017,11/12/2017 18:15,0,0,11/12/2017 18:37,0,11/12/2017 18:42,11/12/2017 18:47,269,0,0,0
England  UK,116,Hull,11/12/2017,11/12/2017 17:49,11/12/2017 21:13,12269,11/12/2017 18:30,11/12/2017 18:58,11/12/2017 19:06,11/12/2017 19:11,320,11/12/2017 19:13,11/12/2017 19:15,116
England  UK,117,Middlesbrough,11/12/2017,11/12/2017 18:22,11/12/2017 20:14,6749,11/12/2017 19:11,11/12/2017 19:42,11/12/2017 19:51,11/12/2017 19:56,294,11/12/2017 19:59,11/12/2017 20:00,101
England  UK,118,Northwich,11/12/2017,11/12/2017 17:39,11/12/2017 19:26,6421,11/12/2017 18:23,11/12/2017 18:40,11/12/2017 18:42,11/12/2017 18:45,159,0,0,0
England  UK,119,Sheffield,11/12/2017,11/12/2017 19:38,11/12/2017 21:36,7085,11/12/2017 20:26,11/12/2017 21:01,11/12/2017 21:11,11/12/2017 21:16,301,11/12/2017 21:18,11/12/2017 21:20,116
England  UK,120,Grimsby,11/12/2017,11/12/2017 17:37,11/12/2017 18:36,3546,11/12/2017 17:59,11/12/2017 18:19,11/12/2017 18:24,11/12/2017 18:28,224,11/12/2017 18:28,11/12/2017 18:30,97
England  UK,121,York,11/12/2017,11/12/2017 17:45,11/12/2017 19:53,7682,11/12/2017 18:22,11/12/2017 18:57,11/12/2017 19:05,11/12/2017 19:10,319,11/12/2017 19:10,11/12/2017 19:12,99
England  UK,122,Wakefield,11/12/2017,11/12/2017 18:29,11/12/2017 19:51,4941,11/12/2017 18:54,11/12/2017 19:22,11/12/2017 19:33,11/12/2017 19:38,320,11/12/2017 19:40,11/12/2017 19:42,121
England  UK,123,Widnes,11/12/2017,11/12/2017 17:51,11/12/2017 20:10,8335,11/12/2017 18:49,11/12/2017 19:33,11/12/2017 19:42,11/12/2017 19:51,565,11/12/2017 19:52,11/12/2017 19:56,268
England  UK,125,Stockton,11/12/2017,11/12/2017 18:22,11/12/2017 19:48,5211,11/12/2017 18:45,11/12/2017 19:24,11/12/2017 19:31,11/12/2017 19:37,359,11/12/2017 19:40,11/12/2017 19:42,128
England  UK,126,Stafford,11/12/2017,11/12/2017 18:04,11/12/2017 20:01,7005,11/12/2017 18:25,11/12/2017 19:28,11/12/2017 19:37,11/12/2017 19:41,274,11/12/2017 19:43,11/12/2017 19:45,100
England  UK,127,Redditch,11/12/2017,11/12/2017 18:05,11/12/2017 21:11,11161,11/12/2017 18:27,11/12/2017 19:35,11/12/2017 19:46,11/12/2017 19:51,309,0,0,0
England  UK,129,Luton,11/12/2017,11/12/2017 18:19,11/12/2017 20:28,7721,11/12/2017 18:41,11/12/2017 19:17,11/12/2017 19:23,11/12/2017 19:27,288,11/12/2017 19:29,11/12/2017 19:31,105
England  UK,131,Macclesfield,11/12/2017,11/12/2017 17:39,0,0,11/12/2017 18:00,0,11/12/2017 18:04,11/12/2017 18:09,275,0,0,0
England  UK,132,Norris Green,11/12/2017,11/12/2017 17:37,11/12/2017 18:33,3359,11/12/2017 17:59,11/12/2017 18:17,11/12/2017 18:21,11/12/2017 18:25,274,11/12/2017 18:26,11/12/2017 18:27,97
England  UK,133,Weston0Super0Mare,11/12/2017,0,0,0,0,0,12/12/2017 8:05,12/12/2017 8:08,149,0,0,0
England  UK,134,Bolton,11/12/2017,11/12/2017 18:35,11/12/2017 21:05,8999,11/12/2017 19:17,11/12/2017 19:55,11/12/2017 20:06,11/12/2017 20:10,224,11/12/2017 20:13,11/12/2017 20:14,108
England  UK,143,St Helens,11/12/2017,11/12/2017 18:32,0,0,11/12/2017 19:20,0,0,0,0,0,0,0
Wales  UK,144,Haverfordwest,11/12/2017,11/12/2017 18:11,11/12/2017 19:33,4942,11/12/2017 18:45,11/12/2017 19:03,11/12/2017 19:07,11/12/2017 19:12,310,0,0,0
England  UK,145,Sunderland,11/12/2017,11/12/2017 18:40,11/12/2017 20:34,6824,11/12/2017 19:20,11/12/2017 19:55,11/12/2017 20:15,11/12/2017 20:22,385,11/12/2017 20:24,11/12/2017 20:27,159
England  UK,146,Farnborough,11/12/2017,11/12/2017 17:42,11/12/2017 19:24,6155,11/12/2017 18:14,11/12/2017 18:38,11/12/2017 18:42,11/12/2017 18:47,275,11/12/2017 18:47,11/12/2017 18:48,92
England  UK,147,Yeovil,11/12/2017,11/12/2017 18:06,11/12/2017 20:28,8547,11/12/2017 18:51,11/12/2017 19:17,11/12/2017 19:25,11/12/2017 19:30,301,11/12/2017 19:32,11/12/2017 19:33,107
England  UK,148,Hatfield,11/12/2017,11/12/2017 17:51,11/12/2017 19:27,5798,11/12/2017 18:12,11/12/2017 19:01,11/12/2017 19:08,11/12/2017 19:14,345,11/12/2017 19:14,11/12/2017 19:17,147
Wales  UK,149,Rhyl,11/12/2017,11/12/2017 17:11,11/12/2017 17:53,2571,11/12/2017 17:31,11/12/2017 17:43,11/12/2017 17:46,11/12/2017 17:49,179,11/12/2017 17:49,11/12/2017 17:50,44
England  UK,150,Southport,11/12/2017,11/12/2017 18:14,0,0,11/12/2017 18:36,0,11/12/2017 18:47,11/12/2017 18:52,280,0,0,0
England  UK,152,Eastleigh,11/12/2017,11/12/2017 20:14,11/12/2017 21:39,5148,11/12/2017 20:50,11/12/2017 21:10,11/12/2017 21:14,11/12/2017 21:19,269,0,0,0
Wales  UK,153,Abergavenny,11/12/2017,0,0,0,0,0,12/12/2017 8:07,12/12/2017 8:10,148,0,0,0
Wales  UK,154,Cwmbran,11/12/2017,11/12/2017 17:58,11/12/2017 20:03,7466,11/12/2017 18:42,11/12/2017 19:10,11/12/2017 19:16,11/12/2017 19:19,220,11/12/2017 19:20,11/12/2017 19:22,69
Wales  UK,155,Bridgend,11/12/2017,11/12/2017 17:47,11/12/2017 19:18,5436,11/12/2017 18:23,11/12/2017 18:47,11/12/2017 18:53,11/12/2017 18:58,299,0,0,0
England  UK,156,Havant,11/12/2017,11/12/2017 17:58,11/12/2017 19:33,5686,11/12/2017 18:19,11/12/2017 18:42,11/12/2017 18:47,11/12/2017 18:51,270,11/12/2017 18:52,11/12/2017 18:53,94
England  UK,157,Warrington,11/12/2017,11/12/2017 17:49,11/12/2017 20:20,9062,11/12/2017 18:34,11/12/2017 19:05,11/12/2017 19:14,11/12/2017 19:17,224,11/12/2017 19:18,11/12/2017 19:19,96
Wales  UK,158,Pontypridd,11/12/2017,11/12/2017 17:11,11/12/2017 18:20,4134,11/12/2017 17:41,11/12/2017 18:01,11/12/2017 18:06,11/12/2017 18:10,296,11/12/2017 18:12,11/12/2017 18:15,177
England  UK,159,Blackpool,11/12/2017,11/12/2017 17:46,11/12/2017 19:39,6777,11/12/2017 18:23,11/12/2017 18:48,11/12/2017 18:54,11/12/2017 18:58,224,11/12/2017 18:59,11/12/2017 19:01,99
Scotland  UK,161,Falkirk,11/12/2017,11/12/2017 18:15,11/12/2017 20:21,7532,11/12/2017 18:37,11/12/2017 19:06,11/12/2017 19:13,11/12/2017 19:18,294,11/12/2017 19:19,11/12/2017 19:21,108
England  UK,163,Chester,11/12/2017,11/12/2017 18:28,11/12/2017 20:55,8787,11/12/2017 18:50,11/12/2017 19:19,11/12/2017 19:27,11/12/2017 19:31,219,11/12/2017 19:32,11/12/2017 19:34,102
England  UK,164,Bradford Darley,11/12/2017,11/12/2017 17:47,11/12/2017 19:23,5782,11/12/2017 18:09,11/12/2017 18:30,11/12/2017 18:37,11/12/2017 18:41,274,11/12/2017 18:43,11/12/2017 18:46,180
Wales  UK,165,Llanelli,11/12/2017,11/12/2017 18:15,11/12/2017 20:04,6549,11/12/2017 18:53,11/12/2017 19:14,11/12/2017 19:19,11/12/2017 19:23,274,11/12/2017 19:24,11/12/2017 19:25,98
Scotland  UK,166,Dundee,11/12/2017,11/12/2017 18:12,11/12/2017 20:59,10007,11/12/2017 18:42,11/12/2017 19:11,11/12/2017 19:18,11/12/2017 19:23,314,11/12/2017 19:25,11/12/2017 19:27,111
Wales  UK,167,Blackwood,11/12/2017,11/12/2017 17:30,11/12/2017 19:03,5570,11/12/2017 18:04,11/12/2017 18:31,11/12/2017 18:35,11/12/2017 18:39,223,11/12/2017 18:40,11/12/2017 18:41,97
England  UK,168,High Wycombe,11/12/2017,11/12/2017 18:17,11/12/2017 20:21,7442,11/12/2017 18:39,11/12/2017 19:12,11/12/2017 19:18,11/12/2017 19:23,295,11/12/2017 19:25,11/12/2017 19:26,109
Wales  UK,169,Wrexham,11/12/2017,11/12/2017 17:51,11/12/2017 19:10,4731,11/12/2017 18:13,11/12/2017 18:35,11/12/2017 18:41,11/12/2017 18:45,278,11/12/2017 18:45,11/12/2017 18:48,149
Wales  UK,170,Ebbw Vale,11/12/2017,11/12/2017 17:21,0,0,11/12/2017 17:41,0,11/12/2017 17:52,11/12/2017 18:00,464,0,0,0
England  UK,171,Fareham,11/12/2017,11/12/2017 18:29,11/12/2017 21:40,11440,11/12/2017 18:52,11/12/2017 20:07,11/12/2017 20:18,11/12/2017 20:23,304,0,0,0
England  UK,172,Coventry,11/12/2017,11/12/2017 17:02,11/12/2017 18:39,5860,11/12/2017 17:39,11/12/2017 18:15,11/12/2017 18:24,11/12/2017 18:28,269,11/12/2017 18:30,11/12/2017 18:32,88
England  UK,173,Huddersfield,11/12/2017,11/12/2017 18:25,11/12/2017 20:00,5680,11/12/2017 19:05,11/12/2017 19:39,11/12/2017 19:46,11/12/2017 19:52,303,0,0,0
England  UK,174,Scunthorpe,11/12/2017,11/12/2017 17:55,11/12/2017 20:53,10678,11/12/2017 18:53,11/12/2017 19:19,11/12/2017 19:25,11/12/2017 19:30,289,11/12/2017 19:31,11/12/2017 19:33,102
