Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
Wales  UK,0055,Newport,03/06/2019,03/06/2019 18:22:35,03/06/2019 20:27:04,7469,03/06/2019 19:05:20,03/06/2019 19:34:31,,03/06/2019 19:40:26,03/06/2019 19:45:15,289,03/06/2019 19:45:27,03/06/2019 19:48:49,202,,
England  UK,0056,Nuneaton,03/06/2019,03/06/2019 18:17:20,03/06/2019 19:58:56,6096,03/06/2019 18:54:39,03/06/2019 19:18:27,,03/06/2019 19:25:03,03/06/2019 19:30:18,315,03/06/2019 19:30:35,03/06/2019 19:33:30,175,,
England  UK,0057,Portsmouth,03/06/2019,03/06/2019 21:17:57,03/06/2019 23:08:09,6612,03/06/2019 21:42:54,03/06/2019 22:13:46,,03/06/2019 22:19:21,03/06/2019 22:24:11,290,03/06/2019 22:24:59,03/06/2019 22:28:27,208,,
England  UK,0059,Barnstaple,03/06/2019,03/06/2019 18:16:03,03/06/2019 20:46:03,9000,03/06/2019 18:56:46,03/06/2019 19:26:31,,03/06/2019 19:32:26,03/06/2019 19:37:25,299,03/06/2019 19:37:42,03/06/2019 19:41:16,214,,
England  UK,0060,Camborne,03/06/2019,03/06/2019 18:22:14,03/06/2019 19:57:02,5688,03/06/2019 18:47:00,03/06/2019 19:11:07,,03/06/2019 19:15:52,03/06/2019 19:20:46,294,03/06/2019 19:21:37,03/06/2019 19:24:12,155,,
England  UK,0061,Rugby,03/06/2019,03/06/2019 18:10:32,03/06/2019 19:27:59,4647,03/06/2019 18:31:28,03/06/2019 18:52:08,,03/06/2019 18:56:53,03/06/2019 19:00:32,219,03/06/2019 19:00:42,03/06/2019 19:03:58,196,,
England  UK,0063,Swindon,03/06/2019,03/06/2019 19:12:22,03/06/2019 22:53:57,13295,03/06/2019 19:36:35,03/06/2019 20:29:59,,03/06/2019 20:51:15,03/06/2019 20:57:56,401,03/06/2019 21:01:56,03/06/2019 21:06:46,290,,
England  UK,0064,Tamworth,03/06/2019,03/06/2019 17:58:09,-,-,03/06/2019 18:36:03,-,,03/06/2019 18:39:59,03/06/2019 18:44:33,274,-,-,,,
England  UK,0065,Tiverton,03/06/2019,03/06/2019 18:09:34,03/06/2019 19:22:09,4355,03/06/2019 18:42:59,03/06/2019 18:57:22,,03/06/2019 19:00:17,03/06/2019 19:04:22,245,03/06/2019 19:04:51,03/06/2019 19:07:00,129,,
England  UK,0066,Warminster,03/06/2019,03/06/2019 17:38:55,03/06/2019 18:31:01,3126,03/06/2019 18:06:02,03/06/2019 18:15:12,,03/06/2019 18:17:37,03/06/2019 18:21:51,254,03/06/2019 18:22:11,03/06/2019 18:24:39,148,,
England  UK,0067,Winchester,03/06/2019,03/06/2019 18:15:28,-,-,03/06/2019 18:49:26,-,,03/06/2019 19:24:30,03/06/2019 19:29:09,279,-,-,,,
England  UK,0068,Torquay,03/06/2019,03/06/2019 18:12:51,03/06/2019 19:54:24,6093,03/06/2019 18:35:57,03/06/2019 19:03:40,,03/06/2019 19:08:35,03/06/2019 19:17:14,519,03/06/2019 19:18:15,03/06/2019 19:21:24,189,,
England  UK,0069,Truro,03/06/2019,03/06/2019 22:37:24,03/06/2019 23:27:20,2996,03/06/2019 22:43:05,03/06/2019 23:06:07,,03/06/2019 23:11:23,03/06/2019 23:16:22,299,03/06/2019 23:17:05,03/06/2019 23:20:29,204,,
England  UK,0071,Leamington Spa,03/06/2019,-,-,-,-,-,,04/06/2019 00:03:30,04/06/2019 00:15:44,734,-,-,,,
England  UK,0072,Newbury,03/06/2019,03/06/2019 18:02:16,03/06/2019 19:41:51,5975,03/06/2019 18:40:39,03/06/2019 19:08:51,,03/06/2019 19:14:26,03/06/2019 19:19:52,326,03/06/2019 19:20:10,03/06/2019 19:22:52,162,,
England  UK,0073,Poole,03/06/2019,03/06/2019 18:57:01,03/06/2019 21:37:18,9617,03/06/2019 19:21:20,03/06/2019 19:59:33,,03/06/2019 20:08:09,03/06/2019 20:15:14,425,03/06/2019 20:19:53,03/06/2019 20:23:53,240,,
England  UK,0074,Reading,03/06/2019,03/06/2019 18:48:35,03/06/2019 21:24:38,9363,03/06/2019 19:11:57,03/06/2019 19:58:26,,03/06/2019 20:10:02,03/06/2019 20:15:35,333,03/06/2019 20:20:34,03/06/2019 20:25:21,287,,
England  UK,0075,Sutton Coldfield,03/06/2019,03/06/2019 18:21:24,03/06/2019 20:31:04,7780,03/06/2019 19:03:40,03/06/2019 19:33:58,,03/06/2019 19:39:53,03/06/2019 19:45:02,309,03/06/2019 19:46:41,03/06/2019 19:50:12,211,,
England  UK,0076,Taunton,03/06/2019,03/06/2019 18:33:14,03/06/2019 20:37:41,7467,03/06/2019 18:58:22,03/06/2019 19:28:54,,03/06/2019 19:38:19,03/06/2019 19:43:18,299,03/06/2019 19:45:03,03/06/2019 19:48:21,198,,
England  UK,0077,West Bromwich,03/06/2019,03/06/2019 20:22:52,-,-,03/06/2019 20:46:43,03/06/2019 21:15:35,,03/06/2019 21:22:30,-,-,-,-,,,
England  UK,0079,Boscombe,03/06/2019,03/06/2019 19:08:53,03/06/2019 20:34:49,5156,03/06/2019 19:31:02,03/06/2019 20:00:39,,03/06/2019 20:05:14,03/06/2019 20:14:04,530,03/06/2019 20:15:00,03/06/2019 20:16:29,89,,
England  UK,0080,Bridgwater,03/06/2019,03/06/2019 18:02:11,03/06/2019 20:13:29,7878,03/06/2019 18:42:01,03/06/2019 19:11:41,,03/06/2019 19:18:36,03/06/2019 19:23:20,284,03/06/2019 19:24:34,03/06/2019 19:27:43,189,,
Wales  UK,0082,Carmarthen,03/06/2019,03/06/2019 17:38:52,03/06/2019 19:04:45,5153,03/06/2019 18:23:19,03/06/2019 18:38:48,,03/06/2019 18:42:44,03/06/2019 18:47:18,274,03/06/2019 18:47:53,03/06/2019 18:50:18,145,,
England  UK,0083,Penzance,03/06/2019,03/06/2019 17:41:43,03/06/2019 18:53:37,4314,03/06/2019 18:11:59,03/06/2019 18:31:52,,03/06/2019 18:34:57,03/06/2019 18:37:45,168,03/06/2019 18:38:05,03/06/2019 18:38:46,41,,
England  UK,0084,Dudley,03/06/2019,03/06/2019 18:29:19,03/06/2019 20:16:44,6445,03/06/2019 19:04:46,03/06/2019 19:32:02,,03/06/2019 19:36:28,03/06/2019 19:41:02,274,03/06/2019 19:41:45,03/06/2019 19:44:14,149,,
England  UK,0085,Ealing Broadway,03/06/2019,03/06/2019 18:17:39,03/06/2019 19:53:33,5754,03/06/2019 18:53:46,03/06/2019 19:12:38,,03/06/2019 19:16:33,03/06/2019 19:21:17,284,03/06/2019 19:22:00,03/06/2019 19:25:35,215,,
England  UK,0086,Frome,03/06/2019,03/06/2019 17:57:18,03/06/2019 19:05:18,4080,03/06/2019 18:29:27,03/06/2019 18:45:37,,03/06/2019 18:49:13,03/06/2019 18:52:57,224,03/06/2019 18:53:21,03/06/2019 18:55:56,155,,
England  UK,0087,Gloucester,03/06/2019,03/06/2019 18:26:21,03/06/2019 21:20:34,10453,03/06/2019 19:13:53,03/06/2019 19:59:55,,03/06/2019 20:10:10,03/06/2019 20:15:44,334,03/06/2019 20:19:21,03/06/2019 20:22:09,168,,
Channel Islands,0088,Guernsey,03/06/2019,03/06/2019 19:08:48,03/06/2019 20:06:55,3487,03/06/2019 19:29:44,03/06/2019 19:47:44,,03/06/2019 19:51:29,03/06/2019 19:56:02,273,03/06/2019 19:56:52,03/06/2019 20:01:22,270,,
England  UK,0091,Weymouth,03/06/2019,03/06/2019 20:37:52,03/06/2019 22:45:46,7674,03/06/2019 21:17:53,03/06/2019 21:45:04,,03/06/2019 21:49:09,03/06/2019 21:53:24,255,03/06/2019 21:54:01,03/06/2019 21:55:33,92,,
England  UK,0093,Bristol City Centre,03/06/2019,03/06/2019 19:21:56,03/06/2019 21:31:34,7778,03/06/2019 19:48:07,03/06/2019 20:33:06,,03/06/2019 20:40:01,03/06/2019 20:43:50,229,-,-,,,
England  UK,0095,Wigan,03/06/2019,03/06/2019 21:44:35,04/06/2019 00:40:08,10533,03/06/2019 22:27:38,03/06/2019 23:15:55,,03/06/2019 23:30:31,03/06/2019 23:37:30,419,03/06/2019 23:37:45,03/06/2019 23:42:15,270,,
Scotland  UK,0096,Aberdeen,03/06/2019,03/06/2019 18:16:24,03/06/2019 20:28:36,7932,03/06/2019 18:39:34,03/06/2019 19:16:47,,03/06/2019 19:24:43,03/06/2019 19:30:01,318,03/06/2019 19:30:20,03/06/2019 19:32:24,124,,
Scotland  UK,0099,Cumbernauld,03/06/2019,03/06/2019 17:42:27,03/06/2019 18:54:25,4318,03/06/2019 18:18:08,03/06/2019 18:35:01,,03/06/2019 18:38:46,03/06/2019 18:42:25,219,03/06/2019 18:43:24,03/06/2019 18:46:22,178,,
Scotland  UK,0100,Edinburgh,03/06/2019,03/06/2019 20:13:15,-,-,03/06/2019 20:42:05,-,,03/06/2019 21:15:11,03/06/2019 21:20:09,298,-,-,,,
Scotland  UK,0102,Glasgow,03/06/2019,03/06/2019 20:10:28,04/06/2019 03:17:43,25635,03/06/2019 20:33:12,03/06/2019 23:07:21,,03/06/2019 23:28:58,03/06/2019 23:37:53,535,03/06/2019 23:41:20,03/06/2019 23:46:04,284,,
England  UK,0103,Wallasey,03/06/2019,03/06/2019 17:46:15,03/06/2019 19:16:44,5429,03/06/2019 18:21:23,03/06/2019 18:43:34,,03/06/2019 18:47:40,03/06/2019 18:52:13,273,03/06/2019 18:52:26,03/06/2019 18:54:04,98,,
England  UK,0104,Halifax,03/06/2019,-,-,-,-,-,,04/06/2019 00:06:40,04/06/2019 00:23:51,1031,-,-,,,
England  UK,0106,Leeds,03/06/2019,-,-,-,-,-,,04/06/2019 00:07:08,04/06/2019 00:23:54,1006,-,-,,,
Scotland  UK,0108,Livingston,03/06/2019,03/06/2019 17:53:24,03/06/2019 19:35:49,6145,03/06/2019 18:15:21,03/06/2019 18:44:52,,03/06/2019 18:49:47,03/06/2019 18:55:07,320,03/06/2019 18:55:56,03/06/2019 18:59:30,214,,
Scotland  UK,0110,Perth,03/06/2019,03/06/2019 18:15:30,03/06/2019 20:10:42,6912,03/06/2019 18:47:05,03/06/2019 19:09:17,,03/06/2019 19:13:42,03/06/2019 19:19:11,329,03/06/2019 19:19:47,03/06/2019 19:22:08,141,,
England  UK,0111,Preston,03/06/2019,03/06/2019 18:49:16,03/06/2019 22:09:20,12004,03/06/2019 19:41:15,03/06/2019 20:32:19,,03/06/2019 20:45:24,03/06/2019 20:50:43,319,03/06/2019 20:54:43,03/06/2019 20:59:28,285,,
England  UK,0113,Bradford Idle,03/06/2019,03/06/2019 18:20:48,03/06/2019 19:48:53,5285,03/06/2019 18:42:46,03/06/2019 19:16:46,,03/06/2019 19:22:31,03/06/2019 19:27:21,290,03/06/2019 19:28:51,03/06/2019 19:32:31,220,,
England  UK,0114,Dewsbury,03/06/2019,03/06/2019 18:08:07,03/06/2019 19:43:18,5711,03/06/2019 18:47:01,03/06/2019 19:16:21,,03/06/2019 19:22:46,03/06/2019 19:28:21,335,03/06/2019 19:29:41,03/06/2019 19:33:18,217,,
England  UK,0116,Hull,03/06/2019,03/06/2019 18:00:09,03/06/2019 21:30:50,12641,03/06/2019 18:40:54,03/06/2019 19:20:27,,03/06/2019 19:28:23,03/06/2019 19:34:06,343,03/06/2019 19:36:33,03/06/2019 19:41:23,290,,
England  UK,0117,Middlesbrough,03/06/2019,03/06/2019 18:27:35,03/06/2019 20:37:07,7772,03/06/2019 19:18:29,03/06/2019 19:54:18,,03/06/2019 20:03:44,03/06/2019 20:14:53,669,03/06/2019 20:18:12,03/06/2019 20:22:45,273,,
England  UK,0118,Northwich,03/06/2019,03/06/2019 17:33:55,03/06/2019 19:35:42,7307,03/06/2019 18:18:03,03/06/2019 18:38:32,,03/06/2019 18:42:48,03/06/2019 18:47:46,298,03/06/2019 18:47:57,03/06/2019 18:50:03,126,,
England  UK,0119,Sheffield,03/06/2019,03/06/2019 19:21:02,03/06/2019 21:04:22,6200,03/06/2019 20:09:28,03/06/2019 20:33:03,,03/06/2019 20:39:59,03/06/2019 20:45:04,305,03/06/2019 20:48:12,03/06/2019 20:52:44,272,,
England  UK,0120,Grimsby,03/06/2019,03/06/2019 17:42:57,03/06/2019 18:55:51,4374,03/06/2019 18:05:01,03/06/2019 18:31:42,,03/06/2019 18:37:38,03/06/2019 18:42:42,304,03/06/2019 18:45:33,03/06/2019 18:49:12,219,,
England  UK,0121,York,03/06/2019,03/06/2019 17:50:03,03/06/2019 20:15:06,8703,03/06/2019 18:32:18,03/06/2019 19:12:38,,03/06/2019 19:20:44,03/06/2019 19:26:27,343,03/06/2019 19:26:46,03/06/2019 19:29:35,169,,
England  UK,0122,Wakefield,03/06/2019,03/06/2019 18:49:14,03/06/2019 20:40:52,6698,03/06/2019 19:33:20,03/06/2019 20:05:14,,03/06/2019 20:16:30,03/06/2019 20:21:48,318,03/06/2019 20:27:36,03/06/2019 20:32:19,283,,
England  UK,0123,Widnes,03/06/2019,03/06/2019 17:53:44,03/06/2019 20:12:59,8355,03/06/2019 18:52:24,03/06/2019 19:44:12,,03/06/2019 19:51:58,03/06/2019 19:58:22,384,03/06/2019 19:59:10,03/06/2019 20:02:39,209,,
England  UK,0125,Stockton,03/06/2019,-,-,-,-,-,,04/06/2019 00:07:37,04/06/2019 00:28:10,1233,-,-,,,
England  UK,0126,Stafford,03/06/2019,03/06/2019 18:38:27,03/06/2019 19:32:42,3255,03/06/2019 18:59:22,03/06/2019 19:16:55,,03/06/2019 19:20:11,03/06/2019 19:23:39,208,03/06/2019 19:23:49,03/06/2019 19:24:55,66,,
England  UK,0127,Redditch,03/06/2019,03/06/2019 18:26:47,-,-,03/06/2019 18:48:38,-,,03/06/2019 19:00:34,03/06/2019 19:05:28,294,-,-,,,
England  UK,0129,Luton,03/06/2019,03/06/2019 18:34:47,03/06/2019 20:58:42,8635,03/06/2019 18:56:46,03/06/2019 19:39:35,,03/06/2019 19:46:10,03/06/2019 19:51:04,294,03/06/2019 19:52:49,03/06/2019 19:56:16,207,,
England  UK,0131,Macclesfield,03/06/2019,03/06/2019 17:44:42,03/06/2019 19:16:32,5510,03/06/2019 18:05:40,03/06/2019 18:33:33,,03/06/2019 18:37:58,03/06/2019 18:42:47,289,03/06/2019 18:43:36,03/06/2019 18:46:14,158,,
England  UK,0132,Norris Green,03/06/2019,03/06/2019 17:34:07,03/06/2019 18:37:55,3828,03/06/2019 17:55:15,03/06/2019 18:18:32,,03/06/2019 18:22:27,03/06/2019 18:26:47,260,03/06/2019 18:27:34,03/06/2019 18:29:56,142,,
England  UK,0133,Weston-Super-Mare,03/06/2019,03/06/2019 17:56:18,03/06/2019 19:32:42,5784,03/06/2019 18:37:37,03/06/2019 19:08:10,,03/06/2019 19:12:25,03/06/2019 19:18:58,393,03/06/2019 19:20:08,03/06/2019 19:22:32,144,,
England  UK,0134,Bolton,03/06/2019,03/06/2019 19:43:59,03/06/2019 22:36:05,10326,03/06/2019 20:27:58,03/06/2019 21:11:24,,03/06/2019 21:23:50,03/06/2019 21:29:29,339,03/06/2019 21:32:33,03/06/2019 21:36:32,239,,
England  UK,0143,St Helens,03/06/2019,03/06/2019 18:29:16,03/06/2019 21:02:10,9174,03/06/2019 19:16:50,03/06/2019 20:00:58,,03/06/2019 20:11:43,03/06/2019 20:16:58,315,03/06/2019 20:17:38,03/06/2019 20:21:13,215,,
Wales  UK,0144,Haverfordwest,03/06/2019,03/06/2019 18:25:31,-,-,03/06/2019 19:00:03,-,,03/06/2019 19:03:58,03/06/2019 19:16:49,771,-,-,,,
England  UK,0145,Sunderland,03/06/2019,03/06/2019 19:27:19,03/06/2019 21:24:46,7047,03/06/2019 20:07:10,03/06/2019 20:42:16,,03/06/2019 21:04:42,03/06/2019 21:13:11,509,03/06/2019 21:13:29,03/06/2019 21:16:24,175,,
England  UK,0146,Farnborough,03/06/2019,03/06/2019 17:45:16,03/06/2019 19:21:45,5789,03/06/2019 18:17:31,03/06/2019 18:40:04,,03/06/2019 18:44:19,03/06/2019 18:49:18,299,03/06/2019 18:49:28,03/06/2019 18:50:56,88,,
England  UK,0147,Yeovil,03/06/2019,03/06/2019 18:00:29,03/06/2019 20:36:14,9345,03/06/2019 18:47:04,03/06/2019 19:16:36,,03/06/2019 19:25:12,03/06/2019 19:30:57,345,03/06/2019 19:33:38,03/06/2019 19:36:26,168,,
England  UK,0148,Hatfield,03/06/2019,03/06/2019 18:04:02,03/06/2019 19:42:59,5937,03/06/2019 18:24:48,03/06/2019 19:20:05,,03/06/2019 19:26:22,03/06/2019 19:30:46,264,03/06/2019 19:31:23,03/06/2019 19:33:18,115,,
Wales  UK,0149,Rhyl,03/06/2019,03/06/2019 17:12:13,03/06/2019 18:22:32,4219,03/06/2019 17:49:41,03/06/2019 18:06:23,,03/06/2019 18:10:08,03/06/2019 18:14:27,259,03/06/2019 18:14:49,03/06/2019 18:17:11,142,,
England  UK,0150,Southport,03/06/2019,03/06/2019 18:10:24,03/06/2019 20:05:08,6884,03/06/2019 18:39:02,03/06/2019 18:57:57,,03/06/2019 19:03:13,03/06/2019 19:15:58,765,03/06/2019 19:16:14,03/06/2019 19:20:32,258,,
England  UK,0152,Eastleigh,03/06/2019,03/06/2019 19:11:42,03/06/2019 20:50:48,5946,03/06/2019 19:50:01,03/06/2019 20:16:43,,03/06/2019 20:21:38,03/06/2019 20:25:32,234,03/06/2019 20:26:21,03/06/2019 20:28:59,158,,
Wales  UK,0153,Abergavenny,03/06/2019,03/06/2019 17:37:23,03/06/2019 18:40:02,3759,03/06/2019 18:08:27,03/06/2019 18:23:03,,03/06/2019 18:26:29,03/06/2019 18:30:52,263,03/06/2019 18:31:19,03/06/2019 18:33:50,151,,
Wales  UK,0154,Cwmbran,03/06/2019,03/06/2019 19:22:41,03/06/2019 21:39:45,8224,03/06/2019 20:08:50,03/06/2019 20:43:52,,03/06/2019 20:51:18,03/06/2019 20:57:02,344,03/06/2019 20:57:22,03/06/2019 21:00:16,174,,
