Country,Store,Name,Date,EOD_Start,EOD_Finish,EOD_Duration,Backup_Start,Backup_end,Replication_Start,Replication_End,Replication_Duration,Deployment_Start,Deployment_End,Dep_Duration
Scotland  UK,161,Falkirk,27/02/2018,27/02/2018 18:11:36,27/02/2018 20:20:13,7717,27/02/2018 18:32:44,27/02/2018 19:02:15,27/02/2018 19:09:10,27/02/2018 19:14:19,309,27/02/2018 19:14:44,27/02/2018 19:19:00,256
England  UK,163,Chester,27/02/2018,27/02/2018 18:20:44,27/02/2018 20:52:39,9115,27/02/2018 18:43:05,27/02/2018 19:12:47,27/02/2018 19:20:53,27/02/2018 19:25:37,284,27/02/2018 19:26:17,27/02/2018 19:29:37,200
England  UK,164,Bradford Darley,27/02/2018,27/02/2018 17:45:13,27/02/2018 19:18:36,5603,27/02/2018 18:07:20,27/02/2018 18:28:24,27/02/2018 18:35:30,27/02/2018 18:40:25,295,NULL,NULL,0
Wales  UK,165,Llanelli,27/02/2018,27/02/2018 17:48:28,27/02/2018 19:37:44,6556,27/02/2018 18:25:37,27/02/2018 18:46:30,27/02/2018 18:51:06,27/02/2018 18:55:35,269,27/02/2018 18:55:52,27/02/2018 18:59:05,193
Scotland  UK,166,Dundee,27/02/2018,27/02/2018 18:14:11,27/02/2018 21:03:53,10182,27/02/2018 18:43:16,27/02/2018 19:11:22,27/02/2018 19:18:47,27/02/2018 19:24:16,329,27/02/2018 19:25:22,27/02/2018 19:30:06,284
Wales  UK,167,Blackwood,27/02/2018,27/02/2018 17:41:58,27/02/2018 19:17:51,5753,27/02/2018 18:14:15,27/02/2018 18:43:00,27/02/2018 18:47:26,27/02/2018 18:52:14,288,27/02/2018 18:52:40,27/02/2018 18:55:50,190
England  UK,168,High Wycombe,27/02/2018,27/02/2018 18:18:41,27/02/2018 20:25:46,7625,27/02/2018 18:41:07,27/02/2018 19:14:57,27/02/2018 19:21:32,27/02/2018 19:26:06,274,27/02/2018 19:26:41,27/02/2018 19:30:06,205
Wales  UK,169,Wrexham,27/02/2018,27/02/2018 20:44:18,27/02/2018 22:04:09,4791,27/02/2018 21:05:25,27/02/2018 21:27:12,27/02/2018 21:32:57,27/02/2018 21:38:01,304,27/02/2018 21:38:16,27/02/2018 21:41:35,199
Wales  UK,170,Ebbw Vale,27/02/2018,27/02/2018 17:51:18,27/02/2018 20:06:21,8103,27/02/2018 18:12:14,27/02/2018 19:18:44,27/02/2018 19:29:10,27/02/2018 19:37:30,500,27/02/2018 19:38:58,27/02/2018 19:45:43,405
England  UK,172,Coventry,27/02/2018,27/02/2018 18:26:38,27/02/2018 19:59:40,5582,27/02/2018 19:03:58,27/02/2018 19:36:27,27/02/2018 19:44:43,27/02/2018 19:48:22,219,27/02/2018 19:49:26,27/02/2018 19:52:33,187
England  UK,173,Huddersfield,27/02/2018,27/02/2018 18:23:44,27/02/2018 20:10:11,6387,27/02/2018 19:04:00,27/02/2018 19:46:06,27/02/2018 19:53:52,27/02/2018 19:59:31,339,27/02/2018 20:00:40,27/02/2018 20:03:59,199
England  UK,174,Scunthorpe,27/02/2018,27/02/2018 19:43:30,27/02/2018 22:44:14,10844,27/02/2018 20:41:17,27/02/2018 21:07:33,27/02/2018 21:13:38,27/02/2018 21:18:52,314,27/02/2018 21:19:33,27/02/2018 21:22:46,193
England  UK,176,Birmingham Central,27/02/2018,27/02/2018 19:45:54,27/02/2018 22:33:12,10038,27/02/2018 20:10:27,27/02/2018 21:09:11,27/02/2018 21:26:06,27/02/2018 21:31:46,340,27/02/2018 21:34:36,27/02/2018 21:38:00,204
England  UK,177,Newcastle,27/02/2018,27/02/2018 20:05:20,27/02/2018 22:33:00,8860,27/02/2018 21:00:01,27/02/2018 22:09:23,27/02/2018 22:16:19,27/02/2018 22:21:07,288,27/02/2018 22:21:43,27/02/2018 22:24:43,180
England  UK,178,Harrogate,27/02/2018,27/02/2018 18:12:30,27/02/2018 19:43:30,5460,27/02/2018 18:58:00,27/02/2018 19:23:53,27/02/2018 19:30:09,27/02/2018 19:33:53,224,27/02/2018 19:34:35,27/02/2018 19:37:44,189
England  UK,179,Scarborough,27/02/2018,27/02/2018 17:37:43,27/02/2018 19:01:36,5033,27/02/2018 18:00:19,27/02/2018 18:16:33,27/02/2018 18:21:39,27/02/2018 18:26:28,289,27/02/2018 18:27:28,27/02/2018 18:30:37,189
England  UK,180,Manchester,27/02/2018,27/02/2018 19:55:24,NULL,0,27/02/2018 20:37:12,NULL,27/02/2018 20:51:57,27/02/2018 20:57:23,326,NULL,NULL,0
England  UK,181,Bury,27/02/2018,27/02/2018 17:59:02,NULL,0,27/02/2018 18:22:19,NULL,27/02/2018 18:31:15,27/02/2018 18:36:28,313,NULL,NULL,0
England  UK,182,Chatham,27/02/2018,27/02/2018 11:45:32,27/02/2018 13:56:12,7840,27/02/2018 12:27:29,27/02/2018 13:03:25,27/02/2018 13:10:10,27/02/2018 13:15:19,309,27/02/2018 13:15:29,27/02/2018 13:18:42,193
England  UK,183,Maidstone,27/02/2018,27/02/2018 18:20:11,27/02/2018 20:34:09,8038,27/02/2018 19:03:38,27/02/2018 19:43:13,27/02/2018 19:54:08,27/02/2018 19:59:12,304,27/02/2018 19:59:36,27/02/2018 20:03:14,218
England  UK,184,Newton Abbot,27/02/2018,27/02/2018 18:16:14,27/02/2018 19:44:49,5315,27/02/2018 18:52:56,27/02/2018 19:11:01,27/02/2018 19:16:06,27/02/2018 19:19:51,225,27/02/2018 19:20:06,27/02/2018 19:23:17,191
Northern Ireland  UK,185,Belfast,27/02/2018,27/02/2018 18:38:14,27/02/2018 21:10:48,9154,27/02/2018 19:15:57,27/02/2018 19:52:49,27/02/2018 20:00:35,27/02/2018 20:04:19,224,27/02/2018 20:05:11,27/02/2018 20:08:29,198
England  UK,186,Birkenhead,27/02/2018,27/02/2018 17:48:34,27/02/2018 20:24:49,9375,27/02/2018 18:10:31,27/02/2018 18:58:18,27/02/2018 19:06:23,27/02/2018 19:11:08,285,27/02/2018 19:11:37,27/02/2018 19:14:43,186
England  UK,187,Castleford,27/02/2018,27/02/2018 17:42:29,27/02/2018 18:59:05,4596,27/02/2018 18:03:36,27/02/2018 18:32:27,27/02/2018 18:39:33,27/02/2018 18:43:31,238,27/02/2018 18:47:52,27/02/2018 18:51:30,218
Scotland  UK,188,Irvine,27/02/2018,27/02/2018 17:46:47,27/02/2018 19:55:21,7714,27/02/2018 18:26:28,27/02/2018 18:48:12,27/02/2018 18:53:17,27/02/2018 18:58:06,289,27/02/2018 18:58:18,27/02/2018 19:02:11,233
England  UK,189,Andover,27/02/2018,27/02/2018 17:49:09,27/02/2018 19:26:52,5863,27/02/2018 18:28:18,27/02/2018 19:00:49,27/02/2018 19:07:05,27/02/2018 19:12:07,302,27/02/2018 19:12:45,27/02/2018 19:16:30,225
Scotland  UK,190,Greenock,27/02/2018,27/02/2018 21:09:58,27/02/2018 22:29:43,4785,27/02/2018 21:41:55,27/02/2018 22:00:47,27/02/2018 22:04:12,27/02/2018 22:08:43,271,27/02/2018 22:09:03,27/02/2018 22:12:48,225
Scotland  UK,191,Paisley,27/02/2018,27/02/2018 17:40:05,27/02/2018 19:09:46,5381,27/02/2018 18:15:53,27/02/2018 18:34:08,27/02/2018 18:38:44,27/02/2018 18:42:32,228,27/02/2018 18:42:43,27/02/2018 18:49:55,432
England  UK,192,Wolverhampton,27/02/2018,27/02/2018 18:23:36,27/02/2018 20:14:17,6641,27/02/2018 19:08:02,27/02/2018 19:47:44,27/02/2018 19:55:50,27/02/2018 20:01:19,329,27/02/2018 20:02:31,27/02/2018 20:05:39,188
England  UK,193,Leigh,27/02/2018,27/02/2018 18:48:24,27/02/2018 20:12:42,5058,27/02/2018 19:27:33,27/02/2018 19:53:17,27/02/2018 19:58:12,27/02/2018 20:02:02,230,27/02/2018 20:02:10,27/02/2018 20:05:20,190
England  UK,194,Yate,27/02/2018,27/02/2018 17:46:28,27/02/2018 19:15:30,5342,27/02/2018 18:07:26,27/02/2018 18:33:35,27/02/2018 18:38:01,27/02/2018 18:42:49,288,27/02/2018 18:43:11,27/02/2018 18:46:19,188
England  UK,195,Camberley,27/02/2018,27/02/2018 18:17:10,27/02/2018 20:13:40,6990,27/02/2018 19:00:17,27/02/2018 19:25:59,27/02/2018 19:30:54,27/02/2018 19:34:38,224,27/02/2018 19:34:53,27/02/2018 19:38:08,195
England  UK,196,Northampton,27/02/2018,27/02/2018 18:16:53,27/02/2018 19:59:16,6143,27/02/2018 18:39:47,27/02/2018 19:06:00,27/02/2018 19:12:55,27/02/2018 19:18:04,309,NULL,NULL,0
England  UK,197,Worthing,27/02/2018,27/02/2018 18:20:14,NULL,0,27/02/2018 19:06:40,NULL,27/02/2018 19:13:55,27/02/2018 19:18:40,285,NULL,NULL,0
England  UK,198,Mansfield,27/02/2018,27/02/2018 18:09:20,27/02/2018 20:22:39,7999,27/02/2018 18:45:44,27/02/2018 19:17:08,27/02/2018 19:22:44,27/02/2018 19:27:49,305,27/02/2018 19:29:09,27/02/2018 19:32:21,192
England  UK,199,Stevenage,27/02/2018,27/02/2018 18:42:58,27/02/2018 21:14:56,9118,27/02/2018 19:04:43,27/02/2018 20:15:27,27/02/2018 20:34:53,27/02/2018 20:43:18,505,27/02/2018 20:44:28,27/02/2018 20:57:59,811
England  UK,200,Crewe,27/02/2018,27/02/2018 18:59:38,27/02/2018 19:59:12,3574,27/02/2018 19:21:32,27/02/2018 19:41:57,27/02/2018 19:46:43,27/02/2018 19:50:23,220,27/02/2018 19:50:29,27/02/2018 19:53:45,196
Wales  UK,201,Bangor,27/02/2018,27/02/2018 18:09:43,27/02/2018 20:29:39,8396,27/02/2018 18:30:34,27/02/2018 19:37:06,27/02/2018 19:52:42,27/02/2018 20:02:37,595,27/02/2018 20:03:00,27/02/2018 20:14:50,710
England  UK,202,Bognor Regis,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:02:51,28/02/2018 08:05:24,153,NULL,NULL,0
England  UK,203,Sale,27/02/2018,27/02/2018 18:13:50,NULL,0,27/02/2018 18:49:16,NULL,27/02/2018 18:53:52,27/02/2018 18:58:41,289,NULL,NULL,0
Wales  UK,204,Neath,27/02/2018,27/02/2018 17:50:26,27/02/2018 19:55:26,7500,27/02/2018 18:11:06,27/02/2018 19:33:09,27/02/2018 19:41:05,27/02/2018 19:44:45,220,27/02/2018 19:45:05,27/02/2018 19:48:10,185
England  UK,209,Altrincham,27/02/2018,27/02/2018 18:40:02,NULL,0,27/02/2018 19:13:30,NULL,27/02/2018 19:18:05,27/02/2018 19:21:51,226,NULL,NULL,0
England  UK,210,Rotherham,27/02/2018,27/02/2018 18:10:56,27/02/2018 19:29:38,4722,27/02/2018 18:51:24,27/02/2018 19:08:24,27/02/2018 19:13:50,27/02/2018 19:19:08,318,27/02/2018 19:19:18,27/02/2018 19:22:40,202
England  UK,213,Burton-On-Trent,27/02/2018,27/02/2018 17:54:05,27/02/2018 19:27:05,5580,27/02/2018 18:16:29,27/02/2018 18:49:28,27/02/2018 18:57:13,27/02/2018 19:02:07,294,27/02/2018 19:03:05,27/02/2018 19:06:26,201
England  UK,214,Liverpool,27/02/2018,27/02/2018 19:16:41,27/02/2018 20:52:10,5729,27/02/2018 20:02:08,27/02/2018 20:33:02,27/02/2018 20:39:37,27/02/2018 20:43:11,214,27/02/2018 20:43:25,27/02/2018 20:46:30,185
England  UK,215,South Shields,27/02/2018,27/02/2018 19:39:13,27/02/2018 21:20:36,6083,27/02/2018 20:14:51,27/02/2018 20:36:31,27/02/2018 20:41:47,27/02/2018 20:46:31,284,27/02/2018 20:47:26,27/02/2018 20:50:47,201
England  UK,216,Christchurch,27/02/2018,27/02/2018 17:47:33,27/02/2018 18:59:16,4303,27/02/2018 18:20:41,27/02/2018 18:31:04,27/02/2018 18:34:59,27/02/2018 18:40:44,345,27/02/2018 18:41:10,27/02/2018 18:44:36,206
England  UK,217,Worksop,27/02/2018,27/02/2018 17:45:07,NULL,0,27/02/2018 18:05:39,NULL,27/02/2018 18:16:04,27/02/2018 18:23:24,440,NULL,NULL,0
England  UK,218,Carlisle,27/02/2018,27/02/2018 18:18:42,27/02/2018 19:49:44,5462,27/02/2018 19:03:39,27/02/2018 19:28:56,27/02/2018 19:35:41,27/02/2018 19:40:40,299,27/02/2018 19:41:08,27/02/2018 19:44:29,201
England  UK,219,Loughborough,27/02/2018,27/02/2018 19:12:08,27/02/2018 21:05:14,6786,27/02/2018 19:48:40,27/02/2018 20:10:05,27/02/2018 20:14:41,27/02/2018 20:19:30,289,27/02/2018 20:20:28,27/02/2018 20:23:35,187
England  UK,220,Long Eaton,27/02/2018,27/02/2018 17:45:37,27/02/2018 19:28:32,6175,27/02/2018 18:30:25,27/02/2018 18:51:28,27/02/2018 18:56:34,27/02/2018 19:01:18,284,27/02/2018 19:01:51,27/02/2018 19:05:17,206
England  UK,221,Hyde,27/02/2018,27/02/2018 18:53:18,27/02/2018 20:08:22,4504,27/02/2018 19:28:48,27/02/2018 19:48:29,27/02/2018 19:52:24,27/02/2018 19:56:07,223,27/02/2018 19:56:21,27/02/2018 19:59:42,201
England  UK,222,Corby,27/02/2018,27/02/2018 17:40:32,27/02/2018 18:47:31,4019,27/02/2018 18:08:44,27/02/2018 18:29:10,27/02/2018 18:33:16,27/02/2018 18:38:04,288,27/02/2018 18:38:20,27/02/2018 18:41:30,190
England  UK,224,Accrington,27/02/2018,27/02/2018 19:06:41,27/02/2018 20:34:44,5283,27/02/2018 19:41:51,27/02/2018 20:01:09,27/02/2018 20:05:34,27/02/2018 20:09:18,224,27/02/2018 20:09:41,27/02/2018 20:12:57,196
Northern Ireland  UK,225,Lisburn,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:03:19,28/02/2018 08:06:13,174,NULL,NULL,0
Wales  UK,226,Merthyr Tydfil,27/02/2018,27/02/2018 18:54:54,27/02/2018 20:17:01,4927,27/02/2018 19:17:04,27/02/2018 19:40:05,27/02/2018 19:44:40,27/02/2018 19:49:18,278,27/02/2018 19:49:26,27/02/2018 19:52:33,187
England  UK,227,Bracknell,27/02/2018,27/02/2018 18:22:57,27/02/2018 21:54:39,12702,27/02/2018 18:44:35,27/02/2018 19:53:41,27/02/2018 20:05:06,27/02/2018 20:12:11,425,27/02/2018 20:12:38,27/02/2018 20:21:05,507
England  UK,228,Keighley,27/02/2018,27/02/2018 17:51:20,27/02/2018 19:14:47,5007,27/02/2018 18:27:09,27/02/2018 18:51:11,27/02/2018 18:57:46,27/02/2018 19:03:10,324,27/02/2018 19:04:04,27/02/2018 19:07:45,221
England  UK,230,Trowbridge,27/02/2018,27/02/2018 18:29:02,27/02/2018 20:17:17,6495,27/02/2018 19:02:46,27/02/2018 19:30:42,27/02/2018 19:36:07,27/02/2018 19:40:56,289,27/02/2018 19:41:12,27/02/2018 19:44:24,192
Wales  UK,231,Cardiff,27/02/2018,27/02/2018 19:28:53,27/02/2018 22:19:31,10238,27/02/2018 19:52:23,27/02/2018 20:46:07,27/02/2018 20:58:13,27/02/2018 21:02:01,228,27/02/2018 21:03:20,27/02/2018 21:07:20,240
England  UK,232,Kings Lynn,27/02/2018,27/02/2018 18:09:39,27/02/2018 19:36:46,5227,27/02/2018 18:41:59,27/02/2018 19:03:21,27/02/2018 19:07:47,27/02/2018 19:11:00,193,27/02/2018 19:11:29,27/02/2018 19:13:14,105
Scotland  UK,234,Hamilton,27/02/2018,27/02/2018 18:42:43,27/02/2018 21:10:42,8879,27/02/2018 19:19:18,27/02/2018 19:44:39,27/02/2018 19:48:55,27/02/2018 19:53:39,284,27/02/2018 19:54:00,27/02/2018 19:57:38,218
England  UK,235,Oldham,27/02/2018,27/02/2018 18:53:10,27/02/2018 20:45:00,6710,27/02/2018 19:33:25,27/02/2018 20:08:17,27/02/2018 20:17:32,27/02/2018 20:21:12,220,27/02/2018 20:22:02,27/02/2018 20:25:14,192
England  UK,236,Runcorn,27/02/2018,27/02/2018 18:18:09,NULL,0,27/02/2018 18:55:49,NULL,27/02/2018 19:02:24,27/02/2018 19:07:29,305,NULL,NULL,0
England  UK,237,Doncaster,27/02/2018,27/02/2018 17:59:04,27/02/2018 19:32:43,5619,27/02/2018 18:21:11,27/02/2018 19:01:22,27/02/2018 19:14:47,27/02/2018 19:20:16,329,27/02/2018 19:21:50,27/02/2018 19:25:12,202
England  UK,238,Abingdon,27/02/2018,27/02/2018 18:02:31,27/02/2018 21:12:46,11415,27/02/2018 18:23:09,27/02/2018 19:21:27,27/02/2018 19:30:32,27/02/2018 19:37:03,391,27/02/2018 19:37:41,27/02/2018 19:42:49,308
England  UK,240,Chorley,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:04:15,28/02/2018 08:07:08,173,NULL,NULL,0
England  UK,241,Margate,27/02/2018,27/02/2018 17:55:22,27/02/2018 19:52:50,7048,27/02/2018 18:16:04,27/02/2018 19:10:25,27/02/2018 19:21:51,27/02/2018 19:31:07,556,27/02/2018 19:31:31,27/02/2018 19:38:50,439
England  UK,242,Hanley,27/02/2018,27/02/2018 18:05:51,27/02/2018 19:19:36,4425,27/02/2018 18:39:48,27/02/2018 19:00:16,27/02/2018 19:05:22,27/02/2018 19:09:06,224,27/02/2018 19:09:28,27/02/2018 19:12:37,189
England  UK,243,Hinckley,27/02/2018,27/02/2018 19:24:15,27/02/2018 21:17:24,6789,27/02/2018 19:46:21,27/02/2018 20:09:02,27/02/2018 20:14:18,27/02/2018 20:19:12,294,27/02/2018 20:19:34,27/02/2018 20:22:49,195
England  UK,245,Walsall,27/02/2018,27/02/2018 18:16:07,27/02/2018 20:52:50,9403,27/02/2018 19:04:58,27/02/2018 19:33:35,27/02/2018 19:39:51,27/02/2018 19:44:56,305,27/02/2018 19:45:34,27/02/2018 19:48:48,194
England  UK,246,Lewisham,27/02/2018,27/02/2018 18:15:04,27/02/2018 20:06:40,6696,27/02/2018 18:46:52,27/02/2018 19:19:45,27/02/2018 19:24:50,27/02/2018 19:29:54,304,27/02/2018 19:30:33,27/02/2018 19:34:02,209
England  UK,247,Gravesend,27/02/2018,27/02/2018 17:25:24,27/02/2018 18:56:33,5469,27/02/2018 18:11:52,27/02/2018 18:35:36,27/02/2018 18:41:11,27/02/2018 18:46:02,291,27/02/2018 18:46:51,27/02/2018 18:49:57,186
England  UK,248,Telford,27/02/2018,27/02/2018 18:51:38,27/02/2018 21:07:29,8151,27/02/2018 19:35:30,27/02/2018 20:11:57,27/02/2018 20:17:53,27/02/2018 20:23:12,319,27/02/2018 20:23:22,27/02/2018 20:26:33,191
England  UK,249,Stroud,27/02/2018,27/02/2018 17:24:49,27/02/2018 18:56:25,5496,27/02/2018 17:45:34,27/02/2018 18:25:11,27/02/2018 18:32:16,27/02/2018 18:39:16,420,27/02/2018 18:39:47,27/02/2018 18:45:07,320
England  UK,250,Basildon,27/02/2018,27/02/2018 18:10:17,27/02/2018 20:08:49,7112,27/02/2018 18:43:32,27/02/2018 19:05:30,27/02/2018 19:10:25,27/02/2018 19:14:08,223,27/02/2018 19:14:21,27/02/2018 19:17:28,187
England  UK,251,Barnsley,27/02/2018,27/02/2018 17:52:08,27/02/2018 20:20:36,8908,27/02/2018 18:38:59,27/02/2018 19:56:55,27/02/2018 20:04:11,27/02/2018 20:09:20,309,27/02/2018 20:11:43,27/02/2018 20:15:01,198
England  UK,252,Banbury,27/02/2018,27/02/2018 17:43:49,27/02/2018 19:14:16,5427,27/02/2018 18:05:47,27/02/2018 18:31:48,27/02/2018 18:37:54,27/02/2018 18:41:38,224,27/02/2018 18:41:54,27/02/2018 18:45:16,202
England  UK,253,Retford,27/02/2018,27/02/2018 18:03:12,27/02/2018 19:49:11,6359,27/02/2018 18:24:59,27/02/2018 19:14:40,27/02/2018 19:23:46,27/02/2018 19:30:41,415,27/02/2018 19:31:03,27/02/2018 19:35:55,292
England  UK,254,Solihull,27/02/2018,27/02/2018 18:36:06,27/02/2018 23:29:35,17609,27/02/2018 18:57:03,27/02/2018 20:19:48,27/02/2018 20:31:14,27/02/2018 20:36:13,299,27/02/2018 20:37:23,27/02/2018 20:40:41,198
England  UK,255,Kidderminster,27/02/2018,27/02/2018 18:38:08,27/02/2018 23:04:48,16000,27/02/2018 19:03:06,27/02/2018 20:21:22,27/02/2018 20:36:08,27/02/2018 20:45:18,550,27/02/2018 20:46:11,27/02/2018 20:57:28,677
England  UK,256,Falmouth,27/02/2018,27/02/2018 17:39:45,27/02/2018 19:11:47,5522,27/02/2018 18:15:27,27/02/2018 18:33:39,27/02/2018 18:37:34,27/02/2018 18:41:13,219,27/02/2018 18:41:30,27/02/2018 18:44:42,192
England  UK,257,Hartlepool,27/02/2018,27/02/2018 17:42:53,27/02/2018 19:06:53,5040,27/02/2018 18:18:40,27/02/2018 18:45:11,27/02/2018 18:51:07,27/02/2018 18:56:15,308,27/02/2018 18:56:45,27/02/2018 19:00:09,204
England  UK,258,Kendal,27/02/2018,27/02/2018 18:14:57,27/02/2018 19:42:36,5259,27/02/2018 18:49:08,27/02/2018 19:05:08,27/02/2018 19:09:33,27/02/2018 19:14:33,300,27/02/2018 19:14:49,27/02/2018 19:18:00,191
England  UK,259,Great Yarmouth,27/02/2018,27/02/2018 18:03:29,27/02/2018 19:42:05,5916,27/02/2018 18:25:53,27/02/2018 18:49:19,27/02/2018 18:55:34,27/02/2018 19:01:21,347,27/02/2018 19:01:48,27/02/2018 19:05:05,197
England  UK,260,Horsham,27/02/2018,27/02/2018 18:41:17,27/02/2018 20:53:58,7961,27/02/2018 19:29:14,27/02/2018 19:54:11,27/02/2018 19:59:26,27/02/2018 20:02:40,194,NULL,NULL,0
Scotland  UK,261,Stirling,27/02/2018,27/02/2018 17:38:16,27/02/2018 19:03:01,5085,27/02/2018 17:59:19,27/02/2018 18:24:57,27/02/2018 18:30:32,27/02/2018 18:35:40,308,27/02/2018 18:36:25,27/02/2018 18:41:13,288
England  UK,263,Lancaster,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:04:43,28/02/2018 08:07:31,168,NULL,NULL,0
England  UK,264,Bournemouth,27/02/2018,27/02/2018 18:21:27,27/02/2018 19:39:20,4673,27/02/2018 18:53:57,27/02/2018 19:21:32,27/02/2018 19:25:58,27/02/2018 19:30:47,289,27/02/2018 19:31:01,27/02/2018 19:34:00,179
England  UK,266,Burnley,27/02/2018,27/02/2018 19:09:31,27/02/2018 20:05:07,3336,27/02/2018 19:31:38,27/02/2018 19:47:02,27/02/2018 19:52:27,27/02/2018 19:55:56,209,27/02/2018 19:56:29,27/02/2018 19:59:11,162
Wales  UK,267,Caerphilly,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:05:39,28/02/2018 08:07:24,105,NULL,NULL,0
England  UK,268,Grantham,27/02/2018,27/02/2018 19:15:39,27/02/2018 20:52:36,5817,27/02/2018 19:36:35,27/02/2018 20:05:22,27/02/2018 20:10:47,27/02/2018 20:15:46,299,27/02/2018 20:16:05,27/02/2018 20:19:46,221
England  UK,269,Wimbledon,27/02/2018,27/02/2018 18:19:28,27/02/2018 19:55:53,5785,27/02/2018 18:51:14,27/02/2018 19:11:43,27/02/2018 19:15:48,27/02/2018 19:20:17,269,27/02/2018 19:20:49,27/02/2018 19:24:09,200
England  UK,270,Walthamstow,27/02/2018,27/02/2018 20:09:37,27/02/2018 21:46:34,5817,27/02/2018 20:48:01,27/02/2018 21:10:57,27/02/2018 21:15:22,27/02/2018 21:20:47,325,27/02/2018 21:21:21,27/02/2018 21:24:26,185
England  UK,271,Ilford,27/02/2018,27/02/2018 18:22:29,27/02/2018 20:19:13,7004,27/02/2018 19:02:19,27/02/2018 19:34:49,27/02/2018 19:40:25,27/02/2018 19:45:23,298,27/02/2018 19:46:05,27/02/2018 19:49:10,185
England  UK,272,Eltham,27/02/2018,27/02/2018 18:20:15,27/02/2018 19:35:56,4541,27/02/2018 19:04:29,27/02/2018 19:19:06,27/02/2018 19:23:31,27/02/2018 19:27:15,224,27/02/2018 19:27:37,27/02/2018 19:30:50,193
England  UK,273,Streatham,27/02/2018,27/02/2018 20:10:25,28/02/2018 00:46:55,16590,27/02/2018 20:32:17,27/02/2018 22:22:31,27/02/2018 22:39:58,27/02/2018 22:45:38,340,27/02/2018 22:46:33,27/02/2018 22:50:42,249
England  UK,274,Barrow-In-Furness,27/02/2018,27/02/2018 17:57:02,27/02/2018 19:26:29,5367,27/02/2018 18:27:37,27/02/2018 18:48:31,27/02/2018 18:53:06,27/02/2018 18:58:10,304,27/02/2018 18:58:32,27/02/2018 19:01:37,185
Wales  UK,275,Monmouth,27/02/2018,27/02/2018 18:34:59,27/02/2018 20:50:28,8129,27/02/2018 18:55:52,27/02/2018 19:38:57,27/02/2018 19:45:53,27/02/2018 19:53:32,459,27/02/2018 19:53:50,27/02/2018 19:59:56,366
Northern Ireland  UK,276,Connswater,27/02/2018,27/02/2018 21:12:18,27/02/2018 23:09:08,7010,27/02/2018 21:43:22,27/02/2018 22:20:34,27/02/2018 22:24:39,27/02/2018 22:29:58,319,27/02/2018 22:30:19,27/02/2018 22:33:36,197
England  UK,277,Newark,27/02/2018,27/02/2018 19:23:08,27/02/2018 20:47:36,5068,27/02/2018 19:56:58,27/02/2018 20:15:00,27/02/2018 20:18:26,27/02/2018 20:23:20,294,27/02/2018 20:23:31,27/02/2018 20:26:34,183
England  UK,278,Norwich,27/02/2018,27/02/2018 18:49:10,27/02/2018 22:28:58,13188,27/02/2018 19:12:40,27/02/2018 20:15:47,27/02/2018 20:34:23,27/02/2018 20:39:37,314,27/02/2018 20:43:02,27/02/2018 20:46:20,198
England  UK,279,Harlow,27/02/2018,27/02/2018 18:33:25,27/02/2018 20:11:27,5882,27/02/2018 19:17:07,27/02/2018 19:35:56,27/02/2018 19:40:41,27/02/2018 19:45:30,289,27/02/2018 19:45:44,27/02/2018 19:48:58,194
England  UK,280,Wood Green,27/02/2018,27/02/2018 20:14:33,27/02/2018 21:59:52,6319,27/02/2018 20:36:31,27/02/2018 21:08:46,27/02/2018 21:15:01,27/02/2018 21:20:45,344,27/02/2018 21:21:43,27/02/2018 21:24:45,182
England  UK,281,St Albans,27/02/2018,27/02/2018 17:57:11,27/02/2018 19:37:13,6002,27/02/2018 18:18:29,27/02/2018 18:37:24,27/02/2018 18:43:30,27/02/2018 18:48:03,273,27/02/2018 18:48:38,27/02/2018 18:51:40,182
Scotland  UK,282,Ayr,27/02/2018,27/02/2018 18:09:33,27/02/2018 20:19:29,7796,27/02/2018 18:47:55,27/02/2018 19:13:27,27/02/2018 19:18:32,27/02/2018 19:23:02,270,27/02/2018 19:23:09,27/02/2018 19:27:02,233
Scotland  UK,283,Lanark,27/02/2018,27/02/2018 18:07:06,NULL,0,27/02/2018 18:27:59,NULL,27/02/2018 18:31:25,27/02/2018 18:36:38,313,NULL,NULL,0
Wales  UK,285,Aberdare,27/02/2018,27/02/2018 17:40:02,27/02/2018 18:47:31,4049,27/02/2018 18:00:59,27/02/2018 18:18:12,27/02/2018 18:21:37,27/02/2018 18:25:22,225,27/02/2018 18:25:40,27/02/2018 18:28:47,187
England  UK,286,Chesterfield,27/02/2018,27/02/2018 18:25:11,27/02/2018 21:35:49,11438,27/02/2018 19:08:34,27/02/2018 19:43:53,27/02/2018 19:51:48,27/02/2018 19:56:47,299,27/02/2018 19:58:05,27/02/2018 20:01:31,206
Wales  UK,287,Llandudno,27/02/2018,27/02/2018 18:35:03,27/02/2018 19:39:50,3887,27/02/2018 19:08:57,27/02/2018 19:22:25,27/02/2018 19:25:50,27/02/2018 19:30:44,294,27/02/2018 19:31:00,27/02/2018 19:33:50,170
