Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0028,Stourbridge,18/02/2019,18/02/2019 18:10:37,18/02/2019 19:24:37,4440,18/02/2019 18:44:43,18/02/2019 19:04:31,,18/02/2019 19:09:36,18/02/2019 19:14:55,319,18/02/2019 19:15:27,18/02/2019 19:18:09,162,,
England  UK,0029,Brighton,18/02/2019,18/02/2019 19:21:52,18/02/2019 21:36:27,8075,18/02/2019 20:06:42,18/02/2019 20:39:04,,18/02/2019 20:45:50,18/02/2019 20:51:04,314,18/02/2019 20:51:23,18/02/2019 20:54:19,176,,
England  UK,0031,Arnold,18/02/2019,18/02/2019 17:45:55,18/02/2019 20:03:13,8238,18/02/2019 18:27:33,18/02/2019 18:59:27,,18/02/2019 19:05:03,18/02/2019 19:10:18,315,18/02/2019 19:10:32,18/02/2019 19:13:20,168,,
England  UK,0032,Boston,18/02/2019,18/02/2019 18:52:01,-,-,18/02/2019 20:22:54,-,,18/02/2019 20:28:49,18/02/2019 20:32:33,224,-,-,,,
England  UK,0033,Cambridge,18/02/2019,18/02/2019 19:31:04,18/02/2019 20:55:50,5086,18/02/2019 20:01:26,18/02/2019 20:30:24,,18/02/2019 20:34:39,18/02/2019 20:39:48,309,18/02/2019 20:40:21,18/02/2019 20:43:46,205,,
England  UK,0034,Chelmsford,18/02/2019,18/02/2019 18:28:55,18/02/2019 20:45:52,8217,18/02/2019 18:50:57,18/02/2019 19:21:27,,-,-,-,-,-,,,
England  UK,0035,Colchester,18/02/2019,18/02/2019 22:07:37,19/02/2019 00:44:27,9410,18/02/2019 22:12:36,18/02/2019 22:54:28,,18/02/2019 23:01:43,18/02/2019 23:07:37,354,18/02/2019 23:10:40,18/02/2019 23:18:16,456,,
England  UK,0036,Ipswich,18/02/2019,18/02/2019 18:19:05,18/02/2019 20:13:27,6862,18/02/2019 18:42:14,18/02/2019 19:30:57,,18/02/2019 19:39:52,18/02/2019 19:46:26,394,18/02/2019 19:46:47,18/02/2019 19:49:23,156,,
England  UK,0037,Kettering,18/02/2019,18/02/2019 17:57:02,18/02/2019 19:16:14,4752,18/02/2019 18:32:45,18/02/2019 18:58:33,,18/02/2019 19:03:38,18/02/2019 19:09:01,323,-,-,,,
England  UK,0039,Leicester,18/02/2019,18/02/2019 19:23:16,18/02/2019 22:38:25,11709,18/02/2019 19:46:26,18/02/2019 20:40:10,,18/02/2019 20:51:06,18/02/2019 20:57:04,358,18/02/2019 20:59:38,18/02/2019 21:02:25,167,,
England  UK,0040,Nottingham,18/02/2019,18/02/2019 19:55:12,18/02/2019 22:58:33,11001,18/02/2019 20:43:04,18/02/2019 21:30:50,,18/02/2019 21:40:05,18/02/2019 21:46:09,364,-,-,,,
England  UK,0041,Southend,18/02/2019,18/02/2019 18:36:12,18/02/2019 20:42:44,7592,18/02/2019 18:58:08,18/02/2019 19:34:00,,18/02/2019 19:40:35,18/02/2019 19:45:53,318,18/02/2019 19:46:54,18/02/2019 19:49:48,174,,
England  UK,0045,Bromsgrove,18/02/2019,18/02/2019 17:38:39,18/02/2019 18:40:38,3719,18/02/2019 18:09:18,18/02/2019 18:26:11,,18/02/2019 18:29:07,18/02/2019 18:32:51,224,18/02/2019 18:33:14,18/02/2019 18:35:49,155,,
England  UK,0046,Cannock,18/02/2019,18/02/2019 18:21:31,18/02/2019 19:39:44,4693,18/02/2019 18:55:56,18/02/2019 19:18:58,,18/02/2019 19:23:33,18/02/2019 19:28:36,303,18/02/2019 19:29:13,18/02/2019 19:32:25,192,,
England  UK,0047,Cheltenham,18/02/2019,-,-,-,-,-,,19/02/2019 00:02:00,19/02/2019 00:05:28,208,-,-,,,
England  UK,0048,Congleton,18/02/2019,18/02/2019 18:26:22,18/02/2019 19:39:58,4416,18/02/2019 19:03:16,18/02/2019 19:22:08,,18/02/2019 19:25:44,18/02/2019 19:30:58,314,18/02/2019 19:31:10,18/02/2019 19:33:45,155,,
England  UK,0049,Croydon,18/02/2019,18/02/2019 17:51:57,18/02/2019 19:29:42,5865,18/02/2019 18:12:53,18/02/2019 18:31:14,,18/02/2019 18:37:49,18/02/2019 18:47:53,604,18/02/2019 18:48:26,18/02/2019 19:07:14,1128,,
England  UK,0050,Eastbourne,18/02/2019,18/02/2019 18:28:48,18/02/2019 21:11:41,9773,18/02/2019 19:10:27,18/02/2019 19:51:05,,18/02/2019 19:58:00,18/02/2019 20:03:09,309,18/02/2019 20:04:41,18/02/2019 20:07:30,169,,
England  UK,0052,Bedford,18/02/2019,18/02/2019 18:25:24,-,-,18/02/2019 18:48:25,-,,18/02/2019 18:57:01,18/02/2019 19:01:05,244,-,-,,,
England  UK,0053,Hereford,18/02/2019,-,-,-,-,-,,19/02/2019 00:02:29,19/02/2019 00:06:13,224,-,-,,,
England  UK,0054,Hitchin,18/02/2019,18/02/2019 17:45:23,18/02/2019 18:38:29,3186,18/02/2019 18:06:20,18/02/2019 18:24:04,,19/02/2019 00:02:57,19/02/2019 00:06:01,184,18/02/2019 18:30:28,18/02/2019 18:33:20,172,,
Wales  UK,0055,Newport,18/02/2019,18/02/2019 18:11:31,18/02/2019 20:13:31,7320,18/02/2019 18:54:06,18/02/2019 19:22:07,,18/02/2019 19:28:22,18/02/2019 19:33:42,320,18/02/2019 19:33:52,18/02/2019 19:36:26,154,,
England  UK,0056,Nuneaton,18/02/2019,18/02/2019 18:29:51,18/02/2019 20:09:26,5975,18/02/2019 19:06:52,18/02/2019 19:29:36,,18/02/2019 19:36:12,18/02/2019 19:41:41,329,18/02/2019 19:41:52,18/02/2019 19:44:37,165,,
England  UK,0057,Portsmouth,18/02/2019,18/02/2019 18:14:28,18/02/2019 20:03:32,6544,18/02/2019 18:39:26,18/02/2019 19:09:47,,18/02/2019 19:15:22,18/02/2019 19:20:27,305,18/02/2019 19:21:16,18/02/2019 19:24:00,164,,
England  UK,0059,Barnstaple,18/02/2019,18/02/2019 18:16:10,18/02/2019 20:42:07,8757,18/02/2019 18:56:06,18/02/2019 19:25:21,,18/02/2019 19:30:56,18/02/2019 19:35:30,274,18/02/2019 19:35:45,18/02/2019 19:38:01,136,,
England  UK,0060,Camborne,18/02/2019,18/02/2019 17:46:29,18/02/2019 19:09:49,5000,18/02/2019 18:11:24,18/02/2019 18:31:11,,18/02/2019 18:35:26,18/02/2019 18:40:15,289,18/02/2019 18:40:46,18/02/2019 18:43:37,171,,
England  UK,0061,Rugby,18/02/2019,18/02/2019 18:09:26,18/02/2019 19:25:19,4553,18/02/2019 18:30:22,18/02/2019 18:50:57,,18/02/2019 18:55:32,18/02/2019 18:59:06,214,18/02/2019 18:59:21,18/02/2019 19:01:37,136,,
England  UK,0063,Swindon,18/02/2019,18/02/2019 19:07:32,18/02/2019 22:33:50,12378,18/02/2019 19:31:47,18/02/2019 20:23:25,,18/02/2019 20:42:51,18/02/2019 20:48:19,328,18/02/2019 20:52:12,18/02/2019 20:55:09,177,,
England  UK,0064,Tamworth,18/02/2019,18/02/2019 17:59:07,18/02/2019 19:32:39,5612,18/02/2019 18:37:45,18/02/2019 18:54:35,,18/02/2019 18:58:30,18/02/2019 19:03:29,299,18/02/2019 19:04:03,18/02/2019 19:06:38,155,,
England  UK,0065,Tiverton,18/02/2019,18/02/2019 18:11:02,18/02/2019 19:19:17,4095,18/02/2019 18:44:22,18/02/2019 18:57:39,,18/02/2019 19:00:05,18/02/2019 19:03:45,220,18/02/2019 19:04:11,18/02/2019 19:05:31,80,,
England  UK,0066,Warminster,18/02/2019,18/02/2019 17:37:14,18/02/2019 18:27:48,3034,18/02/2019 18:04:53,18/02/2019 18:13:20,,18/02/2019 18:15:35,18/02/2019 18:19:33,238,18/02/2019 18:19:47,18/02/2019 18:21:51,124,,
England  UK,0067,Winchester,18/02/2019,18/02/2019 18:23:01,18/02/2019 20:10:05,6424,18/02/2019 18:55:25,18/02/2019 19:27:59,,18/02/2019 19:31:14,18/02/2019 19:36:44,330,18/02/2019 19:36:52,18/02/2019 19:39:45,173,,
England  UK,0068,Torquay,18/02/2019,18/02/2019 18:19:19,18/02/2019 19:58:38,5959,18/02/2019 18:42:27,18/02/2019 19:07:58,,18/02/2019 19:12:43,18/02/2019 19:17:48,305,18/02/2019 19:18:43,18/02/2019 19:26:09,446,,
England  UK,0069,Truro,18/02/2019,-,-,-,-,-,,19/02/2019 00:03:25,19/02/2019 00:06:49,204,-,-,,,
England  UK,0071,Leamington Spa,18/02/2019,18/02/2019 18:17:28,18/02/2019 20:38:00,8432,18/02/2019 18:51:04,18/02/2019 19:22:34,,18/02/2019 19:27:19,18/02/2019 19:32:23,304,18/02/2019 19:33:11,18/02/2019 19:35:43,152,,
England  UK,0072,Newbury,18/02/2019,18/02/2019 17:44:01,18/02/2019 19:18:13,5652,18/02/2019 18:20:10,18/02/2019 18:47:32,,18/02/2019 18:52:47,18/02/2019 18:57:41,294,18/02/2019 18:57:59,18/02/2019 19:00:25,146,,
England  UK,0073,Poole,18/02/2019,18/02/2019 18:54:05,18/02/2019 21:22:14,8889,18/02/2019 19:17:29,18/02/2019 19:54:25,,18/02/2019 20:02:31,18/02/2019 20:07:50,319,18/02/2019 20:09:29,18/02/2019 20:12:22,173,,
England  UK,0074,Reading,18/02/2019,18/02/2019 18:56:30,18/02/2019 21:21:31,8701,18/02/2019 19:20:10,18/02/2019 20:03:59,,18/02/2019 20:14:34,18/02/2019 20:19:58,324,18/02/2019 20:22:08,18/02/2019 20:25:17,189,,
England  UK,0075,Sutton Coldfield,18/02/2019,18/02/2019 18:31:27,18/02/2019 20:42:03,7836,18/02/2019 19:15:49,18/02/2019 19:45:21,,18/02/2019 19:52:07,18/02/2019 19:57:31,324,18/02/2019 19:59:08,18/02/2019 20:02:33,205,,
England  UK,0076,Taunton,18/02/2019,-,-,-,-,-,,19/02/2019 00:03:53,19/02/2019 00:07:54,241,-,-,,,
England  UK,0077,West Bromwich,18/02/2019,18/02/2019 20:22:17,18/02/2019 22:34:58,7961,18/02/2019 21:01:16,18/02/2019 21:30:38,,18/02/2019 21:37:24,18/02/2019 21:42:58,334,18/02/2019 21:44:18,18/02/2019 21:47:08,170,,
England  UK,0079,Boscombe,18/02/2019,18/02/2019 18:36:29,18/02/2019 19:52:30,4561,18/02/2019 18:59:36,18/02/2019 19:24:02,,18/02/2019 19:28:27,18/02/2019 19:33:20,293,18/02/2019 19:34:01,18/02/2019 19:36:40,159,,
England  UK,0080,Bridgwater,18/02/2019,18/02/2019 18:22:13,18/02/2019 20:30:50,7717,18/02/2019 19:02:01,18/02/2019 19:30:24,,18/02/2019 19:37:09,18/02/2019 19:42:10,301,18/02/2019 19:43:17,18/02/2019 19:46:27,190,,
Wales  UK,0082,Carmarthen,18/02/2019,18/02/2019 17:54:00,18/02/2019 19:19:09,5109,18/02/2019 18:38:28,18/02/2019 18:53:06,,18/02/2019 18:57:02,18/02/2019 19:02:00,298,18/02/2019 19:02:19,18/02/2019 19:05:05,166,,
England  UK,0083,Penzance,18/02/2019,18/02/2019 18:48:30,18/02/2019 22:37:08,13718,18/02/2019 19:32:41,18/02/2019 20:42:24,,18/02/2019 20:56:30,18/02/2019 21:01:00,270,18/02/2019 21:01:44,18/02/2019 21:09:31,467,,
England  UK,0084,Dudley,18/02/2019,18/02/2019 18:22:03,18/02/2019 20:05:08,6185,18/02/2019 18:53:41,18/02/2019 19:20:23,,18/02/2019 19:24:39,18/02/2019 19:29:38,299,18/02/2019 19:30:22,18/02/2019 19:32:53,151,,
England  UK,0085,Ealing Broadway,18/02/2019,18/02/2019 18:14:10,18/02/2019 19:47:45,5615,18/02/2019 18:50:44,18/02/2019 19:08:31,,18/02/2019 19:12:17,18/02/2019 19:17:16,299,18/02/2019 19:17:50,18/02/2019 19:20:31,161,,
England  UK,0086,Frome,18/02/2019,18/02/2019 18:37:15,18/02/2019 19:44:18,4023,18/02/2019 19:09:13,18/02/2019 19:24:02,,18/02/2019 19:27:28,18/02/2019 19:32:32,304,18/02/2019 19:32:52,18/02/2019 19:35:28,156,,
England  UK,0087,Gloucester,18/02/2019,18/02/2019 18:07:16,18/02/2019 20:52:26,9910,18/02/2019 18:55:11,18/02/2019 19:39:22,,18/02/2019 19:48:58,18/02/2019 19:54:02,304,18/02/2019 19:56:00,18/02/2019 19:59:04,184,,
Channel Islands,0088,Guernsey,18/02/2019,18/02/2019 18:16:58,18/02/2019 19:17:30,3632,18/02/2019 18:37:55,18/02/2019 18:55:26,,18/02/2019 18:59:11,18/02/2019 19:04:20,309,18/02/2019 19:04:58,18/02/2019 19:12:09,431,,
England  UK,0091,Weymouth,18/02/2019,18/02/2019 20:26:58,18/02/2019 22:21:42,6884,18/02/2019 21:06:55,18/02/2019 21:32:14,,18/02/2019 21:36:10,18/02/2019 21:41:09,299,18/02/2019 21:41:33,18/02/2019 21:44:02,149,,
England  UK,0093,Bristol City Centre,18/02/2019,18/02/2019 19:06:57,18/02/2019 21:21:48,8091,18/02/2019 19:34:48,18/02/2019 20:19:28,,18/02/2019 20:25:23,18/02/2019 20:28:51,208,-,-,,,
England  UK,0095,Wigan,18/02/2019,18/02/2019 19:11:05,-,-,18/02/2019 19:54:04,-,,18/02/2019 20:06:49,18/02/2019 20:13:00,371,-,-,,,
Scotland  UK,0096,Aberdeen,18/02/2019,18/02/2019 17:59:00,18/02/2019 20:01:06,7326,18/02/2019 18:22:37,18/02/2019 18:53:14,,18/02/2019 19:00:49,18/02/2019 19:05:53,304,18/02/2019 19:06:21,18/02/2019 19:09:19,178,,
Scotland  UK,0099,Cumbernauld,18/02/2019,18/02/2019 17:41:54,-,-,18/02/2019 18:16:15,-,,18/02/2019 18:19:21,18/02/2019 18:23:39,258,-,-,,,
Scotland  UK,0100,Edinburgh,18/02/2019,18/02/2019 20:03:34,18/02/2019 22:18:04,8070,18/02/2019 20:32:27,18/02/2019 20:59:47,,18/02/2019 21:05:13,18/02/2019 21:09:52,279,18/02/2019 21:10:27,18/02/2019 21:13:10,163,,
Scotland  UK,0102,Glasgow,18/02/2019,18/02/2019 20:04:10,19/02/2019 02:28:29,23059,18/02/2019 20:26:47,18/02/2019 22:45:45,,18/02/2019 23:05:01,18/02/2019 23:10:46,345,18/02/2019 23:13:20,18/02/2019 23:21:00,460,,
England  UK,0103,Wallasey,18/02/2019,18/02/2019 19:01:40,18/02/2019 20:30:24,5324,18/02/2019 19:35:40,18/02/2019 19:57:01,,18/02/2019 20:00:56,18/02/2019 20:05:40,284,18/02/2019 20:05:52,18/02/2019 20:08:34,162,,
England  UK,0104,Halifax,18/02/2019,18/02/2019 18:08:18,18/02/2019 20:49:45,9687,18/02/2019 18:29:49,18/02/2019 19:56:31,,18/02/2019 20:09:27,18/02/2019 20:16:53,446,18/02/2019 20:17:15,18/02/2019 20:24:54,459,,
England  UK,0106,Leeds,18/02/2019,18/02/2019 20:21:51,18/02/2019 23:23:54,10923,18/02/2019 21:05:47,18/02/2019 21:50:32,,18/02/2019 22:00:28,18/02/2019 22:05:36,308,18/02/2019 22:05:50,18/02/2019 22:14:04,494,,
Scotland  UK,0108,Livingston,18/02/2019,18/02/2019 17:46:18,18/02/2019 19:30:10,6232,18/02/2019 18:08:58,18/02/2019 18:37:24,,18/02/2019 18:42:09,18/02/2019 18:47:14,305,18/02/2019 18:47:59,18/02/2019 18:55:52,473,,
Scotland  UK,0110,Perth,18/02/2019,18/02/2019 18:25:03,18/02/2019 20:15:45,6642,18/02/2019 18:56:48,18/02/2019 19:18:02,,18/02/2019 19:21:57,18/02/2019 19:26:53,296,18/02/2019 19:27:23,18/02/2019 19:29:35,132,,
England  UK,0111,Preston,18/02/2019,18/02/2019 18:44:05,18/02/2019 21:50:56,11211,18/02/2019 19:35:09,18/02/2019 20:21:27,,18/02/2019 20:33:53,18/02/2019 20:39:27,334,18/02/2019 20:42:18,18/02/2019 20:45:13,175,,
England  UK,0113,Bradford Idle,18/02/2019,18/02/2019 18:20:38,18/02/2019 19:44:47,5049,18/02/2019 18:42:35,18/02/2019 19:15:10,,18/02/2019 19:20:45,18/02/2019 19:25:44,299,18/02/2019 19:26:40,18/02/2019 19:29:20,160,,
England  UK,0114,Dewsbury,18/02/2019,18/02/2019 18:25:51,18/02/2019 19:56:31,5440,18/02/2019 19:04:43,18/02/2019 19:32:44,,18/02/2019 19:39:00,18/02/2019 19:44:20,320,18/02/2019 19:45:33,18/02/2019 19:48:18,165,,
England  UK,0116,Hull,18/02/2019,18/02/2019 18:00:01,18/02/2019 21:15:44,11743,18/02/2019 18:40:57,18/02/2019 19:13:18,,18/02/2019 19:20:54,18/02/2019 19:27:02,368,18/02/2019 19:29:06,18/02/2019 19:32:04,178,,
England  UK,0117,Middlesbrough,18/02/2019,18/02/2019 18:25:56,18/02/2019 20:31:25,7529,18/02/2019 19:16:34,18/02/2019 19:52:01,,18/02/2019 20:01:16,18/02/2019 20:07:16,360,18/02/2019 20:10:24,18/02/2019 20:17:38,434,,
England  UK,0118,Northwich,18/02/2019,18/02/2019 17:35:28,18/02/2019 19:34:39,7151,18/02/2019 18:19:40,18/02/2019 18:39:38,,18/02/2019 18:43:44,18/02/2019 18:48:22,278,18/02/2019 18:48:32,18/02/2019 18:51:16,164,,
England  UK,0119,Sheffield,18/02/2019,18/02/2019 19:40:00,18/02/2019 21:41:31,7291,18/02/2019 20:28:45,18/02/2019 21:01:25,,18/02/2019 21:12:31,18/02/2019 21:18:12,341,18/02/2019 21:20:31,18/02/2019 21:23:32,181,,
England  UK,0120,Grimsby,18/02/2019,18/02/2019 17:45:06,18/02/2019 18:55:43,4237,18/02/2019 18:07:11,18/02/2019 18:33:35,,18/02/2019 18:39:00,18/02/2019 18:44:29,329,18/02/2019 18:46:04,18/02/2019 18:50:15,251,,
England  UK,0121,York,18/02/2019,-,-,-,-,-,,19/02/2019 00:04:29,19/02/2019 00:08:17,228,-,-,,,
England  UK,0122,Wakefield,18/02/2019,18/02/2019 18:46:15,18/02/2019 20:34:01,6466,18/02/2019 19:31:53,18/02/2019 20:03:53,,18/02/2019 20:15:18,18/02/2019 20:20:55,337,18/02/2019 20:23:42,18/02/2019 20:26:24,162,,
England  UK,0123,Widnes,18/02/2019,18/02/2019 17:51:47,18/02/2019 20:15:38,8631,18/02/2019 18:50:26,18/02/2019 19:38:45,,18/02/2019 19:46:11,18/02/2019 19:52:30,379,18/02/2019 19:53:11,18/02/2019 20:05:29,738,,
England  UK,0125,Stockton,18/02/2019,18/02/2019 18:36:39,-,-,18/02/2019 19:00:07,-,,18/02/2019 19:07:02,18/02/2019 19:12:25,323,-,-,,,
England  UK,0126,Stafford,18/02/2019,18/02/2019 19:24:15,18/02/2019 21:36:16,7921,18/02/2019 19:44:54,18/02/2019 20:56:47,,18/02/2019 21:06:33,18/02/2019 21:11:12,279,18/02/2019 21:11:26,18/02/2019 21:17:46,380,,
England  UK,0127,Redditch,18/02/2019,18/02/2019 18:28:15,18/02/2019 22:02:40,12865,18/02/2019 18:50:12,18/02/2019 20:10:08,,18/02/2019 20:23:44,18/02/2019 20:30:25,401,18/02/2019 20:33:54,18/02/2019 20:43:52,598,,
England  UK,0129,Luton,18/02/2019,18/02/2019 18:25:27,18/02/2019 20:51:58,8791,18/02/2019 18:47:24,18/02/2019 19:27:04,,18/02/2019 19:33:10,18/02/2019 19:39:04,354,18/02/2019 19:40:37,18/02/2019 19:44:45,248,,
England  UK,0131,Macclesfield,18/02/2019,18/02/2019 17:43:01,18/02/2019 19:38:07,6906,18/02/2019 18:03:58,18/02/2019 18:35:21,,18/02/2019 18:40:07,18/02/2019 18:44:50,283,18/02/2019 18:45:23,18/02/2019 18:48:03,160,,
England  UK,0132,Norris Green,18/02/2019,18/02/2019 17:43:23,18/02/2019 18:46:16,3773,18/02/2019 18:04:19,18/02/2019 18:26:41,,18/02/2019 18:30:27,18/02/2019 18:35:21,294,18/02/2019 18:35:43,18/02/2019 18:38:19,156,,
England  UK,0133,Weston-Super-Mare,18/02/2019,18/02/2019 17:46:10,-,-,18/02/2019 18:27:24,-,,18/02/2019 18:31:19,18/02/2019 18:36:43,324,-,-,,,
England  UK,0134,Bolton,18/02/2019,18/02/2019 19:40:41,18/02/2019 22:27:33,10012,18/02/2019 20:24:02,18/02/2019 21:05:29,,18/02/2019 21:17:24,18/02/2019 21:23:49,385,18/02/2019 21:28:15,18/02/2019 21:35:28,433,,
England  UK,0143,St Helens,18/02/2019,18/02/2019 18:19:43,18/02/2019 20:46:51,8828,18/02/2019 19:05:49,18/02/2019 19:49:29,,18/02/2019 19:59:34,18/02/2019 20:04:44,310,18/02/2019 20:05:00,18/02/2019 20:07:30,150,,
Wales  UK,0144,Haverfordwest,18/02/2019,18/02/2019 18:20:20,18/02/2019 19:50:13,5393,18/02/2019 18:55:14,18/02/2019 19:15:32,,18/02/2019 19:19:18,18/02/2019 19:24:42,324,18/02/2019 19:25:06,18/02/2019 19:27:59,173,,
England  UK,0145,Sunderland,18/02/2019,18/02/2019 19:14:00,-,-,18/02/2019 19:53:47,-,,18/02/2019 20:15:23,18/02/2019 20:20:58,335,-,-,,,
England  UK,0146,Farnborough,18/02/2019,18/02/2019 17:48:40,18/02/2019 19:24:45,5765,18/02/2019 18:21:10,18/02/2019 18:42:47,,18/02/2019 18:46:53,18/02/2019 18:51:21,268,18/02/2019 18:51:31,18/02/2019 18:54:00,149,,
England  UK,0147,Yeovil,18/02/2019,18/02/2019 17:54:12,18/02/2019 20:23:26,8954,18/02/2019 18:40:49,18/02/2019 19:08:56,,18/02/2019 19:17:11,18/02/2019 19:22:17,306,18/02/2019 19:23:25,18/02/2019 19:26:21,176,,
England  UK,0148,Hatfield,18/02/2019,18/02/2019 17:56:17,18/02/2019 19:39:33,6196,18/02/2019 18:17:16,18/02/2019 19:11:51,,18/02/2019 19:17:47,18/02/2019 19:22:32,285,18/02/2019 19:23:10,18/02/2019 19:30:19,429,,
Wales  UK,0149,Rhyl,18/02/2019,18/02/2019 17:11:26,18/02/2019 18:21:13,4187,18/02/2019 17:48:36,18/02/2019 18:03:59,,18/02/2019 18:07:44,18/02/2019 18:12:28,284,18/02/2019 18:12:54,18/02/2019 18:15:17,143,,
England  UK,0150,Southport,18/02/2019,18/02/2019 18:10:37,18/02/2019 19:55:26,6289,18/02/2019 18:39:14,18/02/2019 18:56:53,,18/02/2019 19:01:28,18/02/2019 19:06:08,280,18/02/2019 19:06:29,18/02/2019 19:12:03,334,,
England  UK,0152,Eastleigh,18/02/2019,18/02/2019 18:20:22,18/02/2019 19:55:28,5706,18/02/2019 18:59:02,18/02/2019 19:22:10,,18/02/2019 19:26:55,18/02/2019 19:32:23,328,18/02/2019 19:33:08,18/02/2019 19:35:41,153,,
Wales  UK,0153,Abergavenny,18/02/2019,18/02/2019 17:36:02,18/02/2019 18:43:07,4025,18/02/2019 18:07:48,18/02/2019 18:21:57,,18/02/2019 18:25:13,18/02/2019 18:29:41,268,18/02/2019 18:30:01,18/02/2019 18:37:07,426,,
