Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0026,Dunstable,20/05/2019,20/05/2019 17:45:40,-,-,20/05/2019 18:20:27,-,,20/05/2019 18:51:04,20/05/2019 18:55:57,293,-,-,,,
England  UK,0028,Stourbridge,20/05/2019,20/05/2019 18:12:31,20/05/2019 19:29:48,4637,20/05/2019 18:46:36,20/05/2019 19:07:32,,20/05/2019 19:12:47,20/05/2019 19:17:31,284,20/05/2019 19:18:13,20/05/2019 19:23:19,306,,
England  UK,0029,Brighton,20/05/2019,20/05/2019 19:29:10,20/05/2019 21:47:50,8320,20/05/2019 20:14:05,20/05/2019 20:46:51,,20/05/2019 20:53:47,20/05/2019 20:58:01,254,20/05/2019 20:58:19,20/05/2019 21:04:21,362,,
England  UK,0031,Arnold,20/05/2019,20/05/2019 17:46:18,20/05/2019 20:06:31,8413,20/05/2019 18:27:15,20/05/2019 18:59:30,,20/05/2019 19:05:25,20/05/2019 19:10:29,304,20/05/2019 19:10:46,20/05/2019 19:15:12,266,,
England  UK,0032,Boston,20/05/2019,20/05/2019 17:40:00,20/05/2019 18:44:52,3892,20/05/2019 18:24:04,20/05/2019 18:34:58,,20/05/2019 18:36:43,20/05/2019 18:39:42,179,20/05/2019 18:40:03,20/05/2019 18:41:48,105,,
England  UK,0033,Cambridge,20/05/2019,20/05/2019 19:12:37,20/05/2019 20:40:12,5255,20/05/2019 19:42:49,20/05/2019 20:12:56,,20/05/2019 20:17:21,20/05/2019 20:22:25,304,20/05/2019 20:23:18,20/05/2019 20:28:36,318,,
England  UK,0034,Chelmsford,20/05/2019,20/05/2019 18:17:58,20/05/2019 20:48:59,9061,20/05/2019 18:39:57,20/05/2019 19:11:48,,20/05/2019 19:18:24,20/05/2019 19:23:33,309,20/05/2019 19:25:39,20/05/2019 19:32:05,386,,
England  UK,0035,Colchester,20/05/2019,20/05/2019 22:04:01,21/05/2019 00:37:28,9207,20/05/2019 22:09:09,20/05/2019 22:52:47,,20/05/2019 23:00:32,20/05/2019 23:06:51,379,20/05/2019 23:10:07,20/05/2019 23:16:21,374,,
England  UK,0036,Ipswich,20/05/2019,20/05/2019 18:04:49,20/05/2019 20:04:33,7184,20/05/2019 18:27:56,20/05/2019 19:19:10,,20/05/2019 19:28:36,20/05/2019 19:34:09,333,20/05/2019 19:34:32,20/05/2019 19:40:06,334,,
England  UK,0037,Kettering,20/05/2019,20/05/2019 18:00:52,20/05/2019 19:27:32,5200,20/05/2019 18:36:40,20/05/2019 19:03:13,,20/05/2019 19:08:28,20/05/2019 19:13:37,309,20/05/2019 19:14:36,20/05/2019 19:21:11,395,,
England  UK,0039,Leicester,20/05/2019,20/05/2019 19:24:14,20/05/2019 23:01:30,13036,20/05/2019 19:47:23,20/05/2019 20:43:33,,20/05/2019 20:54:58,20/05/2019 21:00:14,316,20/05/2019 21:08:24,20/05/2019 21:16:00,456,,
England  UK,0040,Nottingham,20/05/2019,20/05/2019 19:13:17,20/05/2019 22:21:42,11305,20/05/2019 20:00:50,20/05/2019 20:46:14,,20/05/2019 20:56:00,20/05/2019 21:00:59,299,20/05/2019 21:07:32,20/05/2019 21:08:53,81,,
England  UK,0041,Southend,20/05/2019,20/05/2019 17:49:22,20/05/2019 20:02:09,7967,20/05/2019 18:11:19,20/05/2019 18:49:16,,20/05/2019 18:56:11,20/05/2019 19:01:10,299,20/05/2019 19:02:24,20/05/2019 19:08:18,354,,
England  UK,0045,Bromsgrove,20/05/2019,20/05/2019 17:41:52,20/05/2019 18:57:37,4545,20/05/2019 18:12:07,20/05/2019 18:33:41,,20/05/2019 18:36:46,20/05/2019 18:41:20,274,20/05/2019 18:41:45,20/05/2019 18:46:50,305,,
England  UK,0046,Cannock,20/05/2019,20/05/2019 17:57:04,20/05/2019 19:20:13,4989,20/05/2019 18:32:30,20/05/2019 18:56:23,,20/05/2019 19:01:18,20/05/2019 19:06:18,300,20/05/2019 19:06:51,20/05/2019 19:12:22,331,,
England  UK,0047,Cheltenham,20/05/2019,20/05/2019 18:21:24,20/05/2019 20:11:30,6606,20/05/2019 18:43:29,20/05/2019 19:10:09,,20/05/2019 19:15:34,20/05/2019 19:20:37,303,20/05/2019 19:21:27,20/05/2019 19:27:28,361,,
England  UK,0048,Congleton,20/05/2019,20/05/2019 18:16:15,20/05/2019 19:30:29,4454,20/05/2019 18:53:09,20/05/2019 19:11:22,,20/05/2019 19:15:17,20/05/2019 19:18:55,218,20/05/2019 19:19:05,20/05/2019 19:24:07,302,,
England  UK,0049,Croydon,20/05/2019,20/05/2019 17:47:52,20/05/2019 19:24:08,5776,20/05/2019 18:08:51,20/05/2019 18:28:10,,20/05/2019 18:34:45,20/05/2019 18:44:19,574,20/05/2019 18:45:02,20/05/2019 19:01:39,997,,
England  UK,0050,Eastbourne,20/05/2019,20/05/2019 18:21:35,20/05/2019 21:16:31,10496,20/05/2019 19:03:49,20/05/2019 19:45:52,,20/05/2019 19:53:37,20/05/2019 19:58:56,319,20/05/2019 20:01:57,20/05/2019 20:08:47,410,,
England  UK,0052,Bedford,20/05/2019,20/05/2019 18:27:36,20/05/2019 20:52:27,8691,20/05/2019 18:50:46,20/05/2019 19:34:10,,20/05/2019 19:43:56,20/05/2019 19:49:20,324,20/05/2019 19:51:59,20/05/2019 19:52:29,30,,
England  UK,0053,Hereford,20/05/2019,20/05/2019 18:10:52,20/05/2019 21:05:15,10463,20/05/2019 18:34:17,20/05/2019 19:19:37,,20/05/2019 19:30:13,20/05/2019 19:35:42,329,20/05/2019 19:38:37,20/05/2019 19:45:31,414,,
England  UK,0054,Hitchin,20/05/2019,20/05/2019 18:15:20,20/05/2019 19:15:28,3608,20/05/2019 18:36:14,20/05/2019 18:53:45,,20/05/2019 18:58:10,20/05/2019 19:02:54,284,20/05/2019 19:03:31,20/05/2019 19:08:39,308,,
Wales  UK,0055,Newport,20/05/2019,20/05/2019 18:13:49,20/05/2019 20:19:50,7561,20/05/2019 18:56:32,20/05/2019 19:25:37,,20/05/2019 19:31:43,20/05/2019 19:35:31,228,20/05/2019 19:35:43,20/05/2019 19:41:43,360,,
England  UK,0056,Nuneaton,20/05/2019,20/05/2019 18:15:32,20/05/2019 20:00:14,6282,20/05/2019 18:53:14,20/05/2019 19:16:53,,20/05/2019 19:23:29,20/05/2019 19:28:52,323,20/05/2019 19:29:11,20/05/2019 19:34:53,342,,
England  UK,0057,Portsmouth,20/05/2019,20/05/2019 17:47:38,20/05/2019 19:42:21,6883,20/05/2019 18:12:34,20/05/2019 18:43:46,,20/05/2019 18:49:31,20/05/2019 18:54:32,301,20/05/2019 18:56:01,20/05/2019 19:02:13,372,,
England  UK,0059,Barnstaple,20/05/2019,20/05/2019 18:20:13,20/05/2019 20:50:53,9040,20/05/2019 19:00:04,20/05/2019 19:29:50,,20/05/2019 19:35:45,20/05/2019 19:40:19,274,20/05/2019 19:40:36,20/05/2019 19:46:36,360,,
England  UK,0060,Camborne,20/05/2019,20/05/2019 18:38:04,20/05/2019 20:12:42,5678,20/05/2019 19:02:55,20/05/2019 19:26:59,,20/05/2019 19:31:24,20/05/2019 19:35:43,259,20/05/2019 19:36:10,20/05/2019 19:40:48,278,,
England  UK,0061,Rugby,20/05/2019,20/05/2019 18:12:15,20/05/2019 19:33:50,4895,20/05/2019 18:33:09,20/05/2019 18:54:02,,20/05/2019 18:58:38,20/05/2019 19:03:42,304,20/05/2019 19:04:00,20/05/2019 19:09:45,345,,
England  UK,0063,Swindon,20/05/2019,20/05/2019 19:08:15,20/05/2019 22:47:42,13167,20/05/2019 19:32:32,20/05/2019 20:25:37,,20/05/2019 20:45:33,20/05/2019 20:51:50,377,20/05/2019 20:56:07,20/05/2019 21:03:48,461,,
England  UK,0064,Tamworth,20/05/2019,20/05/2019 17:52:46,20/05/2019 19:30:32,5866,20/05/2019 18:31:17,20/05/2019 18:48:32,,20/05/2019 18:52:37,20/05/2019 18:58:16,339,20/05/2019 18:58:55,20/05/2019 19:04:07,312,,
England  UK,0065,Tiverton,20/05/2019,20/05/2019 18:11:05,20/05/2019 19:25:31,4466,20/05/2019 18:44:31,20/05/2019 18:58:46,,20/05/2019 19:01:42,20/05/2019 19:05:56,254,20/05/2019 19:06:30,20/05/2019 19:10:34,244,,
England  UK,0066,Warminster,20/05/2019,20/05/2019 17:40:34,20/05/2019 18:35:10,3276,20/05/2019 18:08:07,20/05/2019 18:17:14,,20/05/2019 18:19:40,20/05/2019 18:23:54,254,20/05/2019 18:24:14,20/05/2019 18:28:57,283,,
England  UK,0067,Winchester,20/05/2019,20/05/2019 18:16:41,20/05/2019 19:55:16,5915,20/05/2019 18:49:29,20/05/2019 19:17:06,,20/05/2019 19:20:32,20/05/2019 19:24:15,223,20/05/2019 19:24:31,20/05/2019 19:29:58,327,,
England  UK,0068,Torquay,20/05/2019,20/05/2019 18:10:28,-,-,20/05/2019 18:33:36,-,,20/05/2019 19:04:07,20/05/2019 19:08:55,288,-,-,,,
England  UK,0069,Truro,20/05/2019,20/05/2019 17:55:38,20/05/2019 19:28:16,5558,20/05/2019 18:41:22,20/05/2019 19:04:52,,20/05/2019 19:10:17,20/05/2019 19:14:57,280,20/05/2019 19:15:34,20/05/2019 19:21:30,356,,
England  UK,0071,Leamington Spa,20/05/2019,20/05/2019 18:11:33,20/05/2019 20:38:02,8789,20/05/2019 18:45:18,20/05/2019 19:17:37,,20/05/2019 19:22:42,20/05/2019 19:28:02,320,20/05/2019 19:29:06,20/05/2019 19:34:26,320,,
England  UK,0072,Newbury,20/05/2019,20/05/2019 17:45:50,20/05/2019 19:27:19,6089,20/05/2019 18:23:49,20/05/2019 18:52:09,,20/05/2019 18:57:44,20/05/2019 19:03:03,319,20/05/2019 19:03:18,20/05/2019 19:08:32,314,,
England  UK,0073,Poole,20/05/2019,20/05/2019 18:56:45,20/05/2019 21:36:21,9576,20/05/2019 19:21:08,20/05/2019 19:59:25,,20/05/2019 20:08:01,20/05/2019 20:13:04,303,20/05/2019 20:16:35,20/05/2019 20:23:15,400,,
England  UK,0074,Reading,20/05/2019,20/05/2019 18:53:24,20/05/2019 21:26:54,9210,20/05/2019 19:16:50,20/05/2019 20:01:56,,20/05/2019 20:13:21,20/05/2019 20:18:26,305,20/05/2019 20:20:45,20/05/2019 20:28:29,464,,
England  UK,0075,Sutton Coldfield,20/05/2019,20/05/2019 18:27:15,20/05/2019 20:38:58,7903,20/05/2019 19:09:31,20/05/2019 19:39:42,,20/05/2019 19:45:48,20/05/2019 19:50:27,279,20/05/2019 19:52:07,20/05/2019 19:58:17,370,,
England  UK,0076,Taunton,20/05/2019,20/05/2019 18:32:42,20/05/2019 20:38:36,7554,20/05/2019 18:57:53,20/05/2019 19:28:28,,20/05/2019 19:38:13,20/05/2019 19:43:07,294,20/05/2019 19:44:48,20/05/2019 19:50:28,340,,
England  UK,0077,West Bromwich,20/05/2019,20/05/2019 20:21:57,20/05/2019 22:42:59,8462,20/05/2019 21:01:57,20/05/2019 21:34:48,,20/05/2019 21:41:53,20/05/2019 21:45:47,234,20/05/2019 21:47:52,20/05/2019 21:53:23,331,,
England  UK,0079,Boscombe,20/05/2019,20/05/2019 18:31:59,20/05/2019 19:57:45,5146,20/05/2019 18:55:07,20/05/2019 19:24:38,,20/05/2019 19:29:13,20/05/2019 19:34:23,310,20/05/2019 19:35:18,20/05/2019 19:39:23,245,,
England  UK,0080,Bridgwater,20/05/2019,-,-,-,-,-,,21/05/2019 00:01:29,21/05/2019 00:04:24,175,-,-,,,
Wales  UK,0082,Carmarthen,20/05/2019,20/05/2019 17:56:21,-,-,20/05/2019 18:40:24,-,,20/05/2019 18:43:39,20/05/2019 18:48:43,304,-,-,,,
England  UK,0083,Penzance,20/05/2019,20/05/2019 18:01:18,20/05/2019 19:13:16,4318,20/05/2019 18:31:53,20/05/2019 18:51:43,,20/05/2019 18:54:48,20/05/2019 18:56:31,103,20/05/2019 18:57:10,20/05/2019 18:58:25,75,,
England  UK,0084,Dudley,20/05/2019,20/05/2019 18:33:21,20/05/2019 20:22:57,6576,20/05/2019 19:08:17,20/05/2019 19:35:40,,20/05/2019 19:40:16,20/05/2019 19:45:04,288,20/05/2019 19:45:43,20/05/2019 19:50:46,303,,
England  UK,0085,Ealing Broadway,20/05/2019,20/05/2019 18:25:05,20/05/2019 20:04:14,5949,20/05/2019 19:01:18,20/05/2019 19:20:16,,20/05/2019 19:24:11,20/05/2019 19:27:50,219,20/05/2019 19:28:23,20/05/2019 19:36:21,478,,
England  UK,0086,Frome,20/05/2019,20/05/2019 17:57:38,20/05/2019 19:08:58,4280,20/05/2019 18:29:59,20/05/2019 18:45:54,,20/05/2019 18:49:29,20/05/2019 18:54:28,299,20/05/2019 18:54:44,20/05/2019 18:59:44,300,,
England  UK,0087,Gloucester,20/05/2019,20/05/2019 18:16:14,20/05/2019 21:11:48,10534,20/05/2019 19:04:10,20/05/2019 19:50:17,,20/05/2019 20:00:43,20/05/2019 20:06:07,324,20/05/2019 20:08:20,20/05/2019 20:14:14,354,,
Channel Islands,0088,Guernsey,20/05/2019,20/05/2019 18:57:44,20/05/2019 19:57:51,3607,20/05/2019 19:18:36,20/05/2019 19:37:10,,20/05/2019 19:40:56,20/05/2019 19:44:34,218,20/05/2019 19:45:16,20/05/2019 19:52:30,434,,
England  UK,0091,Weymouth,20/05/2019,20/05/2019 20:37:04,20/05/2019 22:47:57,7853,20/05/2019 21:16:58,20/05/2019 21:44:02,,20/05/2019 21:48:08,20/05/2019 21:52:51,283,20/05/2019 21:53:25,20/05/2019 21:57:30,245,,
England  UK,0093,Bristol City Centre,20/05/2019,20/05/2019 18:56:45,20/05/2019 21:17:16,8431,20/05/2019 19:23:54,20/05/2019 20:09:43,,20/05/2019 20:17:08,20/05/2019 20:21:58,290,20/05/2019 20:22:27,20/05/2019 20:23:48,81,,
England  UK,0095,Wigan,20/05/2019,20/05/2019 19:03:17,20/05/2019 22:01:37,10700,20/05/2019 19:46:22,20/05/2019 20:34:41,,20/05/2019 20:49:06,20/05/2019 20:54:16,310,20/05/2019 20:54:43,20/05/2019 21:03:48,545,,
Scotland  UK,0096,Aberdeen,20/05/2019,20/05/2019 18:09:30,20/05/2019 20:23:14,8024,20/05/2019 18:32:39,20/05/2019 19:10:04,,20/05/2019 19:18:09,20/05/2019 19:23:28,319,20/05/2019 19:23:42,20/05/2019 19:27:59,257,,
Scotland  UK,0099,Cumbernauld,20/05/2019,20/05/2019 18:58:47,20/05/2019 20:10:38,4311,20/05/2019 19:33:22,20/05/2019 19:50:11,,20/05/2019 19:54:36,20/05/2019 19:59:01,265,20/05/2019 19:59:45,20/05/2019 20:05:16,331,,
Scotland  UK,0100,Edinburgh,20/05/2019,20/05/2019 20:05:37,20/05/2019 22:24:55,8358,20/05/2019 20:33:57,20/05/2019 21:02:20,,20/05/2019 21:07:45,20/05/2019 21:12:31,286,20/05/2019 21:13:12,20/05/2019 21:18:17,305,,
Scotland  UK,0102,Glasgow,20/05/2019,20/05/2019 20:09:05,21/05/2019 03:21:44,25959,20/05/2019 20:31:46,20/05/2019 23:04:41,,20/05/2019 23:27:28,20/05/2019 23:40:08,760,20/05/2019 23:43:09,20/05/2019 23:53:46,637,,
England  UK,0103,Wallasey,20/05/2019,20/05/2019 17:48:33,20/05/2019 19:20:05,5492,20/05/2019 18:24:04,20/05/2019 18:45:35,,20/05/2019 18:49:40,20/05/2019 18:53:15,215,20/05/2019 18:53:27,20/05/2019 18:57:17,230,,
England  UK,0104,Halifax,20/05/2019,20/05/2019 19:06:04,20/05/2019 21:44:49,9525,20/05/2019 19:27:44,20/05/2019 20:52:57,,20/05/2019 21:04:23,20/05/2019 21:10:02,339,20/05/2019 21:10:16,20/05/2019 21:16:26,370,,
England  UK,0106,Leeds,20/05/2019,20/05/2019 20:21:44,20/05/2019 23:23:49,10925,20/05/2019 21:05:41,20/05/2019 21:52:12,,20/05/2019 22:02:28,20/05/2019 22:07:08,280,20/05/2019 22:07:32,20/05/2019 22:13:15,343,,
Scotland  UK,0108,Livingston,20/05/2019,20/05/2019 17:46:34,20/05/2019 19:30:52,6258,20/05/2019 18:08:33,20/05/2019 18:38:04,,20/05/2019 18:42:59,20/05/2019 18:48:09,310,20/05/2019 18:48:52,20/05/2019 18:55:13,381,,
Scotland  UK,0110,Perth,20/05/2019,20/05/2019 18:36:44,20/05/2019 20:34:19,7055,20/05/2019 19:08:30,20/05/2019 19:30:18,,20/05/2019 19:34:53,20/05/2019 19:39:52,299,20/05/2019 19:40:22,20/05/2019 19:45:29,307,,
England  UK,0111,Preston,20/05/2019,20/05/2019 18:42:30,20/05/2019 22:04:18,12108,20/05/2019 19:34:03,20/05/2019 20:21:49,,20/05/2019 20:34:44,20/05/2019 20:39:50,306,20/05/2019 20:46:39,20/05/2019 20:54:23,464,,
England  UK,0113,Bradford Idle,20/05/2019,20/05/2019 18:32:41,20/05/2019 19:57:22,5081,20/05/2019 18:55:37,20/05/2019 19:23:24,,20/05/2019 19:29:10,20/05/2019 19:34:23,313,20/05/2019 19:36:02,20/05/2019 19:42:24,382,,
England  UK,0114,Dewsbury,20/05/2019,20/05/2019 18:01:17,20/05/2019 19:38:11,5814,20/05/2019 18:40:16,20/05/2019 19:09:54,,20/05/2019 19:16:29,20/05/2019 19:20:57,268,20/05/2019 19:21:52,20/05/2019 19:28:01,369,,
England  UK,0116,Hull,20/05/2019,20/05/2019 17:57:50,20/05/2019 21:30:03,12733,20/05/2019 18:38:51,20/05/2019 19:18:35,,20/05/2019 19:26:41,20/05/2019 19:31:29,288,20/05/2019 19:33:31,20/05/2019 19:41:14,463,,
England  UK,0117,Middlesbrough,20/05/2019,20/05/2019 18:33:03,20/05/2019 20:36:17,7394,20/05/2019 19:23:43,20/05/2019 19:59:37,,20/05/2019 20:09:12,20/05/2019 20:12:57,225,20/05/2019 20:14:58,20/05/2019 20:21:56,418,,
England  UK,0118,Northwich,20/05/2019,20/05/2019 17:40:51,20/05/2019 19:44:38,7427,20/05/2019 18:24:48,20/05/2019 18:45:15,,20/05/2019 18:49:31,20/05/2019 18:54:30,299,20/05/2019 18:54:40,20/05/2019 18:59:27,287,,
England  UK,0119,Sheffield,20/05/2019,20/05/2019 19:30:50,20/05/2019 21:16:20,6330,20/05/2019 20:19:25,20/05/2019 20:43:58,,20/05/2019 20:50:44,20/05/2019 20:55:32,288,20/05/2019 20:57:02,20/05/2019 21:04:18,436,,
England  UK,0120,Grimsby,20/05/2019,20/05/2019 17:49:55,20/05/2019 19:02:56,4381,20/05/2019 18:11:59,20/05/2019 18:38:36,,20/05/2019 18:44:21,20/05/2019 18:49:20,299,20/05/2019 18:50:06,20/05/2019 18:56:08,362,,
England  UK,0121,York,20/05/2019,20/05/2019 17:54:32,20/05/2019 20:27:11,9159,20/05/2019 18:36:42,20/05/2019 19:18:23,,20/05/2019 19:27:39,20/05/2019 19:33:13,334,20/05/2019 19:33:35,20/05/2019 19:40:56,441,,
England  UK,0122,Wakefield,20/05/2019,20/05/2019 18:44:19,20/05/2019 20:35:10,6651,20/05/2019 19:28:44,20/05/2019 20:00:43,,20/05/2019 20:12:08,20/05/2019 20:17:22,314,20/05/2019 20:20:01,20/05/2019 20:28:56,535,,
England  UK,0123,Widnes,20/05/2019,20/05/2019 17:51:08,20/05/2019 20:14:36,8608,20/05/2019 18:49:47,20/05/2019 19:41:06,,20/05/2019 19:48:32,20/05/2019 19:54:16,344,20/05/2019 19:55:04,20/05/2019 20:04:32,568,,
England  UK,0125,Stockton,20/05/2019,20/05/2019 18:24:41,20/05/2019 19:59:58,5717,20/05/2019 18:47:47,20/05/2019 19:28:20,,20/05/2019 19:36:06,20/05/2019 19:41:19,313,20/05/2019 19:45:25,20/05/2019 19:52:57,452,,
England  UK,0126,Stafford,20/05/2019,-,-,-,-,-,,21/05/2019 00:03:19,21/05/2019 00:06:08,169,-,-,,,
England  UK,0127,Redditch,20/05/2019,20/05/2019 18:29:01,20/05/2019 21:58:05,12544,20/05/2019 18:50:58,20/05/2019 20:11:19,,20/05/2019 20:23:05,20/05/2019 20:27:19,254,20/05/2019 20:31:26,20/05/2019 20:37:40,374,,
England  UK,0129,Luton,20/05/2019,20/05/2019 18:27:22,-,-,20/05/2019 18:49:11,-,,20/05/2019 18:55:27,20/05/2019 19:00:30,303,-,-,,,
England  UK,0131,Macclesfield,20/05/2019,20/05/2019 17:47:38,20/05/2019 19:46:34,7136,20/05/2019 18:08:37,20/05/2019 18:41:31,,20/05/2019 18:45:56,20/05/2019 18:49:35,219,20/05/2019 18:50:11,20/05/2019 18:55:42,331,,
England  UK,0132,Norris Green,20/05/2019,20/05/2019 17:39:35,20/05/2019 18:47:18,4063,20/05/2019 18:00:44,20/05/2019 18:24:21,,20/05/2019 18:28:07,20/05/2019 18:32:56,289,20/05/2019 18:33:34,20/05/2019 18:38:43,309,,
England  UK,0133,Weston-Super-Mare,20/05/2019,20/05/2019 17:43:47,20/05/2019 19:21:00,5833,20/05/2019 18:24:58,20/05/2019 18:55:10,,20/05/2019 18:59:25,20/05/2019 19:04:50,325,20/05/2019 19:05:31,20/05/2019 19:10:37,306,,
England  UK,0134,Bolton,20/05/2019,20/05/2019 19:42:44,20/05/2019 22:40:34,10670,20/05/2019 20:26:45,20/05/2019 21:10:24,,20/05/2019 21:22:50,20/05/2019 21:28:24,334,20/05/2019 21:34:12,20/05/2019 21:40:58,406,,
England  UK,0143,St Helens,20/05/2019,20/05/2019 18:21:49,20/05/2019 20:59:14,9445,20/05/2019 19:09:12,20/05/2019 19:54:06,,20/05/2019 20:04:42,20/05/2019 20:10:11,329,20/05/2019 20:10:33,20/05/2019 20:18:28,475,,
Wales  UK,0144,Haverfordwest,20/05/2019,20/05/2019 18:15:05,20/05/2019 19:51:02,5757,20/05/2019 18:50:56,20/05/2019 19:12:01,,20/05/2019 19:15:57,20/05/2019 19:20:56,299,20/05/2019 19:21:14,20/05/2019 19:27:58,404,,
England  UK,0145,Sunderland,20/05/2019,20/05/2019 19:23:03,20/05/2019 21:17:44,6881,20/05/2019 20:02:43,20/05/2019 20:37:47,,20/05/2019 21:00:03,20/05/2019 21:04:49,286,20/05/2019 21:05:12,20/05/2019 21:09:58,286,,
England  UK,0146,Farnborough,20/05/2019,20/05/2019 17:40:44,20/05/2019 19:18:30,5866,20/05/2019 18:12:57,20/05/2019 18:34:51,,20/05/2019 18:38:56,20/05/2019 18:43:25,269,20/05/2019 18:43:35,20/05/2019 18:47:34,239,,
England  UK,0147,Yeovil,20/05/2019,20/05/2019 18:13:12,20/05/2019 20:49:55,9403,20/05/2019 19:00:00,20/05/2019 19:29:14,,20/05/2019 19:38:00,20/05/2019 19:42:59,299,20/05/2019 19:44:16,20/05/2019 19:51:08,412,,
England  UK,0148,Hatfield,20/05/2019,20/05/2019 18:02:23,20/05/2019 19:41:27,5944,20/05/2019 18:22:36,20/05/2019 19:18:36,,20/05/2019 19:24:32,20/05/2019 19:28:46,254,20/05/2019 19:29:21,20/05/2019 19:32:47,206,,
Wales  UK,0149,Rhyl,20/05/2019,20/05/2019 17:10:05,20/05/2019 18:22:49,4364,20/05/2019 17:47:18,20/05/2019 18:03:38,,20/05/2019 18:07:23,20/05/2019 18:12:13,290,20/05/2019 18:12:40,20/05/2019 18:17:45,305,,
