Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0032,Boston,10/12/2018,10/12/2018 17:57:22,10/12/2018 20:52:45,10523,10/12/2018 19:28:14,10/12/2018 20:12:20,,10/12/2018 20:18:26,10/12/2018 20:22:20,234,10/12/2018 20:23:17,10/12/2018 20:40:23,1026,,
England  UK,0033,Cambridge,10/12/2018,10/12/2018 19:18:11,10/12/2018 20:52:39,5668,10/12/2018 19:48:18,10/12/2018 20:16:35,,10/12/2018 20:21:00,10/12/2018 20:24:35,215,10/12/2018 20:25:14,10/12/2018 20:41:20,966,,
England  UK,0034,Chelmsford,10/12/2018,10/12/2018 18:33:28,10/12/2018 21:30:19,10611,10/12/2018 18:55:44,10/12/2018 19:36:44,,10/12/2018 19:45:00,10/12/2018 19:49:53,293,10/12/2018 19:51:43,10/12/2018 20:07:56,973,,
England  UK,0035,Colchester,10/12/2018,10/12/2018 22:16:48,11/12/2018 00:59:38,9770,10/12/2018 22:21:50,10/12/2018 23:07:58,,10/12/2018 23:15:04,10/12/2018 23:19:57,293,10/12/2018 23:21:16,10/12/2018 23:37:53,997,,
England  UK,0036,Ipswich,10/12/2018,10/12/2018 18:04:58,10/12/2018 20:09:08,7450,10/12/2018 18:28:04,10/12/2018 19:22:43,,10/12/2018 19:29:49,10/12/2018 19:32:58,189,10/12/2018 19:33:11,10/12/2018 19:46:08,777,,
England  UK,0037,Kettering,10/12/2018,10/12/2018 17:56:12,10/12/2018 19:26:28,5416,10/12/2018 18:31:55,10/12/2018 18:53:36,,10/12/2018 18:58:41,10/12/2018 19:03:35,294,10/12/2018 19:04:38,10/12/2018 19:20:33,955,,
England  UK,0039,Leicester,10/12/2018,10/12/2018 19:20:19,10/12/2018 22:47:14,12415,10/12/2018 19:43:36,10/12/2018 20:36:38,,10/12/2018 20:47:13,10/12/2018 20:52:18,305,10/12/2018 20:54:35,10/12/2018 21:10:42,967,,
England  UK,0040,Nottingham,10/12/2018,10/12/2018 21:08:30,11/12/2018 01:09:15,14445,10/12/2018 21:56:28,10/12/2018 23:06:08,,10/12/2018 23:17:04,10/12/2018 23:22:19,315,10/12/2018 23:25:19,10/12/2018 23:26:57,98,,
England  UK,0041,Southend,10/12/2018,10/12/2018 18:14:11,10/12/2018 20:34:12,8401,10/12/2018 18:36:37,10/12/2018 19:12:48,,10/12/2018 19:19:14,10/12/2018 19:24:29,315,10/12/2018 19:25:35,10/12/2018 19:41:54,979,,
England  UK,0045,Bromsgrove,10/12/2018,10/12/2018 17:39:15,10/12/2018 18:58:09,4734,10/12/2018 18:09:47,10/12/2018 18:30:01,,10/12/2018 18:32:56,10/12/2018 18:37:09,253,10/12/2018 18:37:32,10/12/2018 18:53:01,929,,
England  UK,0046,Cannock,10/12/2018,10/12/2018 17:54:36,10/12/2018 19:18:03,5007,10/12/2018 18:28:33,10/12/2018 18:46:30,,10/12/2018 18:50:46,10/12/2018 18:55:05,259,10/12/2018 18:55:35,10/12/2018 19:11:36,961,,
England  UK,0047,Cheltenham,10/12/2018,10/12/2018 18:16:26,10/12/2018 20:13:40,7034,10/12/2018 18:38:34,10/12/2018 19:04:23,,10/12/2018 19:09:18,10/12/2018 19:13:47,269,10/12/2018 19:14:28,10/12/2018 19:30:15,947,,
England  UK,0048,Congleton,10/12/2018,10/12/2018 18:23:45,10/12/2018 19:49:16,5131,10/12/2018 19:01:32,10/12/2018 19:19:05,,10/12/2018 19:22:51,10/12/2018 19:27:34,283,10/12/2018 19:27:45,10/12/2018 19:43:39,954,,
England  UK,0049,Croydon,10/12/2018,10/12/2018 17:50:04,10/12/2018 19:30:38,6034,10/12/2018 18:10:58,10/12/2018 18:29:10,,10/12/2018 18:35:26,10/12/2018 18:44:39,553,10/12/2018 18:45:08,10/12/2018 19:08:40,1412,,
England  UK,0050,Eastbourne,10/12/2018,10/12/2018 18:18:04,10/12/2018 21:12:44,10480,10/12/2018 18:59:20,10/12/2018 19:39:13,,10/12/2018 19:46:09,10/12/2018 19:51:38,329,10/12/2018 19:52:50,10/12/2018 20:09:03,973,,
England  UK,0052,Bedford,10/12/2018,10/12/2018 18:48:18,-,-,10/12/2018 19:13:34,-,,10/12/2018 19:29:30,10/12/2018 19:32:39,189,-,-,,,
England  UK,0053,Hereford,10/12/2018,10/12/2018 18:06:02,10/12/2018 21:02:31,10589,10/12/2018 18:28:37,10/12/2018 19:11:19,,10/12/2018 19:20:45,10/12/2018 19:25:00,255,10/12/2018 19:28:57,10/12/2018 19:45:20,983,,
England  UK,0054,Hitchin,10/12/2018,-,-,-,-,-,,11/12/2018 08:00:31,11/12/2018 08:03:00,149,-,-,,,
Wales  UK,0055,Newport,10/12/2018,10/12/2018 18:13:37,10/12/2018 20:26:29,7972,10/12/2018 18:56:03,10/12/2018 19:23:24,,10/12/2018 19:29:09,10/12/2018 19:33:53,284,10/12/2018 19:34:07,10/12/2018 19:49:56,949,,
England  UK,0056,Nuneaton,10/12/2018,10/12/2018 18:17:39,10/12/2018 20:27:14,7775,10/12/2018 18:54:42,10/12/2018 19:22:45,,10/12/2018 19:29:00,10/12/2018 19:34:05,305,10/12/2018 19:35:18,10/12/2018 19:52:04,1006,,
England  UK,0057,Portsmouth,10/12/2018,10/12/2018 18:18:45,10/12/2018 20:17:55,7150,10/12/2018 18:42:53,10/12/2018 19:12:28,,10/12/2018 19:17:54,10/12/2018 19:22:12,258,10/12/2018 19:22:55,10/12/2018 19:38:48,953,,
England  UK,0059,Barnstaple,10/12/2018,10/12/2018 19:15:54,10/12/2018 21:20:14,7460,10/12/2018 19:21:37,10/12/2018 19:50:16,,10/12/2018 19:55:52,10/12/2018 20:00:00,248,10/12/2018 20:00:34,10/12/2018 20:16:17,943,,
England  UK,0060,Camborne,10/12/2018,10/12/2018 17:48:25,10/12/2018 19:21:54,5609,10/12/2018 18:12:31,10/12/2018 18:31:35,,10/12/2018 18:35:31,10/12/2018 18:39:54,263,10/12/2018 18:40:30,10/12/2018 18:56:13,943,,
England  UK,0061,Rugby,10/12/2018,10/12/2018 18:12:07,10/12/2018 19:41:31,5364,10/12/2018 18:33:03,10/12/2018 18:52:57,,10/12/2018 18:57:33,10/12/2018 19:01:17,224,10/12/2018 19:01:29,10/12/2018 19:17:38,969,,
England  UK,0063,Swindon,10/12/2018,10/12/2018 19:01:13,10/12/2018 22:43:55,13362,10/12/2018 19:25:15,10/12/2018 20:16:28,,10/12/2018 20:35:23,10/12/2018 20:40:54,331,10/12/2018 20:44:10,10/12/2018 21:00:52,1002,,
England  UK,0064,Tamworth,10/12/2018,10/12/2018 17:52:46,10/12/2018 19:38:51,6365,10/12/2018 18:31:24,10/12/2018 18:47:50,,10/12/2018 18:51:36,10/12/2018 18:56:05,269,10/12/2018 18:56:39,10/12/2018 19:12:59,980,,
England  UK,0065,Tiverton,10/12/2018,10/12/2018 18:08:03,-,-,10/12/2018 18:29:01,-,,10/12/2018 18:30:56,10/12/2018 18:33:59,183,-,-,,,
England  UK,0066,Warminster,10/12/2018,10/12/2018 17:41:12,10/12/2018 18:42:56,3704,10/12/2018 18:08:19,10/12/2018 18:16:31,,10/12/2018 18:18:37,10/12/2018 18:22:05,208,10/12/2018 18:22:18,10/12/2018 18:36:51,873,,
England  UK,0067,Winchester,10/12/2018,10/12/2018 18:18:58,10/12/2018 20:13:33,6875,10/12/2018 18:50:58,10/12/2018 19:23:26,,10/12/2018 19:26:41,10/12/2018 19:30:21,220,10/12/2018 19:30:27,10/12/2018 19:46:33,966,,
England  UK,0068,Torquay,10/12/2018,10/12/2018 18:25:50,10/12/2018 20:09:20,6210,10/12/2018 18:48:58,10/12/2018 19:13:51,,10/12/2018 19:18:07,10/12/2018 19:21:55,228,10/12/2018 19:22:19,10/12/2018 19:37:33,914,,
England  UK,0069,Truro,10/12/2018,10/12/2018 18:02:44,10/12/2018 19:41:19,5915,10/12/2018 18:46:47,10/12/2018 19:08:47,,10/12/2018 19:13:43,10/12/2018 19:18:22,279,10/12/2018 19:18:59,10/12/2018 19:34:45,946,,
England  UK,0071,Leamington Spa,10/12/2018,10/12/2018 18:10:19,10/12/2018 20:44:49,9270,10/12/2018 18:44:10,10/12/2018 19:15:20,,10/12/2018 19:20:05,10/12/2018 19:24:49,284,10/12/2018 19:25:40,10/12/2018 19:42:04,984,,
England  UK,0072,Newbury,10/12/2018,10/12/2018 17:53:39,10/12/2018 19:39:18,6339,10/12/2018 18:29:35,10/12/2018 18:55:53,,10/12/2018 19:00:58,10/12/2018 19:05:52,294,10/12/2018 19:06:07,10/12/2018 19:22:10,963,,
England  UK,0073,Poole,10/12/2018,10/12/2018 18:56:49,10/12/2018 21:39:57,9788,10/12/2018 19:20:08,10/12/2018 19:56:45,,10/12/2018 20:04:51,10/12/2018 20:09:40,289,10/12/2018 20:12:48,10/12/2018 20:29:25,997,,
England  UK,0074,Reading,10/12/2018,10/12/2018 18:51:29,10/12/2018 21:27:58,9389,10/12/2018 19:14:57,10/12/2018 19:57:47,,10/12/2018 20:08:12,10/12/2018 20:12:36,264,10/12/2018 20:14:32,10/12/2018 20:30:53,981,,
England  UK,0075,Sutton Coldfield,10/12/2018,10/12/2018 18:21:14,10/12/2018 20:39:46,8312,10/12/2018 19:03:13,10/12/2018 19:32:11,,10/12/2018 19:37:56,10/12/2018 19:42:25,269,10/12/2018 19:44:06,10/12/2018 19:59:58,952,,
England  UK,0076,Taunton,10/12/2018,10/12/2018 18:23:30,10/12/2018 20:34:03,7833,10/12/2018 18:47:32,10/12/2018 19:16:32,,10/12/2018 19:25:08,10/12/2018 19:29:48,280,10/12/2018 19:31:01,10/12/2018 19:47:04,963,,
England  UK,0077,West Bromwich,10/12/2018,10/12/2018 20:20:04,10/12/2018 22:44:16,8652,10/12/2018 20:59:19,10/12/2018 21:26:58,,10/12/2018 21:33:53,10/12/2018 21:38:42,289,10/12/2018 21:40:05,10/12/2018 21:56:18,973,,
England  UK,0079,Boscombe,10/12/2018,10/12/2018 18:24:42,10/12/2018 19:51:21,5199,10/12/2018 18:46:49,10/12/2018 19:11:04,,10/12/2018 19:15:20,10/12/2018 19:19:30,250,10/12/2018 19:20:07,10/12/2018 19:35:46,939,,
England  UK,0080,Bridgwater,10/12/2018,10/12/2018 18:16:42,10/12/2018 20:36:21,8379,10/12/2018 18:54:59,10/12/2018 19:23:17,,10/12/2018 19:29:33,10/12/2018 19:34:13,280,10/12/2018 19:35:02,10/12/2018 19:51:17,975,,
Wales  UK,0082,Carmarthen,10/12/2018,10/12/2018 17:38:44,10/12/2018 19:15:03,5779,10/12/2018 18:22:51,10/12/2018 18:37:08,,10/12/2018 18:40:43,10/12/2018 18:44:23,220,10/12/2018 18:44:49,10/12/2018 19:00:57,968,,
England  UK,0083,Penzance,10/12/2018,10/12/2018 18:13:26,10/12/2018 21:48:34,12908,10/12/2018 18:33:54,10/12/2018 19:42:56,,10/12/2018 19:56:42,10/12/2018 20:01:36,294,10/12/2018 20:02:23,10/12/2018 20:19:03,1000,,
England  UK,0084,Dudley,10/12/2018,-,-,-,-,-,,11/12/2018 08:00:59,11/12/2018 08:03:48,169,-,-,,,
England  UK,0085,Ealing Broadway,10/12/2018,10/12/2018 18:25:57,10/12/2018 20:10:58,6301,10/12/2018 19:01:54,10/12/2018 19:19:20,,10/12/2018 19:22:55,10/12/2018 19:27:18,263,10/12/2018 19:27:51,10/12/2018 19:44:04,973,,
England  UK,0086,Frome,10/12/2018,10/12/2018 17:58:20,10/12/2018 19:18:00,4780,10/12/2018 18:30:43,10/12/2018 18:45:14,,10/12/2018 18:48:40,10/12/2018 18:53:03,263,10/12/2018 18:53:22,10/12/2018 19:09:06,944,,
England  UK,0087,Gloucester,10/12/2018,10/12/2018 18:13:20,10/12/2018 21:08:56,10536,10/12/2018 18:59:32,10/12/2018 19:43:34,,10/12/2018 19:52:50,10/12/2018 19:57:54,304,10/12/2018 19:59:53,10/12/2018 20:16:13,980,,
Channel Islands,0088,Guernsey,10/12/2018,10/12/2018 18:39:16,10/12/2018 19:47:59,4123,10/12/2018 19:00:13,10/12/2018 19:17:30,,10/12/2018 19:21:05,10/12/2018 19:25:35,270,10/12/2018 19:26:16,10/12/2018 19:42:36,980,,
England  UK,0091,Weymouth,10/12/2018,10/12/2018 19:12:28,10/12/2018 21:15:07,7359,10/12/2018 19:51:26,10/12/2018 20:16:20,,-,-,-,10/12/2018 20:21:08,10/12/2018 20:37:14,966,,
England  UK,0093,Bristol City Centre,10/12/2018,10/12/2018 19:16:46,10/12/2018 22:07:21,10235,10/12/2018 19:44:11,10/12/2018 20:38:19,,10/12/2018 20:46:05,10/12/2018 20:49:54,229,10/12/2018 20:50:06,10/12/2018 21:06:59,1013,,
England  UK,0095,Wigan,10/12/2018,10/12/2018 18:57:46,10/12/2018 21:55:05,10639,10/12/2018 19:41:30,10/12/2018 20:26:22,,10/12/2018 20:39:07,10/12/2018 20:43:52,285,10/12/2018 20:44:09,10/12/2018 20:59:57,948,,
Scotland  UK,0096,Aberdeen,10/12/2018,10/12/2018 18:15:25,10/12/2018 20:28:33,7988,10/12/2018 18:38:26,10/12/2018 19:09:02,,10/12/2018 19:16:17,10/12/2018 19:20:57,280,10/12/2018 19:21:09,10/12/2018 19:36:53,944,,
Scotland  UK,0099,Cumbernauld,10/12/2018,10/12/2018 17:45:44,10/12/2018 19:06:14,4830,10/12/2018 18:20:36,10/12/2018 18:36:56,,10/12/2018 18:40:21,10/12/2018 18:44:35,254,10/12/2018 18:45:04,10/12/2018 19:00:44,940,,
Scotland  UK,0100,Edinburgh,10/12/2018,10/12/2018 20:03:35,10/12/2018 22:30:30,8815,10/12/2018 20:32:17,10/12/2018 20:59:34,,10/12/2018 21:04:39,10/12/2018 21:08:58,259,10/12/2018 21:09:30,10/12/2018 21:25:25,955,,
Scotland  UK,0102,Glasgow,10/12/2018,10/12/2018 19:58:52,11/12/2018 02:35:39,23807,10/12/2018 20:21:31,10/12/2018 22:45:39,,10/12/2018 23:04:55,10/12/2018 23:10:09,314,10/12/2018 23:12:42,10/12/2018 23:28:49,967,,
England  UK,0103,Wallasey,10/12/2018,10/12/2018 18:44:11,10/12/2018 20:24:19,6008,10/12/2018 19:18:21,10/12/2018 19:38:20,,10/12/2018 19:42:16,10/12/2018 19:46:39,263,10/12/2018 19:46:49,10/12/2018 20:02:45,956,,
England  UK,0104,Halifax,10/12/2018,10/12/2018 17:57:21,10/12/2018 20:34:56,9455,10/12/2018 18:18:47,10/12/2018 19:39:29,,10/12/2018 19:49:35,10/12/2018 19:54:29,294,10/12/2018 19:54:47,10/12/2018 20:10:55,968,,
England  UK,0106,Leeds,10/12/2018,10/12/2018 20:03:10,10/12/2018 23:13:29,11419,10/12/2018 20:46:26,10/12/2018 21:31:59,,10/12/2018 21:41:45,10/12/2018 21:47:06,321,10/12/2018 21:47:25,10/12/2018 22:03:48,983,,
Scotland  UK,0108,Livingston,10/12/2018,10/12/2018 17:41:33,10/12/2018 19:31:23,6590,10/12/2018 18:03:30,10/12/2018 18:31:37,,10/12/2018 18:36:12,10/12/2018 18:40:46,274,10/12/2018 18:41:39,10/12/2018 18:57:37,958,,
Scotland  UK,0110,Perth,10/12/2018,10/12/2018 18:25:56,10/12/2018 20:31:44,7548,10/12/2018 18:57:30,10/12/2018 19:19:05,,10/12/2018 19:23:10,10/12/2018 19:31:58,528,10/12/2018 19:33:02,10/12/2018 19:50:02,1020,,
England  UK,0111,Preston,10/12/2018,10/12/2018 18:35:59,10/12/2018 21:51:05,11706,10/12/2018 19:28:05,10/12/2018 20:15:52,,10/12/2018 20:27:38,10/12/2018 20:32:42,304,10/12/2018 20:36:18,10/12/2018 20:52:11,953,,
England  UK,0113,Bradford Idle,10/12/2018,10/12/2018 18:23:31,10/12/2018 19:52:41,5350,10/12/2018 18:45:28,10/12/2018 19:11:53,,10/12/2018 19:17:29,10/12/2018 19:21:52,263,10/12/2018 19:22:42,10/12/2018 19:38:41,959,,
England  UK,0114,Dewsbury,10/12/2018,10/12/2018 17:58:05,10/12/2018 19:39:09,6064,10/12/2018 18:35:51,10/12/2018 19:03:37,,10/12/2018 19:09:43,10/12/2018 19:13:26,223,10/12/2018 19:14:26,10/12/2018 19:30:50,984,,
England  UK,0116,Hull,10/12/2018,10/12/2018 17:56:25,10/12/2018 21:48:50,13945,10/12/2018 18:37:18,10/12/2018 19:08:54,,10/12/2018 19:16:19,10/12/2018 19:21:14,295,10/12/2018 19:22:52,10/12/2018 19:39:49,1017,,
England  UK,0117,Middlesbrough,10/12/2018,10/12/2018 18:24:57,10/12/2018 20:37:31,7954,10/12/2018 19:15:46,10/12/2018 19:50:12,,10/12/2018 19:59:17,10/12/2018 20:04:17,300,10/12/2018 20:07:11,10/12/2018 20:23:24,973,,
England  UK,0118,Northwich,10/12/2018,10/12/2018 17:33:41,10/12/2018 19:44:48,7867,10/12/2018 18:17:38,10/12/2018 18:37:16,,10/12/2018 18:41:11,10/12/2018 18:45:40,269,10/12/2018 18:45:48,10/12/2018 19:01:34,946,,
England  UK,0119,Sheffield,10/12/2018,10/12/2018 19:35:42,10/12/2018 21:46:58,7876,10/12/2018 20:24:14,10/12/2018 20:56:20,,10/12/2018 21:07:06,10/12/2018 21:10:46,220,10/12/2018 21:13:01,10/12/2018 21:29:12,971,,
England  UK,0120,Grimsby,10/12/2018,10/12/2018 17:42:37,10/12/2018 19:00:40,4683,10/12/2018 18:04:41,10/12/2018 18:30:28,,10/12/2018 18:36:13,10/12/2018 18:39:52,219,10/12/2018 18:40:36,10/12/2018 18:55:00,864,,
England  UK,0121,York,10/12/2018,10/12/2018 17:49:09,10/12/2018 20:17:34,8905,10/12/2018 18:27:34,10/12/2018 19:04:24,,10/12/2018 19:12:30,10/12/2018 19:17:18,288,10/12/2018 19:17:30,10/12/2018 19:33:42,972,,
England  UK,0122,Wakefield,10/12/2018,10/12/2018 18:33:57,10/12/2018 20:32:36,7119,10/12/2018 19:17:11,10/12/2018 19:49:41,,10/12/2018 20:00:26,10/12/2018 20:05:26,300,10/12/2018 20:08:20,10/12/2018 20:24:39,979,,
England  UK,0123,Widnes,10/12/2018,10/12/2018 17:48:42,10/12/2018 20:18:43,9001,10/12/2018 18:47:23,10/12/2018 19:35:44,,10/12/2018 19:42:59,10/12/2018 19:49:15,376,10/12/2018 19:50:00,10/12/2018 20:08:35,1115,,
England  UK,0125,Stockton,10/12/2018,10/12/2018 18:25:46,-,-,10/12/2018 18:48:50,-,,10/12/2018 18:54:26,10/12/2018 18:59:34,308,-,-,,,
England  UK,0126,Stafford,10/12/2018,10/12/2018 18:36:20,10/12/2018 20:43:33,7633,10/12/2018 18:56:53,10/12/2018 19:58:33,,10/12/2018 20:07:18,10/12/2018 20:11:17,239,10/12/2018 20:11:26,10/12/2018 20:26:44,918,,
England  UK,0127,Redditch,10/12/2018,10/12/2018 18:27:52,10/12/2018 22:01:59,12847,10/12/2018 18:49:43,10/12/2018 20:07:06,,10/12/2018 20:18:11,10/12/2018 20:23:00,289,10/12/2018 20:26:21,10/12/2018 20:42:48,987,,
England  UK,0129,Luton,10/12/2018,10/12/2018 18:22:58,10/12/2018 20:52:31,8973,10/12/2018 18:44:58,10/12/2018 19:22:45,,10/12/2018 19:28:40,10/12/2018 19:33:45,305,10/12/2018 19:35:12,10/12/2018 19:51:26,974,,
England  UK,0131,Macclesfield,10/12/2018,10/12/2018 17:41:46,10/12/2018 19:49:24,7658,10/12/2018 18:02:44,10/12/2018 18:33:56,,10/12/2018 18:38:11,10/12/2018 18:42:45,274,10/12/2018 18:43:19,10/12/2018 18:59:19,960,,
England  UK,0132,Norris Green,10/12/2018,10/12/2018 17:44:32,10/12/2018 18:59:43,4511,10/12/2018 18:05:39,10/12/2018 18:27:34,,10/12/2018 18:31:20,10/12/2018 18:36:08,288,10/12/2018 18:36:27,10/12/2018 18:52:13,946,,
England  UK,0133,Weston-Super-Mare,10/12/2018,10/12/2018 17:44:54,10/12/2018 19:29:04,6250,10/12/2018 18:26:05,10/12/2018 18:53:57,,10/12/2018 18:57:53,10/12/2018 19:02:31,278,10/12/2018 19:03:17,10/12/2018 19:19:04,947,,
England  UK,0134,Bolton,10/12/2018,10/12/2018 19:33:51,10/12/2018 22:26:24,10353,10/12/2018 20:17:20,10/12/2018 20:58:10,,10/12/2018 21:09:46,10/12/2018 21:14:40,294,10/12/2018 21:17:39,10/12/2018 21:34:09,990,,
England  UK,0143,St Helens,10/12/2018,10/12/2018 18:17:16,10/12/2018 20:44:34,8838,10/12/2018 19:04:22,10/12/2018 19:47:59,,10/12/2018 19:58:04,10/12/2018 20:02:48,284,-,-,,,
Wales  UK,0144,Haverfordwest,10/12/2018,10/12/2018 18:19:02,10/12/2018 19:59:06,6004,10/12/2018 18:54:09,10/12/2018 19:14:16,,10/12/2018 19:17:52,10/12/2018 19:21:40,228,10/12/2018 19:22:10,10/12/2018 19:36:48,878,,
England  UK,0145,Sunderland,10/12/2018,10/12/2018 19:44:47,10/12/2018 21:50:55,7568,10/12/2018 20:23:57,10/12/2018 20:58:11,,10/12/2018 21:19:36,10/12/2018 21:24:31,295,10/12/2018 21:26:38,10/12/2018 21:42:57,979,,
England  UK,0146,Farnborough,10/12/2018,10/12/2018 18:05:39,10/12/2018 19:53:04,6445,10/12/2018 18:37:33,10/12/2018 18:58:32,,10/12/2018 19:02:28,10/12/2018 19:06:51,263,10/12/2018 19:07:04,10/12/2018 19:22:45,941,,
England  UK,0147,Yeovil,10/12/2018,10/12/2018 18:15:36,10/12/2018 20:59:01,9805,10/12/2018 19:02:27,10/12/2018 19:30:20,,10/12/2018 19:38:26,10/12/2018 19:43:19,293,10/12/2018 19:44:43,10/12/2018 20:00:44,961,,
England  UK,0148,Hatfield,10/12/2018,10/12/2018 19:25:07,10/12/2018 21:08:21,6194,10/12/2018 19:46:08,10/12/2018 20:40:12,,10/12/2018 20:44:28,10/12/2018 20:46:17,109,10/12/2018 20:46:49,10/12/2018 21:01:00,851,,
